Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
4118995,271,257,8206,600,1813,65169,0.77,16,33,7,0,4,65533
4119101,271,257,8206,700,2047,241,652.29,11,31,13,0,0,65533
4119160,271,257,8206,800,1867,28,654.01,7,43,6,65535,65535,0
4119310,271,257,8206,900,1939,279,653.13,65534,49,3,65533,65535,2
4119355,271,257,8462,0,1976,620,6.25,9,33,10,65535,1,0
4119505,271,257,8462,100,2215,240,653.04,65516,29,12,0,1,65533
4119565,271,257,8462,200,2172,65157,652.41,65515,16,27,2,65533,65533
4119715,271,257,8462,300,2217,606,0.06,8,36,20,0,0,65535
4119760,271,257,8462,400,2431,64879,650.57,65521,49,13,0,65535,0
4119880,271,257,8462,500,2239,65420,653.76,15,56,11,0,3,65534
4119970,271,257,8462,600,2044,97,3.47,18,38,19,0,65535,65533
4120120,271,257,8462,700,2209,64974,1.57,14,38,20,2,65535,65532
4120165,271,257,8462,800,2087,248,0.10,20,49,24,1,65535,65529
4120285,271,257,8462,900,2164,65324,652.57,38,63,10,65535,4,65533
4120375,271,257,8718,0,1759,691,655.22,8,57,13,65535,0,65532
4120497,271,257,8718,100,1679,64873,3.67,5,47,14,0,0,65533
4120585,271,257,8718,200,1923,64803,4.16,12,33,12,1,0,65529
4120690,271,257,8718,300,2206,65413,1.54,9,30,21,4,0,65528
4120765,271,257,8718,400,2589,65244,654.77,16,40,15,2,65534,65535
4120885,271,257,8718,500,1985,65022,2.13,4,53,16,0,1,65533
4120975,271,257,8718,600,2090,581,655.24,5,46,0,1,2,65531
4121095,271,257,8718,700,2140,231,654.60,16,36,23,2,4,65530
4121170,271,257,8718,800,2333,65453,652.01,65532,27,26,2,1,65528
4121290,271,257,8718,900,2355,65335,652.22,4,41,26,0,0,65531
4121380,271,257,8974,0,2041,65304,0.10,3,49,22,0,1,65535
4121500,271,257,8974,100,1835,5,2.12,8,45,23,1,2,65530
4121575,271,257,8974,200,1790,64727,3.21,24,37,20,2,0,65529
4121695,271,257,8974,300,1959,65016,654.56,18,35,15,3,65531,65531
4121785,271,257,8974,400,2016,64657,0.41,13,48,20,1,65533,65532
4121905,271,257,8974,500,1780,225,0.03,14,54,12,0,2,65533
4121995,271,257,8974,600,1651,380,1.60,20,49,5,0,0,65531
