Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
3332575,271,257,7937,700,4095,64266,642.43,65465,65468,65427,65512,9,13
3332665,271,257,7937,800,3580,62437,649.72,6,65454,65397,65526,35,3
3332770,271,257,7937,900,2315,65503,646.46,65512,65438,65349,65533,32,65529
3332845,271,257,8193,0,2740,61441,646.00,15,65420,2,4,6,65530
3332981,271,257,8193,100,1758,61543,650.12,1,65378,44,65532,21,65534
3333070,271,257,8193,200,1037,65126,643.11,28,65363,204,16,1,65524
3333175,271,257,8193,300,65199,1806,13.68,47,65366,194,19,65528,65519
3333250,271,257,8193,400,672,4095,11.79,109,65431,65,12,65514,65522
3333385,271,257,8193,500,2601,65019,651.33,38,65466,93,14,65500,65514
3333461,271,257,8193,600,2225,61441,652.96,0,65495,65511,7,26,65528
3333581,271,257,8193,700,3570,61441,647.36,65469,65497,104,0,13,65526
3333670,271,257,8193,800,2053,61441,643.92,65427,65499,157,65529,65534,65524
3333790,271,257,8193,900,1563,64130,652.96,65477,65521,174,65513,65521,0
3333865,271,257,8449,0,65388,2426,15.31,65434,65529,158,65513,65529,65534
3334000,271,257,8449,100,443,2643,14.94,65471,52,27,65518,15,2
3334075,271,257,8449,200,65214,3520,14.34,65512,129,8,65510,22,8
3334181,271,257,8449,300,65534,970,15.81,28,122,65447,65514,41,14
3334285,271,257,8449,400,1555,2952,3.70,56,199,65421,65507,40,15
3334405,271,257,8449,500,2322,1327,654.20,75,167,65384,65525,14,12
3334480,271,257,8449,600,3469,61441,647.85,26,127,65378,65521,17,9
3334585,271,257,8449,700,4095,62606,634.42,65531,114,65489,65527,6,2
3334690,271,257,8449,800,4095,63845,644.23,65533,99,65499,65520,5,6
3334795,271,257,8449,900,4095,4095,634.77,65405,65498,65468,65523,1,4
3334902,271,257,8705,0,4095,1658,632.39,65493,65529,65430,65516,31,65535
3334990,271,257,8705,100,3808,2939,643.16,65441,65452,65362,65520,23,10
3335095,271,257,8705,200,3677,62446,636.96,65469,65406,65406,65527,25,65533
3335200,271,257,8705,300,1622,62702,640.08,65504,65407,65400,65534,16,2
3335305,271,257,8705,400,1027,62281,1.33,65497,65360,71,2,6,0
3335410,271,257,8705,500,1169,65254,653.98,28,65352,226,16,8,65527
3335472,271,257,8705,600,192,4095,16.43,87,65373,182,13,65535,65521
3335605,271,257,8705,700,603,4095,11.51,44,65451,127,16,65514,65524
3335665,271,257,8705,800,2413,65476,7.19,99,65481,51,11,65524,65514
3335830,271,257,8705,900,2844,61545,653.32,30,65502,65467,8,65532,65524
3335875,271,257,8961,0,2154,61441,652.91,16,65490,5,9,2,65530
3336025,271,257,8961,100,2961,61441,645.04,65451,65489,31,65528,10,65534
3336070,271,257,8961,200,1940,62060,654.42,65506,37,120,65522,0,5
3336221,271,257,8961,300,65243,63484,10.67,65347,18,144,65518,65516,1
3336280,271,257,8961,400,9,4095,12.66,65411,22,79,65520,8,5
3336430,271,257,8961,500,284,4095,8.29,65526,69,16,65517,65533,4
3336475,271,257,8961,600,64988,4095,23.00,29,120,65470,65512,25,9
3336625,271,257,8961,700,605,3647,13.53,34,157,65511,65508,35,18
3336685,271,257,8961,800,971,65210,4.44,109,214,65440,65519,27,12
3336835,271,257,8961,900,2995,3240,650.19,27,181,65429,65523,11,3
3336880,271,257,9217,0,3801,61441,645.05,67,159,65442,65529,65520,1
3337000,271,257,9217,100,4095,61441,638.75,51,125,65454,65522,65529,8
3337075,271,257,9217,200,4095,63320,631.02,46,51,65485,65517,4,13
3337212,271,257,9217,300,3935,1145,641.57,65480,30,65427,65519,19,9
3337285,271,257,9217,400,4095,2346,640.76,18,65487,65356,65519,76,0
3337405,271,257,9217,500,3789,64894,650.18,54,65458,65338,65520,24,5
3337480,271,257,9217,600,2139,62584,647.72,65493,65423,65270,65523,21,5
3337600,271,257,9217,700,2363,61441,644.83,11,65382,65505,65535,24,65525
3337690,271,257,9217,800,1050,61975,654.90,24,65369,89,5,7,65530
