Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
406443,271,1281,1294,100,2309,64535,652.74,65521,65501,30,65533,0,0
406488,271,1281,1294,200,2154,387,0.88,14,53,3,5,0,65532
406638,271,1281,1294,300,2133,64891,0.85,65533,65520,65501,0,6,10
406698,271,1281,1294,400,2229,64505,0.49,65525,65508,28,65534,4,65532
406848,271,1281,1294,500,2194,537,653.73,16,60,65527,2,65535,65535
406893,271,1281,1294,600,1821,556,0.55,6,65509,65505,0,5,8
407013,271,1281,1294,700,2337,63498,0.76,65517,65508,40,65533,65534,65535
407103,271,1281,1294,800,2027,189,655.16,10,52,8,5,3,65533
407253,271,1281,1294,900,1770,373,0.42,5,65512,65509,0,0,9
407418,271,1281,1550,100,1906,64957,2.21,26,55,13,6,5,65529
407493,271,1281,1550,200,2191,330,653.00,65532,65517,65503,65535,5,11
407613,271,1281,1550,300,2451,65490,0.60,65515,65508,44,65535,65531,65532
407703,271,1281,1550,400,1644,159,654.77,65533,62,9,4,3,65533
407823,271,1281,1550,500,2162,122,653.16,2,65507,65503,1,6,7
407898,271,1281,1550,600,2175,64751,2.37,65511,65509,43,65532,65532,65533
408108,271,1281,1550,800,2291,65004,655.04,65519,65506,65517,3,65533,5
408228,271,1281,1550,900,2341,65118,1.81,9,65512,36,65533,0,65530
408303,271,1281,1806,0,1453,301,0.94,65523,57,16,7,65534,65531
408438,271,1281,1806,100,2262,260,652.49,65527,65517,65504,2,65535,8
408513,271,1281,1806,200,2308,875,4.32,11,65498,37,65535,0,65530
408633,271,1281,1806,300,1528,658,0.41,40,54,15,5,0,65532
408708,271,1281,1806,400,2257,231,651.16,65514,65496,65504,1,2,8
408828,271,1281,1806,500,1897,65000,3.76,65511,65525,40,65533,65534,65532
408903,271,1281,1806,600,2131,64201,653.14,21,61,13,5,0,65532
409023,271,1281,1806,700,2356,64833,653.63,65530,65503,65510,2,3,4
409128,271,1281,1806,800,1975,1100,2.89,65535,65526,29,65532,65529,65532
409233,271,1281,1806,900,2060,86,655.27,65532,42,9,8,65533,65535
409428,271,1281,2062,100,2287,1158,3.15,65531,65513,42,65534,65534,65530
409518,271,1281,2062,200,1847,914,0.20,4,37,8,7,0,0
409638,271,1281,2062,300,2326,64749,0.32,1,65499,65492,0,0,8
