Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
443750,271,1281,10766,200,2218,5,654.13,9,65512,10,65533,65535,2
443870,271,1281,10766,300,2360,65473,652.25,65530,44,65535,0,0,3
443960,271,1281,10766,400,1759,65201,653.07,65523,65486,2,65534,65535,65534
444080,271,1281,10766,500,2084,65312,651.40,39,15,15,8,0,0
444156,271,1281,10766,600,2886,63795,654.07,65523,65495,18,65535,6,65532
444276,271,1281,10766,700,2015,65416,650.37,65507,0,4,5,65529,0
444350,271,1281,10766,800,2397,63972,2.43,65515,65501,34,65531,10,65534
444470,271,1281,10766,900,2436,818,653.90,17,8,65532,5,65533,65535
444560,271,1281,11022,0,1952,456,1.15,65527,65487,31,4,65534,65531
444680,271,1281,11022,100,2053,65249,652.59,16,15,65512,3,0,0
444756,271,1281,11022,200,2436,64930,654.35,65515,65512,16,65532,4,65532
444891,271,1281,11022,300,1508,309,650.40,65523,5,2,3,65535,5
444966,271,1281,11022,400,2189,65454,2.30,65519,65512,71,65530,1,65534
445086,271,1281,11022,500,1903,65257,655.23,24,7,65531,2,65533,0
445177,271,1281,11022,600,2219,64618,654.04,65517,65514,65533,0,1,65532
445281,271,1281,11022,700,2192,94,653.49,4,65521,2,3,65530,0
445371,271,1281,11022,800,2581,341,2.55,65525,65501,65532,65532,4,65530
445491,271,1281,11022,900,2079,64007,655.12,65525,20,65529,2,65533,10
445581,271,1281,11278,0,2602,1052,2.05,65506,1,54,65531,65535,65531
445686,271,1281,11278,100,1766,1493,4.81,37,65516,65524,1,65535,0
445777,271,1281,11278,200,2132,64487,0.21,65502,65477,11,5,65535,65529
445971,271,1281,11278,400,1905,64430,7.14,65504,65515,33,65530,0,65532
446091,271,1281,11278,500,1670,64858,653.71,65527,65516,65522,7,65531,3
446166,271,1281,11278,600,1778,63101,4.06,65502,65531,62,0,0,65530
446301,271,1281,11278,700,1610,64885,655.32,65522,65506,65534,1,65531,6
446376,271,1281,11278,800,2488,64325,0.35,65530,65515,15,7,65526,65525
446496,271,1281,11278,900,2353,410,651.95,8,9,65530,65535,65531,7
446586,271,1281,11534,0,1972,1655,4.04,65532,65513,37,65535,0,65527
