Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
2812741,271,1,14132,500,1761,63230,653.94,20,65446,53,5,7,65530
2812845,271,1,14132,600,2406,62353,651.36,13,58,65473,65529,65532,4
2812935,271,1,14132,700,1396,3559,7.09,65533,85,65519,65526,65519,7
2813040,271,1,14132,800,2166,363,3.77,40,65467,65513,13,65526,65533
2813145,271,1,14132,900,2214,2138,5.67,65530,65451,65411,65535,6,3
2813205,271,1,14388,0,3136,64371,648.68,27,75,65429,65533,25,2
2813355,271,1,14388,100,324,1649,10.79,0,20,50,2,65534,2
2813550,271,1,14388,300,4095,62286,641.93,27,65521,65490,65533,0,9
2813610,271,1,14388,400,1039,3861,4.00,65535,84,65483,65529,11,7
2813761,271,1,14388,500,1788,61441,3.58,13,65494,44,12,65523,65529
2813820,271,1,14388,600,2880,61441,646.56,4,65406,94,5,7,65532
2813970,271,1,14388,700,2737,62956,650.30,15,75,65494,65528,65525,8
2814015,271,1,14388,800,2112,2245,651.41,65487,69,34,65525,65532,7
2814165,271,1,14388,900,1776,4095,10.79,50,65420,11,22,65518,65520
2814225,271,1,14644,0,2589,1890,0.36,1,65517,65464,65530,21,7
2814375,271,1,14644,100,2187,367,649.34,53,95,65415,65532,22,14
2814420,271,1,14644,200,1562,960,4.43,65456,65496,97,16,65529,65524
2814542,271,1,14644,300,855,765,1.61,65505,65422,139,11,65528,65528
2814615,271,1,14644,400,3452,63884,650.02,65516,19,65497,65532,5,8
2814735,271,1,14644,500,891,1886,7.11,16,78,65495,65532,4,11
2814825,271,1,14644,600,2151,61441,0.86,1,65483,32,16,65513,65527
2815035,271,1,14644,800,3360,64239,644.31,61,66,65478,65526,2,8
2815140,271,1,14644,900,902,1722,9.29,1,28,67,4,0,65532
2815230,271,1,14900,0,105,2539,19.37,65506,65416,158,15,65525,65524
2815350,271,1,14900,100,3060,61952,649.27,65508,65512,65499,0,65532,3
2815425,271,1,14900,200,372,3632,9.98,50,91,65508,0,65534,5
2815545,271,1,14900,300,1951,61895,7.46,65534,65509,29,16,65530,65523
2815635,271,1,14900,400,2130,61602,0.61,15,65448,65516,9,14,65533
2815755,271,1,14900,500,3031,63911,651.87,55,72,65445,65533,0,0
2815830,271,1,14900,600,895,2937,5.12,65479,54,78,65525,2,10
2815950,271,1,14900,700,2452,3161,15.00,63,65423,42,19,65520,65531
2816040,271,1,14900,800,3390,4095,650.07,65466,65494,65455,65528,28,2
2816145,271,1,14900,900,1086,2998,652.59,52,147,65482,65526,15,7
2816235,271,1,15156,0,2433,61441,5.57,65479,65486,58,12,1,65526
2816355,271,1,15156,100,1378,63657,3.87,32,65435,65530,3,6,4
2816430,271,1,15156,200,2506,63056,653.98,29,54,65438,65531,0,5
2816550,271,1,15156,300,974,19,11.55,65491,19,2,3,10,8
2816655,271,1,15156,400,2003,1924,2.64,97,65469,34,22,65512,65524
2816760,271,1,15156,500,4095,912,645.61,65508,65514,65465,0,65522,2
2816835,271,1,15156,600,1427,64695,3.02,42,122,65455,65531,6,3
2816955,271,1,15156,700,1845,64035,3.68,65447,65504,105,15,65527,65524
2817047,271,1,15156,800,3395,63336,645.45,65475,65441,33,0,11,65535
2817165,271,1,15156,900,3416,63453,650.05,84,99,65474,65535,9,9
2817240,271,1,53,0,2341,2892,648.60,65441,39,39,65528,2,65531
2817360,271,1,53,100,419,4095,16.79,63,65487,103,13,65515,65534
2817437,271,1,53,200,3271,1242,652.28,14,16,3,0,7,2
2817555,271,1,53,300,1148,739,3.59,90,148,65483,65532,8,10
2817645,271,1,53,400,1663,61441,12.16,65514,65491,67,9,65527,65530
2817781,271,1,53,500,2295,61441,653.11,65534,65456,65517,0,15,1
2817855,271,1,53,600,3073,61441,651.41,17,57,65472,65532,65531,1
2817960,271,1,53,700,430,3377,14.14,65489,79,53,65534,65524,1
2818080,271,1,53,800,1142,1766,7.02,65533,65419,93,19,65526,65522
