Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
4353733,271,257,6418,700,1680,63027,1.07,56,98,65423,1,65526,2
4353808,271,257,6418,800,2447,225,645.84,3,67,65460,65534,17,9
4353928,271,257,6418,900,2526,63601,653.78,2,14,65486,65533,2,2
4354018,271,257,6674,0,3142,64858,646.60,65497,65498,65524,65528,6,6
4354123,271,257,6674,100,2458,63128,654.16,8,65482,65481,65531,31,0
4354229,271,257,6674,200,2317,63220,0.56,27,65480,67,5,12,65532
4354348,271,257,6674,300,1807,2883,14.04,28,65491,63,11,65521,65529
4354439,271,257,6674,400,2439,61441,653.80,92,65516,17,14,65524,65528
4354528,271,257,6674,500,888,582,6.63,65453,65504,109,8,65517,0
4354633,271,257,6674,600,698,3866,7.39,65500,44,55,3,1,1
4354738,271,257,6674,700,1483,178,11.18,39,96,65455,1,65532,3
4354828,271,257,6674,800,1891,64192,653.75,18,89,65446,65532,27,7
4354933,271,257,6674,900,2447,64325,648.31,10,29,65489,65534,1,12
4355038,271,257,6930,0,2397,65390,643.65,25,0,65477,65532,65523,2
4355143,271,257,6930,100,2544,2892,653.32,65509,65496,65511,65525,37,4
4355249,271,257,6930,200,2758,62572,652.30,0,65480,7,65535,10,0
4355353,271,257,6930,300,1231,3238,12.23,7,65424,164,10,0,65529
4355443,271,257,6930,400,2489,62352,653.95,0,65498,0,11,65525,65529
4355563,271,257,6930,500,2214,61441,654.81,65476,65511,113,10,6,65527
4355653,271,257,6930,600,1386,1833,1.12,65430,28,50,7,65527,65532
4355758,271,257,6930,700,1592,881,8.35,37,86,65447,1,65534,0
4355818,271,257,6930,800,1727,64717,3.55,20,73,65445,65534,6,7
4355968,271,257,6930,900,2773,274,648.07,21,47,65495,65535,5,7
4356013,271,257,7186,0,2776,64221,649.11,8,10,65481,65532,65519,2
4356163,271,257,7186,100,2666,1396,653.01,65463,65495,65532,65529,13,0
4356223,271,257,7186,200,2768,62950,648.00,15,65490,65494,65533,39,65531
4356373,271,257,7186,300,1305,4095,6.58,65497,65429,126,8,65529,65528
4356418,271,257,7186,400,2702,63856,2.54,33,65500,65521,12,65524,65530
4356540,271,257,7186,500,2353,63451,654.99,65519,65515,99,8,65533,65529
4356628,271,257,7186,600,845,470,4.95,65463,26,44,2,65529,0
4356778,271,257,7186,700,1433,2638,0.83,36,104,65467,0,4,0
4356823,271,257,7186,800,1868,64614,654.67,43,86,65440,65533,11,8
4356943,271,257,7186,900,3102,63588,644.40,16,61,65485,65533,9,8
4357183,271,257,7442,100,2876,65049,654.66,65502,65497,65495,65531,28,3
4357228,271,257,7442,200,2544,62956,652.34,72,65496,65509,65533,27,65531
4357348,271,257,7442,300,1446,4095,654.97,65500,65436,133,8,65531,65529
4357423,271,257,7442,400,2781,1346,648.05,18,65505,65534,16,65517,65527
4357543,271,257,7442,500,1919,456,4.75,65519,65511,118,10,0,65531
4357633,271,257,7442,600,256,4095,12.49,65525,21,35,3,4,0
4357828,271,257,7442,800,2385,64289,652.01,57,75,65439,65534,19,6
4357948,271,257,7442,900,2584,810,648.85,65492,33,65485,0,6,3
4358038,271,257,7698,0,2892,64800,649.59,65514,65524,65513,65533,65531,2
4358158,271,257,7698,100,1824,3930,0.64,65504,65499,65512,65527,30,3
4358233,271,257,7698,200,2391,61441,0.16,29,65473,32,1,16,65532
4358353,271,257,7698,300,1886,1589,1.12,16,65448,160,9,65519,65529
4358444,271,257,7698,400,2208,64685,649.60,65521,65469,0,15,65528,65522
4358638,271,257,7698,600,1120,2849,7.22,25,50,14,4,3,3
4358758,271,257,7698,700,1474,2440,5.17,10,91,65438,0,65531,5
4358833,271,257,7698,800,2493,62789,647.80,62,89,65483,65534,16,6
4358953,271,257,7698,900,2830,2028,647.09,65512,1,65481,65533,7,0
4359058,271,257,7954,0,2643,65467,650.48,65495,65501,65525,65528,2,5
4359239,271,257,7954,200,2626,61441,654.77,65487,65464,29,4,5,65532
4359358,271,257,7954,300,1796,1778,13.72,65519,65462,104,12,65522,65527
4359448,271,257,7954,400,1916,63224,654.12,26,65506,65517,12,65512,65532
4359568,271,257,7954,500,1364,65521,9.51,65429,65501,100,7,65502,8
4359645,271,257,7954,600,666,3006,5.36,65502,31,65526,4,65534,0
4359778,271,257,7954,700,1133,3730,4.13,60,80,65460,65535,65533,5
4359854,271,257,7954,800,2394,63067,650.18,65512,63,65494,65533,9,7
4359973,271,257,7954,900,2462,65442,4.38,44,27,65466,65533,2,2
