Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
3900773,271,257,14090,900,2047,65510,0.24,0,0,0,0,0,0
3900833,271,257,14346,0,2052,65503,0.28,0,0,0,0,0,0
3900983,271,257,14346,100,2047,65508,0.25,0,0,0,0,0,0
3901028,271,257,14346,200,2050,65509,0.23,0,0,0,0,0,0
3901149,271,257,14346,300,2050,65502,0.27,0,0,0,0,0,0
3901238,271,257,14346,400,2054,65504,0.23,0,0,0,0,0,0
3901389,271,257,14346,500,2048,65510,0.31,0,0,0,0,0,0
3901433,271,257,14346,600,2050,65507,0.21,0,0,0,0,0,0
3901553,271,257,14346,700,2050,65507,0.29,0,0,0,0,0,0
3901793,271,257,14346,900,2046,65512,0.26,0,0,0,0,0,0
3901838,271,257,14602,0,2048,65505,0.33,0,0,0,0,0,0
3901958,271,257,14602,100,2047,65504,0.23,0,0,0,0,0,0
3902033,271,257,14602,200,2051,65503,0.28,0,0,0,0,0,0
3902168,271,257,14602,300,2041,65507,0.23,0,0,0,0,0,0
3902244,271,257,14602,400,2051,65506,0.27,0,0,0,0,0,0
3902363,271,257,14602,500,2048,65507,0.17,0,0,0,0,0,0
3902438,271,257,14602,600,2047,65510,0.21,0,0,0,0,0,0
3902558,271,257,14602,700,2051,65507,0.28,0,0,0,0,0,0
3902648,271,257,14602,800,2046,65510,0.22,0,0,0,0,0,0
3902768,271,257,14602,900,2048,65507,0.29,0,0,0,0,0,0
3902845,271,257,14858,0,2048,65504,0.25,0,0,0,0,0,0
3902965,271,257,14858,100,2046,65507,0.20,0,0,0,0,0,0
3903053,271,257,14858,200,2047,65504,0.24,0,0,0,0,0,0
3903173,271,257,14858,300,2049,65508,0.27,0,0,0,0,0,0
3903263,271,257,14858,400,2044,65505,0.25,0,0,0,0,0,0
3903368,271,257,14858,500,2047,65508,0.19,0,0,0,0,0,0
3903445,271,257,14858,600,2048,65508,0.27,0,0,0,0,0,0
3903565,271,257,14858,700,2047,65504,0.26,0,0,0,0,0,0
3903669,271,257,14858,800,2047,65505,0.26,0,0,0,0,0,0
3903773,271,257,14858,900,2047,65505,0.24,0,0,0,0,0,0
3903848,271,257,15114,0,2046,65507,0.25,0,0,0,0,0,0
3903968,271,257,15114,100,2048,65510,0.27,0,0,0,0,0,0
3904058,271,257,15114,200,2053,65506,0.25,0,0,0,0,0,0
3904179,271,257,15114,300,2048,65507,0.20,0,0,0,0,0,0
3904254,271,257,15114,400,2046,65509,0.24,0,0,0,0,0,0
3904389,271,257,15114,500,2038,65508,0.33,0,0,0,0,0,0
3904463,271,257,15114,600,2049,65506,0.22,0,0,0,0,0,0
3904584,271,257,15114,700,2044,65510,0.25,0,0,0,0,0,0
3904673,271,257,15114,800,2047,65512,0.34,0,0,0,0,0,0
3904794,271,257,15114,900,2050,65506,0.30,0,0,0,0,0,0
3904869,271,257,11,0,2045,65515,0.25,0,0,0,0,0,0
3904974,271,257,11,100,2040,65504,0.27,0,0,0,0,0,0
3905079,271,257,11,200,2047,65502,0.24,0,0,0,0,0,0
3905184,271,257,11,300,2048,65502,0.24,0,0,0,0,0,0
3905289,271,257,11,400,2045,65506,0.24,0,0,0,0,0,0
3905379,271,257,11,500,2045,65503,0.22,0,0,0,0,0,0
3905485,271,257,11,600,2044,65509,0.21,0,0,0,0,0,0
3905589,271,257,11,700,2049,65514,0.23,0,0,0,0,0,0
3905694,271,257,11,800,2044,65508,0.26,0,0,0,0,0,0
3905799,271,257,11,900,2048,65507,0.24,0,0,0,0,0,0
3905860,271,257,267,0,2050,65505,0.26,0,0,0,0,0,0
3905994,271,257,267,100,2051,65506,0.19,0,0,0,0,0,0
3906099,271,257,267,200,2044,65508,0.27,0,0,0,0,0,0
3906205,271,257,267,300,2047,65501,0.21,0,0,0,0,0,0
3906264,271,257,267,400,2046,65508,0.27,0,0,0,0,0,0
3906414,271,257,267,500,2050,65508,0.24,0,0,0,0,0,0
3906476,271,257,267,600,2044,65508,0.23,0,0,0,0,0,0
3906609,271,257,267,700,2049,65507,0.22,0,0,0,0,0,0
3906669,271,257,267,800,2047,65505,0.21,0,0,0,0,0,0
3906819,271,257,267,900,2050,65507,0.24,0,0,0,0,0,0
3906879,271,257,523,0,2050,65511,0.27,0,0,0,0,0,0
3907029,271,257,523,100,2047,65508,0.28,0,0,0,0,0,0
3907074,271,257,523,200,2048,65508,0.30,0,0,0,0,0,0
3907224,271,257,523,300,2045,65504,0.25,0,0,0,0,0,0
3907269,271,257,523,400,2050,65504,0.26,0,0,0,0,0,0
3907434,271,257,523,500,2048,65504,0.25,0,0,0,0,0,0
3907479,271,257,523,600,2047,65506,0.32,0,0,0,0,0,0
3907601,271,257,523,700,2047,65510,0.24,0,0,0,0,0,0
3907674,271,257,523,800,2043,65509,0.25,0,0,0,0,0,0
3907794,271,257,523,900,2047,65505,0.26,0,0,0,0,0,0
3907884,271,257,779,0,2049,65508,0.29,0,0,0,0,0,0
3908004,271,257,779,100,2063,65491,0.01,0,0,0,0,0,0
