Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
385560,271,1281,13336,100,1431,61441,6.18,25,87,65435,65522,5,3
385635,271,1281,13336,200,3697,4095,4.71,51,65463,65446,15,31,65520
385756,271,1281,13336,300,1496,61441,653.12,65392,111,237,65511,65528,10
385846,271,1281,13336,400,1168,63246,10.46,92,65407,65250,8,35,65533
386042,271,1281,13336,600,578,61441,645.16,65530,65333,7,11,65533,65528
386161,271,1281,13336,700,2837,2414,653.35,65533,192,65446,65521,35,9
386237,271,1281,13336,800,65434,1771,5.84,65491,65351,192,13,65515,65527
386371,271,1281,13336,900,2982,663,9.91,163,152,65358,65530,15,4
386461,271,1281,13592,0,64366,4095,25.10,65528,65403,149,0,65495,6
386566,271,1281,13592,100,4095,784,621.80,29,91,65327,65535,0,65526
386641,271,1281,13592,200,65349,710,10.02,65495,42,65481,1,1,65535
386761,271,1281,13592,300,4095,63683,629.42,65468,7,9,4,6,65530
386851,271,1281,13592,400,1783,61441,653.30,65483,80,65505,65526,65526,3
386971,271,1281,13592,500,3378,4095,653.67,65521,65393,65457,11,31,0
387047,271,1281,13592,600,2541,61441,639.98,65503,100,216,65511,65516,16
387181,271,1281,13592,700,2275,3800,0.53,65516,65390,65297,16,28,65525
387256,271,1281,13592,800,1734,881,653.03,65415,123,297,65506,65529,13
387376,271,1281,13592,900,1988,61441,2.94,65453,65381,65387,20,14,65532
387466,271,1281,13848,0,1739,4095,2.94,65462,145,222,65506,11,16
387571,271,1281,13848,100,2377,61844,632.53,51,65380,65467,17,0,65523
387661,271,1281,13848,200,1630,4095,15.44,27,145,67,65521,34,14
387796,271,1281,13848,300,1082,63858,4.28,65491,65341,206,19,65504,65518
387871,271,1281,13848,400,3527,4095,2.03,93,167,65450,65528,37,7
387976,271,1281,13848,500,64993,2960,23.90,65495,65368,275,8,65504,0
388081,271,1281,13848,600,4081,821,643.13,77,146,65446,7,65522,65524
388171,271,1281,13848,700,63694,4095,38.36,151,5,120,0,65509,0
388276,271,1281,13848,800,4095,61441,649.50,54,38,65434,13,65531,65534
388396,271,1281,13848,900,762,4017,16.75,12,15,65488,65526,65520,8
388487,271,1281,14104,0,4095,61441,631.69,65467,24,65493,16,12,65529
388591,271,1281,14104,100,1313,61441,12.79,65487,87,65488,65526,0,0
388696,271,1281,14104,200,4095,61982,636.24,51,65478,65484,11,22,65526
388786,271,1281,14104,300,2024,61441,648.95,4,89,65503,65517,2,9
388891,271,1281,14104,400,4095,1879,646.98,65520,65462,65517,9,65532,65530
388996,271,1281,14104,500,2279,61441,644.11,65485,111,112,65515,0,10
389056,271,1281,14104,600,2696,2705,0.15,65478,65440,65379,15,9,65531
389206,271,1281,14104,700,1995,62205,639.48,65369,72,248,65520,65523,3
389268,271,1281,14104,800,1320,1163,5.22,10,65425,65318,19,14,65528
389401,271,1281,14104,900,1921,4095,653.99,65443,83,283,65506,65526,11
389461,271,1281,14360,0,1231,61441,0.84,65443,65368,65346,18,0,65529
389611,271,1281,14360,100,1939,4095,0.49,65417,146,216,65518,21,9
389671,271,1281,14360,200,2123,61441,643.25,65520,65383,65518,12,17,1
389821,271,1281,14360,300,2086,4095,651.30,65510,115,113,65520,10,9
389866,271,1281,14360,400,552,61441,1.57,65495,65347,47,9,65523,65526
390016,271,1281,14360,500,2233,4095,5.52,7,134,8,65526,12,12
390076,271,1281,14360,600,78,61441,7.11,65513,65382,145,13,19,65531
390226,271,1281,14360,700,3177,2387,652.62,54,187,65445,65505,36,10
390271,271,1281,14360,800,92,310,10.45,65523,65372,241,14,65524,65522
390391,271,1281,14360,900,3703,63388,653.28,50,173,65392,65527,65531,7
390466,271,1281,14616,0,64332,4095,23.48,65508,65387,196,5,65521,0
390586,271,1281,14616,100,4019,63349,643.52,53,120,65364,5,65512,65524
390676,271,1281,14616,200,63513,4095,27.50,70,65487,51,3,65510,3
390796,271,1281,14616,300,3956,61441,645.26,105,85,65483,2,65529,0
390871,271,1281,14616,400,168,4095,2.55,65497,65507,65413,65532,0,7
390991,271,1281,14616,500,4095,61890,647.07,89,67,65432,10,65528,65530
391081,271,1281,14616,600,65416,4095,17.73,45,40,65485,65518,4,20
391201,271,1281,14616,700,3928,63729,645.32,27,24,65481,12,6,65530
391276,271,1281,14616,800,1525,61698,4.67,173,67,65373,65520,22,17
391396,271,1281,14616,900,4095,1973,643.75,20,65452,65494,10,65533,65533
391486,271,1281,14872,0,1930,61441,3.00,14,128,65433,65528,9,7
391606,271,1281,14872,100,3653,2196,5.71,65465,65453,65480,8,12,65522
391681,271,1281,14872,200,2104,61441,0.49,91,75,29,65514,65531,9
391801,271,1281,14872,300,3222,3857,653.43,65528,65448,65439,14,32,65518
391891,271,1281,14872,400,2370,61441,642.80,65483,117,171,65522,65509,11
391996,271,1281,14872,500,3037,1384,2.02,2,65441,65358,10,41,65527
392086,271,1281,14872,600,2530,61441,645.79,65454,61,136,65513,65517,1
392206,271,1281,14872,700,2881,63,653.98,65492,65408,65304,24,28,65525
392281,271,1281,14872,800,908,64171,651.26,65471,130,287,65517,65522,8
392401,271,1281,14872,900,1948,2744,12.59,77,65378,65316,17,19,65532
392506,271,1281,15128,0,1056,2799,652.86,65451,116,302,65519,65528,65533
392611,271,1281,15128,100,2008,62094,3.07,20,65361,65314,17,17,65534
392687,271,1281,15128,200,919,4095,10.73,9,106,229,65517,12,1
392806,271,1281,15128,300,2652,62389,636.67,65493,65400,65425,19,10,65522
392897,271,1281,15128,400,1926,4095,1.61,65488,131,145,65515,18,12
393016,271,1281,15128,500,1648,61441,647.89,65,65335,65524,13,1,65527
393091,271,1281,15128,600,2354,4095,652.16,65522,162,36,65519,30,5
393211,271,1281,15128,700,912,61441,5.68,0,65348,89,21,65521,65529
393301,271,1281,15128,800,2771,3128,3.56,46,173,65531,65515,21,22
393406,271,1281,15128,900,945,61441,652.48,65512,65340,54,10,65510,65532
393496,271,1281,25,0,2820,3874,647.48,65535,159,65498,65530,17,11
393631,271,1281,25,100,126,64298,653.14,65519,65380,175,14,65522,65523
393706,271,1281,25,200,2443,4095,3.56,136,171,65417,65516,10,23
393811,271,1281,25,300,681,1702,7.99,65468,65310,257,22,65510,65526
393916,271,1281,25,400,3934,2919,650.74,39,185,65400,65533,5,65533
394021,271,1281,25,500,63874,4095,29.56,65531,65459,234,5,65523,2
394111,271,1281,25,600,3935,726,649.38,110,123,65395,65533,65532,5
394216,271,1281,25,700,64090,4095,40.95,13,65378,163,1,65522,65533
394321,271,1281,25,800,3500,1506,641.04,66,87,65377,8,65535,65529
394426,271,1281,25,900,64873,4095,20.14,15,65530,67,3,8,2
394531,271,1281,281,0,4095,61441,639.00,65501,64,65421,8,65528,65532
394636,271,1281,281,100,64118,4095,28.24,107,65453,56,65525,22,0
394727,271,1281,281,200,4095,61446,642.21,83,65,65395,9,6,65523
394832,271,1281,281,300,425,4095,5.94,65496,4,18,65534,65495,65535
394936,271,1281,281,400,4095,62687,648.61,65427,65,65516,4,1,65531
395041,271,1281,281,500,65185,4095,9.12,48,53,65447,65528,19,11
395101,271,1281,281,600,4095,61638,620.49,17,28,65494,19,65529,65521
395253,271,1281,281,700,1236,61441,4.71,122,22,65482,65513,22,9
395341,271,1281,281,800,4095,64955,632.80,65471,65475,39,10,16,65530
395447,271,1281,281,900,1893,61441,3.31,65454,60,65453,65524,1,8
395506,271,1281,537,0,3748,852,647.25,65449,65496,65476,8,11,0
395656,271,1281,537,100,2029,61441,649.57,39,101,30,65505,65534,17
395719,271,1281,537,200,3762,4095,655.10,65512,65368,65454,10,37,65531
395851,271,1281,537,300,1821,61441,640.22,83,82,65452,65526,65527,1
395911,271,1281,537,400,3075,4095,7.18,8,65453,65417,22,7,65525
396063,271,1281,537,500,2144,61441,650.89,89,108,36,65505,18,20
396106,271,1281,537,600,2069,4095,2.99,5,65394,65417,11,54,65525
396226,271,1281,537,700,2932,61441,644.43,65477,94,136,65513,65519,9
396316,271,1281,537,800,2353,3291,651.83,65394,65401,65321,15,45,0
396466,271,1281,537,900,1764,62078,643.52,65413,60,226,65510,65510,7
396511,271,1281,793,0,1498,4095,8.87,65518,65341,65291,22,23,65521
396631,271,1281,793,100,1612,64831,655.26,65428,77,256,65521,65522,0
396721,271,1281,793,200,1850,1039,2.97,65533,65399,65290,18,13,65522
396841,271,1281,793,300,1554,3752,2.20,65467,137,259,65520,65519,11
396916,271,1281,793,400,1329,61441,3.21,40,65416,65322,14,30,65531
397036,271,1281,793,500,715,4095,3.97,65452,69,245,65512,6,13
397126,271,1281,793,600,2805,61441,644.87,65468,65421,65319,22,65533,65524
397246,271,1281,793,700,1572,4095,3.33,65450,85,251,65519,65525,12
397336,271,1281,793,800,1381,61441,654.24,65524,65414,65446,15,2,65532
397441,271,1281,793,900,2070,4095,653.61,65414,84,189,65515,11,7
397516,271,1281,1049,0,2290,61441,636.90,65509,65403,65439,20,65527,65534
397636,271,1281,1049,100,1855,4095,4.05,5,107,160,65520,4,17
397726,271,1281,1049,200,422,61441,7.69,39,65371,38,13,9,65526
397846,271,1281,1049,300,2331,4095,4.47,9,116,42,65519,16,7
397922,271,1281,1049,400,200,61441,2.68,65519,65351,125,15,65511,65526
398041,271,1281,1049,500,2536,4095,3.78,104,154,65481,65525,24,16
398131,271,1281,1049,600,1204,61441,0.59,65440,65423,216,12,65514,0
398251,271,1281,1049,700,3671,4095,2.58,65512,110,65519,65522,11,5
398342,271,1281,1049,800,415,62841,2.37,65470,65370,137,14,65529,65532
398447,271,1281,1049,900,2732,4095,2.17,61,140,65491,65522,21,65534
398522,271,1281,1305,0,537,62427,5.00,65462,65387,208,12,65511,65529
398656,271,1281,1305,100,3235,4095,8.49,151,147,65362,65519,14,3
398731,271,1281,1305,200,323,1797,7.63,65503,65390,291,18,65496,65522
398852,271,1281,1305,300,3288,1,651.52,77,134,65416,0,22,3
398928,271,1281,1305,400,64687,4095,22.48,65446,65434,204,5,65510,65535
399062,271,1281,1305,500,3480,87,650.26,43,106,65345,2,17,65533
399137,271,1281,1305,600,63612,4095,40.95,27,65398,208,3,65519,65530
