Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
1801647,271,1,2852,500,1889,65346,655.33,65535,5,2,4,0,65535
1801722,271,1,2852,600,1723,391,0.23,17,65534,65531,1,65533,0
1801842,271,1,2852,700,1618,79,1.72,65530,3,65500,0,6,2
1801933,271,1,2852,800,2052,275,3.17,14,4,65497,3,4,2
1802053,271,1,2852,900,2528,65032,653.23,65521,65531,65485,3,4,4
1802142,271,1,3108,0,2426,342,652.53,65527,65518,65525,2,9,0
1802248,271,1,3108,100,2072,65171,653.76,65527,65518,5,0,2,5
1802338,271,1,3108,200,1955,439,0.41,1,65511,40,0,0,1
1802458,271,1,3108,300,1702,614,0.48,65524,65526,19,65535,65532,1
1802563,271,1,3108,400,1647,65472,1.31,65519,3,3,65533,65531,2
1802668,271,1,3108,500,2266,65236,2.40,0,8,65526,65535,1,0
1802728,271,1,3108,600,2239,873,0.15,65505,1,3,0,1,0
1802848,271,1,3108,700,1984,65038,1.87,3,10,65523,0,65530,65535
1802938,271,1,3108,800,1757,64782,0.90,13,8,4,65534,1,2
1803058,271,1,3108,900,1574,281,654.63,1,17,7,65535,65531,2
1803133,271,1,3364,0,1766,662,3.26,6,9,10,0,4,65534
1803269,271,1,3364,100,2376,128,3.15,5,65533,18,0,0,0
1803343,271,1,3364,200,2193,43,655.34,65533,65531,28,2,65533,65533
1803463,271,1,3364,300,2064,392,653.80,0,0,25,3,65532,65533
1803553,271,1,3364,400,1931,137,0.82,9,65530,0,4,65532,1
1803673,271,1,3364,500,1858,148,652.31,65523,65535,65521,2,65533,65535
1803749,271,1,3364,600,1673,217,4.06,65529,65516,65495,2,0,2
1803883,271,1,3364,700,2224,118,1.65,65528,65528,65526,3,0,2
1803958,271,1,3364,800,2430,65217,653.79,0,65534,65483,2,6,2
1804063,271,1,3364,900,2148,172,653.11,65531,65523,65526,0,13,1
1804168,271,1,3620,0,1962,65256,654.31,28,65509,65529,0,5,65535
1804258,271,1,3620,100,1660,65507,2.17,65534,65512,56,0,65530,3
1804363,271,1,3620,200,2105,587,2.99,65529,65510,21,0,65531,1
1804469,271,1,3620,300,2787,394,654.99,0,65527,19,0,65531,1
1804573,271,1,3620,400,2230,167,654.59,6,7,65527,65534,65533,1
1804678,271,1,3620,500,1994,65179,652.00,65534,12,65528,65534,0,65533
1804783,271,1,3620,600,1719,340,1.17,65527,10,65523,0,65535,1
1804873,271,1,3620,700,2351,65217,3.39,16,4,2,1,0,65532
1804978,271,1,3620,800,2238,65467,653.88,0,11,0,65535,0,2
1805083,271,1,3620,900,1836,34,2.23,1,10,29,65534,4,65532
1805143,271,1,3876,0,1760,64998,650.78,9,15,20,65535,2,0
1805293,271,1,3876,100,1747,517,3.11,65535,13,23,0,0,0
1805354,271,1,3876,200,2438,65426,655.28,12,2,11,1,0,65535
1805488,271,1,3876,300,2205,65374,651.48,65518,6,33,4,65532,65535
1805549,271,1,3876,400,1971,341,0.28,4,5,12,2,65533,0
1805698,271,1,3876,500,1775,65477,653.38,65524,10,65520,2,65531,65534
1805758,271,1,3876,600,1965,65333,1.90,65530,65531,65501,1,0,2
1805909,271,1,3876,700,2249,656,653.21,65533,0,65495,0,65533,4
1805953,271,1,3876,800,2216,469,654.85,0,0,65485,0,5,7
1806103,271,1,3876,900,2018,65315,651.54,65533,65528,65501,65535,6,4
1806163,271,1,4132,0,1850,65439,650.67,65535,65518,65528,0,6,4
1806313,271,1,4132,100,2193,64674,1.75,65535,65511,30,0,65535,3
1806358,271,1,4132,200,2593,65363,652.06,65529,65514,38,1,3,0
1806481,271,1,4132,300,1894,65348,4.23,10,65530,19,0,65532,0
1806553,271,1,4132,400,1943,65233,1.96,4,65535,10,65532,65533,1
1806718,271,1,4132,500,1372,832,3.09,1,14,65529,65532,65533,3
1806763,271,1,4132,600,2215,117,2.53,2,12,0,0,65534,0
1806883,271,1,4132,700,2202,65205,0.77,5,20,3,0,0,65532
1806958,271,1,4132,800,1821,65451,2.90,10,11,17,65534,1,65535
1807078,271,1,4132,900,1587,65303,0.36,13,28,13,0,65534,65535
