Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
149395,271,1,1540,700,2175,591,0.61,4,28,65522,65532,65532,3
149440,271,1,1540,800,1881,830,3.89,10,81,65525,2,65526,3
149605,271,1,1540,900,2092,232,3.10,65521,21,69,3,65534,65525
149650,271,1,1796,0,2054,65371,2.29,9,65499,43,3,4,65532
149800,271,1,1796,100,1992,63360,0.61,65526,65485,65487,0,0,5
149845,271,1,1796,200,1782,1111,0.23,65532,65514,65502,65531,5,4
149965,271,1,1796,300,2214,64061,650.19,17,78,65499,65534,65530,6
150055,271,1,1796,400,1772,737,6.91,65535,59,3,4,65534,65534
150175,271,1,1796,500,2078,435,0.40,65533,65528,62,2,4,65526
150250,271,1,1796,600,1869,341,3.15,20,65474,65527,0,9,0
150370,271,1,1796,700,2387,460,652.90,5,65466,65490,1,1,5
150460,271,1,1796,800,2507,355,650.48,16,16,65513,65532,65533,8
150580,271,1,1796,900,1860,1270,1.62,5,79,65531,0,4,0
150655,271,1,2052,0,1920,959,5.06,65527,25,49,5,2,65528
150775,271,1,2052,100,1968,64959,0.98,65530,65508,59,4,65531,65533
150850,271,1,2052,200,1541,725,3.69,2,65480,65503,65535,8,2
150985,271,1,2052,300,1997,837,0.90,37,65515,65511,65533,65528,8
151060,271,1,2052,400,2497,64671,647.26,65522,51,65505,65531,3,7
151180,271,1,2052,500,2228,64307,650.71,65495,78,5,3,65530,65531
151256,271,1,2052,600,1936,244,5.07,8,65532,47,6,65529,65531
151375,271,1,2052,700,1370,65300,5.75,4,65497,9,0,12,65535
151465,271,1,2052,800,1741,332,4.35,12,65477,65492,65534,6,3
151585,271,1,2052,900,2435,64265,651.36,1,0,65484,0,65530,5
151675,271,1,2308,0,2149,1656,655.13,65510,71,65523,0,3,4
151780,271,1,2308,100,1900,859,1.25,65506,35,51,1,12,65525
151870,271,1,2308,200,2119,64511,653.60,65523,65513,53,5,2,65526
151990,271,1,2308,300,2461,64803,652.14,65531,65482,65521,1,0,4
152065,271,1,2308,400,2924,63435,649.92,65508,65486,65514,65534,65535,3
152185,271,1,2308,500,2072,203,652.92,65516,35,65524,65534,65525,7
152260,271,1,2308,600,1938,64988,3.09,65521,75,14,1,65530,65535
152396,271,1,2308,700,1852,64152,6.09,13,7,59,5,65531,65524
152470,271,1,2308,800,1892,64449,0.27,25,65500,5,2,9,65535
152590,271,1,2308,900,1979,521,654.61,65526,65474,65469,65534,14,5
152682,271,1,2564,0,2412,167,647.25,65524,65526,65496,65530,65532,4
152800,271,1,2564,100,2145,63627,654.18,10,75,65486,1,65526,6
152876,271,1,2564,200,1769,377,2.87,65505,49,21,3,10,65530
152995,271,1,2564,300,2111,217,4.88,6,65512,67,3,14,65525
153085,271,1,2564,400,1818,65376,2.76,9,65481,65512,2,3,2
153190,271,1,2564,500,2103,281,653.60,22,65481,65506,65534,3,6
153280,271,1,2564,600,1885,1977,650.87,65504,33,0,65532,65533,4
153415,271,1,2564,700,2038,271,653.48,65509,68,14,4,65526,65534
153492,271,1,2564,800,2471,63633,654.70,65513,5,51,4,1,65528
153596,271,1,2564,900,2018,77,653.92,8,65510,50,4,0,65529
153700,271,1,2820,0,1805,64547,6.38,1,65474,65493,65535,2,6
153805,271,1,2820,100,1834,361,654.30,65498,65507,65483,65530,10,3
153895,271,1,2820,200,2081,64082,653.65,31,69,65500,65534,65529,2
154000,271,1,2820,300,1973,65178,3.17,65516,64,0,6,65525,65533
154106,271,1,2820,400,2024,65529,0.85,65519,65526,57,2,10,65527
154210,271,1,2820,500,1818,345,653.84,8,65492,65534,65534,13,65534
154316,271,1,2820,600,2299,385,2.45,23,65471,65505,1,65534,6
154422,271,1,2820,700,2443,613,648.31,65534,17,65503,65535,65533,7
154510,271,1,2820,800,2183,727,0.94,65510,61,11,1,0,0
154616,271,1,2820,900,1872,990,6.84,5,27,68,6,65531,65527
154720,271,1,3076,0,1758,64711,0.45,5,65509,52,1,0,65531
154825,271,1,3076,100,1789,65490,4.30,3,65481,65499,65534,10,4
154885,271,1,3076,200,1960,65409,650.53,65511,65515,65501,65533,65531,8
155037,271,1,3076,300,2132,63376,651.29,65532,64,65499,65535,65529,7
155080,271,1,3076,400,1936,1731,2.10,13,74,0,0,4,65532
155231,271,1,3076,500,2223,585,652.87,65514,65524,64,4,0,65523
155291,271,1,3076,600,1674,65465,5.69,8,65484,65532,1,6,0
155440,271,1,3076,700,2462,1007,652.63,65529,65468,65491,0,65535,9
155486,271,1,3076,800,2433,1729,650.56,13,6,65510,65533,65533,4
155636,271,1,3076,900,2359,1549,652.42,9,86,65530,65535,0,2
155696,271,1,3332,0,2222,63171,5.85,65519,21,65,5,65533,65525
155846,271,1,3332,100,2127,64700,655.31,0,65508,38,3,65534,0
155891,271,1,3332,200,1676,64877,6.86,35,65476,65472,0,6,7
156011,271,1,3332,300,2357,65132,650.57,65530,65504,65492,65532,0,5
156101,271,1,3332,400,1952,65316,651.10,12,59,65493,65530,3,5
156252,271,1,3332,500,1644,680,2.53,9,62,65528,4,3,65529
156296,271,1,3332,600,1576,1228,2.95,65526,65518,55,6,1,65529
156416,271,1,3332,700,2099,98,0.45,3,65492,65532,2,3,4
156492,271,1,3332,800,2416,1315,653.63,65519,65468,65525,65535,5,4
156611,271,1,3332,900,2089,1019,653.43,65527,32,2,65530,0,3
156701,271,1,3588,0,1806,64996,2.23,3,85,14,65535,65535,65534
156821,271,1,3588,100,1977,385,4.10,30,26,49,7,65519,65529
156896,271,1,3588,200,2077,64268,0.97,19,65505,20,2,5,0
157016,271,1,3588,300,2163,65471,654.44,65535,65470,65492,0,11,0
157106,271,1,3588,400,2291,576,650.95,28,65521,65516,65530,8,2
157226,271,1,3588,500,2524,64749,650.39,26,67,65490,1,65525,3
157301,271,1,3588,600,1559,1683,11.06,4,48,65531,7,0,65529
157421,271,1,3588,700,1726,419,4.76,65527,65514,59,5,0,65529
157511,271,1,3588,800,1602,1285,2.43,65520,65477,5,0,15,65534
157631,271,1,3588,900,1996,65287,652.88,65533,65489,65498,65535,65533,5
157706,271,1,3844,0,1982,781,652.88,65529,40,2,0,65518,9
157826,271,1,3844,100,1764,164,3.18,65522,71,15,3,65527,0
157901,271,1,3844,200,1991,64375,0.99,65528,17,35,0,2,65526
158021,271,1,3844,300,2017,63773,0.50,13,65509,12,0,11,65533
158126,271,1,3844,400,2229,64674,649.87,0,65474,65484,1,4,5
158231,271,1,3844,500,2721,1676,647.57,65504,65523,65509,65532,65530,7
158306,271,1,3844,600,2660,1164,648.76,21,78,65534,0,65532,0
158426,271,1,3844,700,1747,131,9.76,16,49,26,3,11,65530
158516,271,1,3844,800,1696,1416,4.92,2,65502,39,6,65535,65528
158636,271,1,3844,900,1777,64209,5.12,65531,65473,65500,0,10,65535
158711,271,1,4100,0,2467,64466,651.28,2,65498,65518,65532,2,3
158846,271,1,4100,100,2117,267,655.00,65531,15,11,65533,65531,5
158921,271,1,4100,200,1616,134,1.57,65528,80,13,6,65523,0
159041,271,1,4100,300,1603,65235,5.60,65519,9,57,4,65531,65525
159133,271,1,4100,400,1914,63668,1.23,16,65494,12,65535,10,65530
159251,271,1,4100,500,2384,643,648.01,65506,65472,65462,1,65531,4
159326,271,1,4100,600,2262,615,652.29,8,6,65501,65532,65527,10
159432,271,1,4100,700,2183,589,651.52,30,80,65506,65534,3,0
159536,271,1,4100,800,1868,1047,7.73,65526,39,26,6,0,65527
159641,271,1,4100,900,2191,64858,1.86,65527,65503,68,4,2,65529
159746,271,1,4356,0,1924,63988,4.09,1,65461,65477,65534,15,1
159836,271,1,4356,100,2217,1545,654.21,9,65483,65491,65533,0,5
159941,271,1,4356,200,2282,642,648.53,65522,39,65533,65535,65521,7
160046,271,1,4356,300,2145,64457,652.82,65517,82,38,1,65527,0
160151,271,1,4356,400,2224,176,1.78,65525,0,71,4,11,65520
160256,271,1,4356,500,2049,63218,0.64,5,65492,3,2,65535,65530
160317,271,1,4356,600,2062,207,654.52,65523,65470,65471,65535,65535,13
160451,271,1,4356,700,2515,151,647.49,50,65525,65498,65530,4,4
160556,271,1,4356,800,2116,65350,653.07,65531,67,65502,65535,65529,0
160661,271,1,4356,900,1871,206,5.77,65495,41,23,7,6,65529
160721,271,1,4612,0,1857,835,4.01,65517,65516,70,3,10,65525
160871,271,1,4612,100,1776,1149,655.05,5,65475,65529,0,7,4
160961,271,1,4612,200,2297,437,653.79,4,65476,65503,0,0,5
161066,271,1,4612,300,2236,1647,651.12,27,36,65531,65530,65528,7
161126,271,1,4612,400,2028,648,0.97,65522,71,0,1,65531,65535
161276,271,1,4612,500,2333,508,2.64,6,18,69,7,65527,65527
161336,271,1,4612,600,1821,385,3.78,8,65498,50,2,1,65531
161488,271,1,4612,700,1896,63829,3.11,5,65477,65476,65534,6,4
161531,271,1,4612,800,2354,63599,649.93,7,65525,65489,65535,65523,10
161681,271,1,4612,900,1979,63204,652.42,22,61,65498,65535,0,5
161726,271,1,4868,0,1665,65253,5.94,2,67,1,2,7,65531
161891,271,1,4868,100,1901,594,2.35,65525,65526,28,3,1,65528
161936,271,1,4868,200,2063,65095,3.53,65531,65482,2,0,7,2
162057,271,1,4868,300,2591,655,652.66,65531,65467,65489,65535,11,3
162131,271,1,4868,400,2356,311,652.86,21,20,65517,65534,65525,6
162251,271,1,4868,500,1799,1348,3.79,5,81,30,1,0,0
162341,271,1,4868,600,1880,251,1.72,25,37,59,6,10,65520
162461,271,1,4868,700,1992,64863,0.72,12,65500,50,2,65535,65533
162536,271,1,4868,800,2311,64532,651.86,65519,65464,65471,65535,65534,8
162656,271,1,4868,900,2231,704,649.92,65535,65508,65470,65529,65535,8
162746,271,1,5124,0,2455,63934,646.93,65519,82,5,65533,65528,7
162866,271,1,5124,100,1994,65088,2.31,4,72,0,2,65534,65534
162941,271,1,5124,200,1984,922,3.16,29,65528,50,2,1,65528
163061,271,1,5124,300,1678,175,7.87,65526,65494,21,1,6,65534
163136,271,1,5124,400,2084,64661,654.10,65522,65459,65492,0,8,4
163271,271,1,5124,500,1941,65451,0.90,35,10,65512,65532,1,4
163346,271,1,5124,600,1767,2157,0.03,9,86,65515,0,65534,1
163466,271,1,5124,700,1988,1182,4.66,65535,36,58,6,65528,65534
163556,271,1,5124,800,2225,65345,653.95,65532,65514,61,0,3,65530
163661,271,1,5124,900,2244,65272,653.81,65508,65468,65529,65534,9,0
163751,271,1,5380,0,2648,11,646.00,8,65509,65506,65533,65530,6
163871,271,1,5380,100,2386,64144,647.75,4,51,65521,65533,65530,8
163961,271,1,5380,200,2139,65365,654.28,1,62,65525,4,65531,65531
164067,271,1,5380,300,1939,40,5.56,10,4,51,2,3,65525
164171,271,1,5380,400,1641,65414,6.71,65532,65495,11,1,3,65533
164276,271,1,5380,500,1798,1224,3.52,7,65462,65508,0,2,5
