Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
2142429,271,1,12585,900,60,4095,20.46,129,65454,124,16,0,65513
2142519,271,1,12841,0,786,63082,18.38,65429,65507,280,65532,24,3
2142639,271,1,12841,100,2871,65091,648.88,65506,160,65350,65533,65506,14
2142714,271,1,12841,200,2744,61441,632.80,18,65498,65418,1,11,1
2142834,271,1,12841,300,1249,1369,16.71,111,65483,47,11,65512,65522
2142909,271,1,12841,400,392,4095,18.91,65430,19,183,65524,22,19
2143045,271,1,12841,500,3810,61441,645.99,65522,138,65353,65523,0,17
2143119,271,1,12841,600,2007,61441,631.82,65514,65465,65485,12,0,65525
2143239,271,1,12841,700,2161,878,651.80,73,65454,65535,3,24,65532
2143329,271,1,12841,800,133,4095,29.33,65532,50,102,65531,34,9
2143449,271,1,12841,900,4095,63696,626.30,1,141,65368,65531,65534,1
2143525,271,1,13097,0,2945,61441,639.52,65497,65395,125,15,65534,65515
2143659,271,1,13097,100,1716,61536,654.79,38,65477,65503,3,1,65525
2143734,271,1,13097,200,681,4095,18.07,65480,103,8,65525,65525,25
2143840,271,1,13097,300,3302,4095,640.21,65420,73,65356,65525,19,5
2143944,271,1,13097,400,3162,64771,643.72,65529,65377,289,21,65526,65516
2144064,271,1,13097,500,2517,61441,653.76,42,65481,65533,65535,65510,0
2144139,271,1,13097,600,65430,2981,13.71,65487,130,65517,65522,15,13
2144245,271,1,13097,700,3451,2687,646.91,65471,50,65322,65526,33,9
2144349,271,1,13097,800,2675,63205,0.90,8,65379,304,16,4,65518
2144454,271,1,13097,900,1342,61441,654.00,101,65510,39,65535,65511,65530
2144559,271,1,13353,0,909,4095,7.75,65491,133,65462,65528,21,8
2144649,271,1,13353,100,4095,2936,644.20,73,78,65288,65525,40,8
2144754,271,1,13353,200,3140,4095,645.01,65461,65351,332,21,65517,65515
2144859,271,1,13353,300,2347,61441,654.81,65478,65467,156,65534,65528,65529
2144965,271,1,13353,400,65428,4095,26.98,3,127,65402,65525,65523,13
2145069,271,1,13353,500,3782,4095,638.75,23,82,65318,65531,23,6
2145130,271,1,13353,600,2719,4095,648.75,19,65365,295,19,65507,65523
2145264,271,1,13353,700,3251,61441,653.47,22,65502,141,8,65530,65517
2145369,271,1,13353,800,1060,4095,13.53,7,140,65386,65533,9,65534
2145474,271,1,13353,900,3927,16,634.54,65514,26,65216,65524,29,11
2145565,271,1,13609,0,2426,4095,2.67,37,65400,270,22,65505,65518
2145685,271,1,13609,100,1508,61441,652.25,65409,65508,210,65532,65528,65533
2145729,271,1,13609,200,1181,4095,9.54,65525,123,65381,65531,65506,9
2145879,271,1,13609,300,2837,58,650.49,51,9,65197,65533,44,5
2145939,271,1,13609,400,2001,4095,11.38,65534,65374,222,16,65506,65520
2146089,271,1,13609,500,3077,61441,648.48,65522,65517,147,10,13,65525
2146134,271,1,13609,600,938,4095,21.92,65513,145,65369,65526,65532,9
2146257,271,1,13609,700,3352,719,638.81,65495,4,65287,65535,19,0
2146344,271,1,13609,800,1482,4095,14.76,90,65388,250,14,23,65521
2146494,271,1,13609,900,2222,61441,646.44,65434,65480,197,0,65528,65528
2146539,271,1,13865,0,1197,2827,9.38,19,138,65372,2,5,7
2146659,271,1,13865,100,3050,3626,639.17,65514,65531,65213,65533,48,5
2146749,271,1,13865,200,890,4095,14.45,44,65352,263,15,65524,65519
2146870,271,1,13865,300,1280,61988,655.24,65487,65518,273,65534,65535,1
2146944,271,1,13865,400,1873,3914,654.39,25,149,65368,65530,65520,4
2147064,271,1,13865,500,2191,63943,645.08,29,65526,65274,0,36,0
2147139,271,1,13865,600,1506,4095,11.65,38,65381,257,16,23,65514
2147274,271,1,13865,700,2490,61441,638.54,65399,2,246,65533,65534,3
2147349,271,1,13865,800,1500,3958,3.14,19,138,65381,5,0,4
2147469,271,1,13865,900,3059,684,648.18,65508,65517,65258,65534,48,3
2147544,271,1,14121,0,499,4095,21.85,74,65343,204,16,2,65519
2147664,271,1,14121,100,1868,61441,650.46,65466,65504,246,65533,2,3
2147754,271,1,14121,200,2097,4095,12.06,121,144,65370,65533,4,65534
2147874,271,1,14121,300,1852,65412,7.97,65507,65513,65234,1,44,5
2147949,271,1,14121,400,78,4095,11.48,28,65395,184,15,65527,65521
2148069,271,1,14121,500,762,64589,7.13,65467,65520,244,65533,3,14
2148159,271,1,14121,600,1215,4095,15.76,39,145,65335,65531,65518,11
2148279,271,1,14121,700,2439,64563,654.70,39,65530,65254,65533,18,10
2148369,271,1,14121,800,64910,4095,23.77,28,65394,169,14,65510,65522
2148474,271,1,14121,900,40,1655,14.91,65422,65486,272,0,10,0
2148549,271,1,14377,0,2276,540,4.28,99,171,65330,65526,65527,22
2148669,271,1,14377,100,2430,61441,638.39,65514,65521,65275,3,36,0
2148774,271,1,14377,200,751,4095,19.80,139,65413,78,15,65513,65527
2148879,271,1,14377,300,38,1225,13.72,65469,3,238,65534,12,3
2148954,271,1,14377,400,2648,61766,2.20,56,175,65326,65527,65533,11
2149074,271,1,14377,500,2438,61441,634.56,65512,65502,65398,0,23,6
2149165,271,1,14377,600,833,4095,7.92,71,65447,84,11,34,65522
2149284,271,1,14377,700,797,4095,14.57,65448,65495,222,65533,7,13
2149359,271,1,14377,800,3088,62412,653.66,60,164,65316,65533,65532,11
2149494,271,1,14377,900,2219,61441,627.88,65432,65500,65380,65533,5,11
2149569,271,1,14633,0,1012,65446,648.79,70,65471,18,11,65531,65524
2149689,271,1,14633,100,220,4095,15.78,65480,21,206,65529,20,12
