Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
110215,271,1281,2825,0,2047,65499,0.21,0,0,0,0,0,0
110335,271,1281,2825,100,2049,65510,0.27,0,0,0,0,0,0
110410,271,1281,2825,200,2055,65499,0.19,0,0,0,0,0,0
110545,271,1281,2825,300,2049,65509,0.30,0,0,0,0,0,0
110620,271,1281,2825,400,2044,65500,0.18,0,0,0,0,0,0
110740,271,1281,2825,500,2048,65507,0.21,0,0,0,0,0,0
110815,271,1281,2825,600,2046,65504,0.24,0,0,0,0,0,0
110935,271,1281,2825,700,2045,65510,0.21,0,0,0,0,0,0
111025,271,1281,2825,800,2048,65505,0.26,0,0,0,0,0,0
111145,271,1281,2825,900,2045,65508,0.19,0,0,0,0,0,0
111235,271,1281,3081,0,2046,65503,0.26,0,0,0,0,0,0
111340,271,1281,3081,100,2046,65513,0.22,0,0,0,0,0,0
111430,271,1281,3081,200,2049,65508,0.18,0,0,0,0,0,0
111565,271,1281,3081,300,2048,65505,0.25,0,0,0,0,0,0
111625,271,1281,3081,400,2047,65506,0.21,0,0,0,0,0,0
111745,271,1281,3081,500,2049,65508,0.24,0,0,0,0,0,0
111865,271,1281,3081,600,2050,65508,0.33,0,0,0,0,0,0
111955,271,1281,3081,700,2045,65512,0.19,0,0,0,0,0,0
112030,271,1281,3081,800,2048,65500,0.29,0,0,0,0,0,0
112150,271,1281,3081,900,2047,65507,0.24,0,0,0,0,0,0
112240,271,1281,3337,0,2048,65498,0.23,0,0,0,0,0,0
112360,271,1281,3337,100,2044,65511,0.27,0,0,0,0,0,0
112436,271,1281,3337,200,2043,65503,0.24,0,0,0,0,0,0
112555,271,1281,3337,300,2041,65508,0.29,0,0,0,0,0,0
112645,271,1281,3337,400,2047,65507,0.23,0,0,0,0,0,0
112750,271,1281,3337,500,2050,65506,0.30,0,0,0,0,0,0
112841,271,1281,3337,600,2047,65502,0.23,0,0,0,0,0,0
112975,271,1281,3337,700,2048,65510,0.27,0,0,0,0,0,0
113050,271,1281,3337,800,2046,65503,0.26,0,0,0,0,0,0
113155,271,1281,3337,900,2047,65508,0.19,0,0,0,0,0,0
113261,271,1281,3593,0,2053,65505,0.23,0,0,0,0,0,0
113365,271,1281,3593,100,2048,65509,0.22,0,0,0,0,0,0
113455,271,1281,3593,200,2047,65512,0.18,0,0,0,0,0,0
113560,271,1281,3593,300,2054,65509,0.24,0,0,0,0,0,0
113665,271,1281,3593,400,2048,65506,0.20,0,0,0,0,0,0
113770,271,1281,3593,500,2047,65510,0.22,0,0,0,0,0,0
113876,271,1281,3593,600,2046,65508,0.22,0,0,0,0,0,0
113980,271,1281,3593,700,2047,65507,0.23,0,0,0,0,0,0
114085,271,1281,3593,800,2046,65509,0.22,0,0,0,0,0,0
114175,271,1281,3593,900,2049,65504,0.25,0,0,0,0,0,0
114295,271,1281,3849,0,2048,65503,0.29,0,0,0,0,0,0
114385,271,1281,3849,100,2047,65507,0.19,0,0,0,0,0,0
114445,271,1281,3849,200,2052,65505,0.28,0,0,0,0,0,0
114581,271,1281,3849,300,2046,65504,0.19,0,0,0,0,0,0
114640,271,1281,3849,400,2050,65501,0.22,0,0,0,0,0,0
114790,271,1281,3849,500,2048,65505,0.30,0,0,0,0,0,0
114850,271,1281,3849,600,2045,65506,0.19,0,0,0,0,0,0
115000,271,1281,3849,700,2050,65510,0.21,0,0,0,0,0,0
115060,271,1281,3849,800,2044,65508,0.19,0,0,0,0,0,0
115166,271,1281,3849,900,2041,65511,0.21,0,0,0,0,0,0
115255,271,1281,4105,0,2048,65503,0.28,0,0,0,0,0,0
115406,271,1281,4105,100,2047,65506,0.22,0,0,0,0,0,0
115450,271,1281,4105,200,2049,65506,0.23,0,0,0,0,0,0
115570,271,1281,4105,300,2050,65511,0.23,0,0,0,0,0,0
115660,271,1281,4105,400,2047,65507,0.22,0,0,0,0,0,0
115810,271,1281,4105,500,2051,65506,0.25,0,0,0,0,0,0
115855,271,1281,4105,600,2046,65511,0.23,0,0,0,0,0,0
115975,271,1281,4105,700,2054,65508,0.24,0,0,0,0,0,0
116050,271,1281,4105,800,2050,65505,0.20,0,0,0,0,0,0
116170,271,1281,4105,900,2045,65514,0.19,0,0,0,0,0,0
116260,271,1281,4361,0,2048,65513,0.20,0,0,0,0,0,0
116380,271,1281,4361,100,2046,65510,0.25,0,0,0,0,0,0
116455,271,1281,4361,200,2050,65510,0.22,0,0,0,0,0,0
116575,271,1281,4361,300,2046,65508,0.18,0,0,0,0,0,0
116861,271,1281,4361,600,2044,65510,0.21,0,0,0,0,0,0
116980,271,1281,4361,700,2046,65508,0.23,0,0,0,0,0,0
117085,271,1281,4361,800,2042,65503,0.32,0,0,0,0,0,0
117190,271,1281,4361,900,2050,65508,0.19,0,0,0,0,0,0
117265,271,1281,4617,0,2052,65504,0.19,0,0,0,0,0,0
117461,271,1281,4617,200,2042,65505,0.20,0,0,0,0,0,0
117580,271,1281,4617,300,2049,65508,0.27,0,0,0,0,0,0
117685,271,1281,4617,400,2051,65506,0.20,0,0,0,0,0,0
117790,271,1281,4617,500,2054,65515,0.31,0,0,0,0,0,0
117865,271,1281,4617,600,2047,65505,0.26,0,0,0,0,0,0
118091,271,1281,4617,800,2048,65504,0.28,0,0,0,0,0,0
118196,271,1281,4617,900,2047,65508,0.21,0,0,0,0,0,0
118270,271,1281,4873,0,2052,65503,0.25,0,0,0,0,0,0
118406,271,1281,4873,100,2042,65509,0.25,0,0,0,0,0,0
118480,271,1281,4873,200,2048,65505,0.25,0,0,0,0,0,0
118601,271,1281,4873,300,2050,65507,0.24,0,0,0,0,0,0
118692,271,1281,4873,400,2044,65513,0.27,0,0,0,0,0,0
118811,271,1281,4873,500,2050,65507,0.26,0,0,0,0,0,0
118886,271,1281,4873,600,2044,65505,0.01,65534,65535,10,0,2,65535
118991,271,1281,4873,700,2050,65515,0.30,1,65534,65525,0,65534,2
119096,271,1281,4873,800,2047,65500,0.40,65535,0,7,0,2,0
119201,271,1281,4873,900,2051,65511,655.29,0,0,65529,0,65535,0
119308,271,1281,5129,0,2053,65495,0.50,65535,0,3,0,0,1
119397,271,1281,5129,100,2046,65513,655.34,0,0,65527,0,0,65535
119501,271,1281,5129,200,2050,65500,0.29,65535,65535,0,0,0,1
119606,271,1281,5129,300,2053,65511,0.27,0,0,65533,0,0,65535
119711,271,1281,5129,400,2046,65506,0.02,65534,65535,1,0,0,0
119816,271,1281,5129,500,2051,65515,0.52,0,65535,65530,0,0,0
119922,271,1281,5129,600,2049,65505,0.00,2,0,0,0,0,65535
120011,271,1281,5129,700,2046,65509,0.34,0,0,65532,0,0,1
120116,271,1281,5129,800,2054,65495,0.25,65535,0,65535,0,0,65535
120221,271,1281,5129,900,2053,65519,0.12,0,0,0,0,0,0
120281,271,1281,5385,0,2050,65495,0.42,0,0,0,0,0,0
120431,271,1281,5385,100,2047,65514,0.08,0,0,0,0,0,0
120521,271,1281,5385,200,2051,65499,0.36,0,0,0,0,0,1
120626,271,1281,5385,300,2045,65506,0.16,0,0,0,0,0,0
120686,271,1281,5385,400,2046,65503,0.12,0,0,0,0,0,0
120836,271,1281,5385,500,2048,65504,0.36,0,0,0,0,0,0
120896,271,1281,5385,600,2048,65507,0.08,0,0,0,0,0,0
121047,271,1281,5385,700,2049,65510,0.31,0,0,0,0,0,1
121091,271,1281,5385,800,2047,65501,0.17,0,0,0,0,0,0
121241,271,1281,5385,900,2044,65508,0.18,0,0,0,0,0,0
121301,271,1281,5641,0,2045,65498,0.33,0,0,0,0,0,0
121451,271,1281,5641,100,2049,65509,0.11,0,0,0,0,0,0
121496,271,1281,5641,200,2051,65504,0.35,0,0,0,0,0,0
121617,271,1281,5641,300,2048,65507,0.23,0,0,0,0,0,0
121691,271,1281,5641,400,2047,65506,0.16,0,0,0,0,0,0
121811,271,1281,5641,500,2048,65508,0.36,0,0,0,0,0,0
121901,271,1281,5641,600,2051,65509,0.16,0,0,0,0,0,65535
122021,271,1281,5641,700,2051,65505,0.32,0,0,0,0,0,0
122096,271,1281,5641,800,2052,65508,0.20,0,0,0,0,0,65535
122216,271,1281,5641,900,2046,65511,0.21,0,0,0,0,0,0
122306,271,1281,5897,0,2048,65502,0.30,0,0,0,0,0,0
122426,271,1281,5897,100,2049,65508,0.11,0,0,0,0,0,0
122501,271,1281,5897,200,2045,65502,0.24,0,0,0,0,0,0
122621,271,1281,5897,300,2047,65507,0.18,0,0,0,0,0,0
122711,271,1281,5897,400,2050,65509,0.19,0,0,0,0,0,0
122831,271,1281,5897,500,2045,65503,0.27,0,0,0,0,0,0
122906,271,1281,5897,600,2043,65508,0.17,0,0,0,0,0,0
123026,271,1281,5897,700,2043,65506,0.32,0,0,0,0,0,0
123116,271,1281,5897,800,2057,65505,0.18,0,0,0,0,0,0
123221,271,1281,5897,900,2044,65508,0.24,0,0,0,0,0,0
123311,271,1281,6153,0,2051,65507,0.28,0,0,0,0,0,0
123446,271,1281,6153,100,2047,65504,0.16,0,0,0,0,0,0
123521,271,1281,6153,200,2051,65507,0.24,0,0,0,0,0,0
123626,271,1281,6153,300,2041,65506,0.27,0,0,0,0,0,0
123731,271,1281,6153,400,2045,65506,0.20,0,0,0,0,0,0
123836,271,1281,6153,500,2047,65505,0.30,0,0,0,0,0,0
123912,271,1281,6153,600,2044,65503,0.21,0,0,0,0,0,0
124031,271,1281,6153,700,2048,65497,0.29,0,0,0,0,0,0
124106,271,1281,6153,800,2046,65496,0.31,0,0,0,0,0,0
124256,271,1281,6153,900,2054,65517,0.20,0,0,0,0,0,0
124316,271,1281,6409,0,2048,65484,0.30,0,0,0,0,0,0
124436,271,1281,6409,100,2049,65516,0.23,0,0,0,0,0,0
124527,271,1281,6409,200,2049,65495,0.24,0,0,0,0,0,0
124631,271,1281,6409,300,2045,65515,0.30,0,0,0,0,0,0
124736,271,1281,6409,400,2047,65493,0.15,0,0,0,0,0,0
124856,271,1281,6409,500,2050,65524,0.24,0,0,0,0,0,1
124931,271,1281,6409,600,2048,65503,0.26,0,0,0,0,0,0
125036,271,1281,6409,700,2046,65525,0.23,0,0,0,0,0,0
125141,271,1281,6409,800,2051,65505,0.23,0,0,0,0,0,0
125247,271,1281,6409,900,2047,65504,0.22,0,0,0,0,0,0
125336,271,1281,6665,0,2051,65512,0.31,0,0,0,0,0,0
