Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
1931243,271,1,5158,200,2078,63582,3.22,65469,65519,62,12,65529,65530
1931349,271,1,5158,300,2079,64590,0.91,65507,65530,95,10,65529,65529
1931453,271,1,5158,400,1747,65161,2.97,10,65523,55,7,65523,65529
1931573,271,1,5158,500,1289,178,7.45,14,65468,95,4,65531,65534
1931647,271,1,5158,600,1917,836,0.70,65523,65473,25,65533,9,2
1931753,271,1,5158,700,2210,64425,647.33,65501,65484,65529,65531,22,1
1931857,271,1,5158,800,3125,182,648.45,65508,65507,65510,65534,65535,5
1931962,271,1,5158,900,2634,64982,3.28,27,3,65503,65535,4,5
1932069,271,1,5414,0,2799,509,0.35,11,31,65527,65529,8,9
1932173,271,1,5414,100,2167,64308,648.26,10,52,65489,65526,0,7
1932262,271,1,5414,200,991,65423,5.17,65524,78,65463,65531,65529,8
1932367,271,1,5414,300,1798,64778,8.04,25,41,65495,7,1,65529
1932472,271,1,5414,400,1132,1358,2.92,65519,7,18,12,65526,65529
1932577,271,1,5414,500,2292,526,654.47,65510,65526,95,15,65532,65522
1932637,271,1,5414,600,2085,65039,651.91,1,65527,72,9,65519,65528
1932789,271,1,5414,700,1367,64062,10.97,19,65499,74,1,3,0
1932893,271,1,5414,800,1728,64992,654.40,65521,65469,22,65533,6,4
1932982,271,1,5414,900,3427,175,650.20,15,65490,65495,65530,5,4
1933043,271,1,5670,0,2923,209,648.55,2,65533,65509,65531,7,5
1933192,271,1,5670,100,2498,1309,0.48,44,36,65508,65529,5,11
1933253,271,1,5670,200,1828,63476,653.49,65527,74,65478,65529,65529,10
1933403,271,1,5670,300,1143,290,4.73,26,70,65455,65534,65531,8
1933448,271,1,5670,400,1073,3092,4.85,2,23,65529,9,65533,65531
1933598,271,1,5670,500,1556,1139,1.38,65502,2,56,13,5,65523
1933658,271,1,5670,600,1935,64899,2.98,65501,65514,109,11,65527,65532
1933808,271,1,5670,700,1457,1145,6.20,65515,65484,104,4,65524,0
1933853,271,1,5670,800,1512,215,5.94,65534,65468,35,65530,20,2
1934003,271,1,5670,900,2546,63487,1.12,28,65484,65516,65532,23,65535
1934048,271,1,5926,0,2891,366,647.08,65527,65528,65523,0,65530,4
1934168,271,1,5926,100,2836,346,654.47,18,37,65496,65529,5,10
1934258,271,1,5926,200,1744,64814,2.99,65533,90,65472,65527,65527,10
1934378,271,1,5926,300,1429,474,4.94,48,61,65444,0,1,65535
1934453,271,1,5926,400,1452,1087,7.08,65528,11,1,12,0,65525
1934573,271,1,5926,500,1751,64840,6.34,65497,13,71,14,65526,65529
1934663,271,1,5926,600,2192,65404,0.94,38,65535,69,10,65527,65525
1934783,271,1,5926,700,1398,1228,7.29,32,65485,93,1,3,65533
1934858,271,1,5926,800,2010,63197,653.63,65526,65469,0,65531,15,1
1934978,271,1,5926,900,3178,762,647.07,65508,65485,65497,65532,1,5
1935053,271,1,6182,0,3348,572,648.56,65535,8,65497,65532,65528,7
1935188,271,1,6182,100,2490,66,652.30,15,38,65506,65527,4,7
1935278,271,1,6182,200,1376,65035,5.68,27,82,65455,65530,65524,6
