Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
586366,271,1281,785,800,2164,64512,650.18,65533,65482,65522,65530,16,2
586473,271,1281,785,900,3160,63136,645.56,4,14,65509,0,65534,4
586561,271,1281,1041,0,2466,1199,651.07,7,64,65524,65534,8,9
586666,271,1281,1041,100,1481,205,5.97,65535,72,65474,65534,65532,3
586773,271,1281,1041,200,1177,241,12.20,65500,8,65501,10,65534,65528
586877,271,1281,1041,300,2142,64882,652.79,65505,65475,46,16,0,65521
586982,271,1281,1041,400,2510,1615,653.86,26,65479,57,8,65529,65529
587086,271,1281,1041,500,1953,767,653.96,7,65485,65,65531,0,9
587176,271,1281,1041,600,2506,1219,653.86,65530,65482,65529,65531,18,4
587281,271,1281,1041,700,2870,614,649.88,31,13,65519,0,6,4
587386,271,1281,1041,800,2158,65122,652.98,65530,83,65514,65532,6,5
587493,271,1281,1041,900,1071,104,5.64,65514,73,65481,2,4,2
587597,271,1281,1297,0,795,1750,9.62,65502,65535,4,11,5,65528
587703,271,1281,1297,100,2316,1031,651.37,65495,65484,66,17,65531,65523
587791,271,1281,1297,200,2178,719,1.98,65535,65481,108,3,0,65532
587896,271,1281,1297,300,1929,63665,2.67,65534,65467,24,65529,14,4
587956,271,1281,1297,400,2911,65490,647.09,65530,65498,65515,65531,8,6
588107,271,1281,1297,500,2716,65465,648.21,3,41,65497,0,5,4
588168,271,1281,1297,600,1951,65279,4.91,60,81,65493,65533,65530,8
588302,271,1281,1297,700,983,2113,8.35,7,46,65486,4,65531,65533
588361,271,1281,1297,800,1050,519,18.03,65518,65523,31,12,65530,65530
588512,271,1281,1297,900,2377,65403,649.55,65526,65504,55,14,65533,65527
588571,271,1281,1553,0,1374,615,5.00,65533,65473,91,1,65535,65533
588721,271,1281,1553,100,1918,64456,651.53,65530,65476,65522,65528,7,10
588766,271,1281,1553,200,3115,63894,645.83,65531,65524,65511,0,65531,3
588917,271,1281,1553,300,2795,626,646.91,8,41,2,65533,9,4
588977,271,1281,1553,400,1640,1499,652.74,0,77,65464,65533,65531,4
589127,271,1281,1553,500,853,1102,9.15,65508,22,65496,7,65525,65533
589172,271,1281,1553,600,1288,1505,6.54,65499,65497,51,14,65532,65533
589292,271,1281,1553,700,2308,556,650.99,65535,65512,39,10,65525,65529
589367,271,1281,1553,800,1672,65374,3.75,65518,65466,99,65533,65532,4
589487,271,1281,1553,900,2105,64693,652.17,65533,65482,65508,65526,12,8
589577,271,1281,1809,0,2800,64455,649.18,2,3,65506,0,65535,1
589697,271,1281,1809,100,2605,747,650.73,20,62,65520,65531,0,12
589772,271,1281,1809,200,1465,506,6.59,44,88,65468,65532,0,4
