Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
1838100,271,1,12068,700,2461,65123,654.69,5,65519,65497,0,7,8
1838175,271,1,12068,800,2146,65320,654.42,6,65533,65508,0,1,6
1838295,271,1,12068,900,1989,214,653.46,65522,65519,65500,2,65532,5
1838385,271,1,12324,0,1753,157,654.95,65533,65530,65529,4,65530,65535
1838505,271,1,12324,100,2252,112,653.17,65528,6,65535,2,0,65534
1838610,271,1,12324,200,1340,63565,648.45,65486,19,85,65527,65533,10
1838701,271,1,12324,300,2545,65329,653.32,7,38,41,1,13,65532
1838805,271,1,12324,400,2124,265,647.07,65527,26,14,3,65534,65532
1838910,271,1,12324,500,2504,65491,654.33,2,4,18,65535,65533,2
1838985,271,1,12324,600,2173,225,3.89,3,9,65510,1,65533,65534
1839105,271,1,12324,700,2004,65045,654.51,17,65522,65497,5,3,65532
1839210,271,1,12324,800,1856,813,654.98,65521,65520,65528,4,1,4
1839330,271,1,12324,900,2258,65429,654.05,65529,65521,65501,0,9,0
1839391,271,1,12580,0,1952,644,0.19,65533,65528,7,0,5,1
1839511,271,1,12580,100,1920,25,3.25,5,65500,65529,0,9,4
1839600,271,1,12580,200,2302,14,652.21,65523,65511,65526,0,65535,4
1839720,271,1,12580,300,2216,64490,654.64,7,65505,65494,0,6,8
1839797,271,1,12580,400,2031,65061,654.40,2,65520,65497,2,65530,5
1839916,271,1,12580,500,1930,315,0.77,65523,65523,65503,0,3,2
1840006,271,1,12580,600,1890,24,653.04,65523,65529,3,4,65530,1
1840111,271,1,12580,700,1991,65395,1.34,12,14,26,4,65535,65533
1840217,271,1,12580,800,2000,65481,0.77,12,48,65528,0,4,65534
1840336,271,1,12580,900,1777,65287,1.67,4,29,65516,1,65535,65529
1840410,271,1,12836,0,2281,192,654.90,65530,0,30,65533,65530,0
1840517,271,1,12836,100,1888,339,1.15,65534,65486,13,0,7,3
1840621,271,1,12836,200,2087,64462,655.31,65535,65518,65496,0,3,7
1840726,271,1,12836,300,1983,65452,654.40,13,15,20,5,65532,2
1840832,271,1,12836,400,2129,64974,653.96,10,36,3,2,3,65531
1840920,271,1,12836,500,1631,450,6.60,5,17,65528,0,65533,65530
1841025,271,1,12836,600,2175,64943,1.16,19,65499,28,65535,2,2
1841146,271,1,12836,700,2130,64952,654.17,1,65514,65485,0,4,6
1841341,271,1,12836,900,2138,286,1.10,2,46,65519,65534,9,65532
1841430,271,1,13092,0,2069,65332,0.86,65517,65535,42,0,65534,65533
1841535,271,1,13092,100,2592,65131,652.31,65525,65500,65493,0,5,6
1841641,271,1,13092,200,1877,149,0.15,0,65530,9,6,65529,65535
1841745,271,1,13092,300,2299,65208,1.57,19,38,65500,65535,9,65534
1841806,271,1,13092,400,2308,517,653.86,65527,65513,58,0,0,65535
1841957,271,1,13092,500,2115,76,653.85,65527,65510,65493,65535,5,9
1842046,271,1,13092,600,2344,1230,654.38,2,12,59,4,65534,0
1842151,271,1,13092,700,1925,145,3.36,9,26,65521,1,65535,65529
1842211,271,1,13092,800,1975,268,1.53,65535,65501,23,65531,7,5
1842361,271,1,13092,900,1810,189,653.66,65520,65534,65530,2,65531,4
1842406,271,1,13348,0,1844,175,654.38,14,56,65515,0,7,65533
1842527,271,1,13348,100,2083,65362,3.91,65528,65506,65,65534,65535,65535
1842616,271,1,13348,200,2031,1187,652.91,65525,65518,65515,0,65532,6
1842766,271,1,13348,300,2211,64728,653.48,22,46,65510,0,12,65534
1842811,271,1,13348,400,2156,64369,654.77,65533,65507,42,65533,0,0
1842931,271,1,13348,500,1968,366,2.11,2,65522,65523,3,65529,0
1843021,271,1,13348,600,1902,578,2.59,65529,30,65510,0,3,65528
1843171,271,1,13348,700,1993,65525,4.26,65534,65492,65514,65533,2,5
1843216,271,1,13348,800,2217,65038,650.69,65526,10,63,4,65532,0
1843336,271,1,13348,900,2038,64771,3.66,65530,65532,44,1,65532,65531
1843426,271,1,13604,0,1912,393,1.56,65530,65515,65484,0,0,5
1843546,271,1,13604,100,1919,65440,653.28,9,53,65497,65535,7,65534
1843621,271,1,13604,200,2294,112,653.09,65531,65492,65493,65532,7,6
1843741,271,1,13604,300,1996,95,654.25,18,36,12,2,2,0
1843816,271,1,13604,400,2146,64951,3.50,6,65498,75,65535,1,65533
1843936,271,1,13604,500,1993,944,0.39,6,65532,20,6,65533,0
1844026,271,1,13604,600,1969,968,2.79,65510,65531,46,65535,65528,65528
1844146,271,1,13604,700,2027,868,651.97,65498,65523,65496,1,65535,4
1844221,271,1,13604,800,1660,65235,2.79,65511,33,65516,65535,65535,65529
1844341,271,1,13604,900,2250,623,654.30,65521,65513,65480,65534,0,7
1844446,271,1,13860,0,2003,64967,0.57,1,50,65498,0,10,65530
