Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
3515244,271,257,8452,100,2838,65040,651.21,29,51,10,65535,0,3
3515334,271,257,8452,200,1249,1291,6.93,65522,24,65497,0,0,1
3515454,271,257,8452,300,2779,61441,652.76,65501,65510,42,13,65531,65520
3515529,271,257,8452,400,1881,62755,5.22,3,65489,39,65534,6,1
3515651,271,257,8452,500,2673,660,653.50,65515,65497,4,1,0,6
3515739,271,257,8452,600,2768,65486,643.81,20,94,65524,65535,0,7
3515859,271,257,8452,700,1333,1892,5.50,65517,21,65504,3,65526,65530
3515949,271,257,8452,800,2245,64258,654.28,65491,65516,52,13,65520,65525
3516069,271,257,8452,900,1703,63524,653.13,65534,65487,49,65534,21,65534
3516144,271,257,8708,0,2875,756,655.03,65516,65481,65535,1,65533,5
3516279,271,257,8708,100,2743,63331,648.46,4,57,65502,65533,4,3
3516354,271,257,8708,200,1232,933,6.20,1,52,65488,0,65529,65535
3516459,271,257,8708,300,2480,62515,2.55,65503,65514,51,11,0,65522
3516566,271,257,8708,400,1895,63652,1.38,4,65486,30,65533,12,4
3516654,271,257,8708,500,2763,65380,655.13,4,65507,65521,2,65534,3
3516759,271,257,8708,600,2301,0,643.77,7,73,65499,65531,7,9
3516864,271,257,8708,700,1157,1129,10.55,6,53,65506,3,65524,0
3516969,271,257,8708,800,2323,63351,7.02,65509,65528,49,12,65518,65524
3517074,271,257,8708,900,1693,63777,0.38,5,65467,52,0,3,65535
3517179,271,257,8964,0,2949,63402,651.18,17,65517,65517,65535,10,5
3517269,271,257,8964,100,2141,64332,646.63,65533,86,65502,65533,4,6
3517375,271,257,8964,200,1125,1574,9.83,65534,45,65522,1,65530,65535
3517479,271,257,8964,300,2750,64116,2.55,12,65506,71,12,65526,65526
3517539,271,257,8964,400,1290,65287,2.22,2,65479,32,65534,7,2
3517689,271,257,8964,500,2692,64414,646.47,65532,65509,65504,65535,14,8
3517750,271,257,8964,600,1893,64409,652.50,3,92,65489,65534,2,3
3517884,271,257,8964,700,1451,280,6.64,65499,22,65520,2,65531,65533
3518094,271,257,8964,900,1583,43,1.66,6,65468,42,65533,7,0
3518154,271,257,9220,0,2644,64287,643.72,65499,65513,65510,1,0,4
3518304,271,257,9220,100,2058,63374,653.18,65531,97,65483,65534,65530,7
3518349,271,257,9220,200,1280,2137,7.22,65509,18,65524,3,65531,0
3518499,271,257,9220,300,2617,343,0.02,61,65502,39,12,65526,65526
3518559,271,257,9220,400,1741,63636,651.23,65522,65463,27,65531,0,3
3518709,271,257,9220,500,2443,64062,647.95,65535,0,65511,0,0,8
3518754,271,257,9220,600,2329,64774,652.37,22,94,65469,65533,65535,4
3518876,271,257,9220,700,1253,694,8.24,9,22,3,6,65531,65534
3518949,271,257,9220,800,2280,1766,653.01,13,65494,35,9,65530,65527
3519114,271,257,9220,900,1293,64269,6.18,65532,65471,13,65531,13,5
3519159,271,257,9476,0,2687,64869,647.79,3,2,65500,0,5,6
3519280,271,257,9476,100,2519,64045,649.06,14,97,65465,65532,1,5
3519354,271,257,9476,200,1511,624,2.31,65474,11,8,5,65528,65531
3519474,271,257,9476,300,2439,1238,651.10,8,65518,44,9,65524,65526
3519564,271,257,9476,400,1631,64312,0.72,20,65478,6,65530,6,6
3519684,271,257,9476,500,2775,65314,651.71,16,9,65510,1,65535,7
3519759,271,257,9476,600,1384,64437,3.87,37,99,65447,65529,65534,6
3519879,271,257,9476,700,1060,2973,11.35,65514,65516,32,8,1,65526
3519969,271,257,9476,800,2753,64625,0.94,36,65488,59,8,65530,65526
3520164,271,257,9732,0,2791,64566,646.15,16,0,65504,0,11,7
3520284,271,257,9732,100,1557,65030,654.07,65505,98,65455,65530,65532,5
3520374,271,257,9732,200,1677,1059,5.49,65485,65534,9,6,65527,65530
3520479,271,257,9732,300,2334,941,4.36,51,65498,47,6,65530,65531
3520569,271,257,9732,400,1897,65468,655.00,65515,65471,7,65532,9,5
3520689,271,257,9732,500,2614,38,648.96,65534,7,65499,1,0,7
3520779,271,257,9732,600,1859,155,2.22,21,91,65453,65532,65529,2
3520884,271,257,9732,700,2352,1044,4.47,10,65522,25,7,65528,65530
3520989,271,257,9732,800,2202,787,5.42,20,65491,80,5,65528,65522
3521094,271,257,9732,900,1806,64670,652.48,2,65461,65526,65530,5,8
3521169,271,257,9988,0,2503,1260,647.61,65535,65530,65515,1,7,4
3521289,271,257,9988,100,1668,65282,9.71,26,88,65437,65530,0,3
3521409,271,257,9988,200,2057,334,3.42,65525,65515,32,9,65532,65533
3521499,271,257,9988,300,2007,869,3.49,30,65515,44,4,65525,65531
3521574,271,257,9988,400,1799,64617,654.34,65512,65470,65530,65530,17,1
3521694,271,257,9988,500,2524,215,646.49,5,17,65512,1,9,1
3521784,271,257,9988,600,1855,1771,654.26,65522,89,65456,65533,65531,1
3521889,271,257,9988,700,1838,1058,654.08,65528,65520,32,8,65535,65531
3521979,271,257,9988,800,1817,1403,2.12,6,65481,75,4,65522,65533
3522114,271,257,9988,900,1646,65232,655.06,65535,65474,65515,65530,15,6
3522204,271,257,10244,0,3011,544,648.62,1,8,65531,3,2,3
