Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
21903,271,1281,13074,0,1928,61441,652.70,65477,65516,65,11,1,65528
22008,271,1281,13074,100,917,1394,14.59,4,65,21,65534,65527,5
22113,271,1281,13074,200,2695,63883,645.13,9,102,65514,0,65534,4
22218,271,1281,13074,300,2704,63098,645.26,0,65535,65438,65533,1,3
22293,271,1281,13074,400,2273,61441,2.05,51,65467,65472,65535,24,3
22413,271,1281,13074,500,2346,4095,653.82,29,65490,22,16,8,65518
22488,271,1281,13074,600,1364,2254,1.77,65496,19,102,3,65531,65534
22623,271,1281,13074,700,1319,2196,654.87,38,123,65461,65530,65524,8
22698,271,1281,13074,800,2627,2758,652.68,35,29,65495,0,6,4
22818,271,1281,13074,900,2322,1509,652.43,65531,65462,65487,65529,24,6
22908,271,1281,13330,0,1582,1264,0.79,65493,65419,129,12,65531,65530
23013,271,1281,13330,100,1792,61441,653.68,65446,65518,79,14,65523,65529
23103,271,1281,13330,200,1305,3073,5.68,65494,49,34,0,65535,4
23238,271,1281,13330,300,1871,62352,653.92,54,90,65513,65533,15,10
23313,271,1281,13330,400,2872,64188,642.90,65535,65531,65470,65530,0,3
23418,271,1281,13330,500,2353,64157,654.75,58,65465,65508,1,6,65533
23523,271,1281,13330,600,2617,1673,654.58,51,65471,16,15,1,65528
23629,271,1281,13330,700,1470,1629,4.88,65488,18,115,7,65519,2
23719,271,1281,13330,800,1763,2428,654.65,48,92,65469,65532,0,7
23823,271,1281,13330,900,2346,2081,1.00,46,30,65486,1,13,2
23928,271,1281,13586,0,2262,65528,651.29,65528,65467,65472,65532,23,1
24033,271,1281,13586,100,842,3710,13.65,1,65419,157,10,8,65525
24138,271,1281,13586,200,1455,64581,4.63,65515,65533,75,10,65524,0
24228,271,1281,13586,300,1105,773,3.42,65500,61,13,65531,65534,6
24333,271,1281,13586,400,3019,62655,653.38,29,82,65520,65532,15,6
24439,271,1281,13586,500,2682,62136,2.23,42,65495,65465,65532,13,3
24543,271,1281,13586,600,2488,61857,4.14,65524,65448,65490,3,20,65531
24648,271,1281,13586,700,2716,63877,654.14,39,65485,65535,15,6,65524
24710,271,1281,13586,800,1537,2525,3.68,65473,36,99,6,1,65531
24843,271,1281,13586,900,2087,62505,6.63,30,112,65470,65531,65530,7
24948,271,1281,13842,0,2959,63694,650.22,29,15,65459,65535,65531,4
25053,271,1281,13842,100,1881,65417,653.40,65507,65463,65450,65535,26,65535
25113,271,1281,13842,200,1373,894,19.20,65520,65442,90,11,65535,65527
25263,271,1281,13842,300,1403,63709,10.87,65512,65534,118,11,65528,65532
25308,271,1281,13842,400,1271,1403,5.06,25,106,65491,65530,2,4
25458,271,1281,13842,500,3306,65051,647.36,65512,48,65506,65534,4,5
25518,271,1281,13842,600,3123,1167,650.17,65524,65475,65525,65534,1,11
