Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
1882909,271,1,8229,200,2149,1862,652.35,12,22,40,7,65531,2
1883014,271,1,8229,300,2261,64603,0.68,65527,65474,65506,0,10,4
1883119,271,1,8229,400,1763,65280,2.21,3,38,18,65535,65534,65530
1883224,271,1,8229,500,2337,64600,652.54,65525,22,53,6,65531,1
1883329,271,1,8229,600,2601,125,653.22,65521,65468,65501,65535,5,7
1883419,271,1,8229,700,1964,65321,5.30,1,6,22,0,2,65530
1883525,271,1,8229,800,1818,65316,652.73,11,38,42,6,65527,0
1883629,271,1,8229,900,2358,63855,652.97,65534,65499,65488,65533,1,8
1883734,271,1,8485,0,2070,65432,2.94,65511,9,23,0,65529,65531
1883839,271,1,8485,100,1722,64548,0.33,27,34,43,6,65532,1
1883929,271,1,8485,200,2152,510,0.22,0,65494,65481,65535,6,9
1884034,271,1,8485,300,2025,419,4.84,0,17,24,65533,0,65533
1884139,271,1,8485,400,2138,65512,650.78,25,41,23,6,65533,0
1884245,271,1,8485,500,2261,65427,1.85,12,65482,65479,0,3,5
1884304,271,1,8485,600,1962,64692,0.45,65505,65519,36,65534,65532,65530
1884649,271,1,8485,900,2545,822,1.99,65528,65526,32,0,0,65528
1884709,271,1,8741,0,1682,65219,654.09,19,67,19,3,65534,1
1884859,271,1,8741,100,2172,64961,653.97,0,65505,65474,65533,0,10
1884904,271,1,8741,200,2068,407,6.98,65526,65520,41,65534,65527,65531
1885054,271,1,8741,300,1826,237,1.06,7,43,30,3,5,65535
1885114,271,1,8741,400,1809,65437,653.67,2,65502,65481,1,6,2
1885264,271,1,8741,500,2133,740,3.23,65517,65520,59,65534,0,65530
1885309,271,1,8741,600,2160,114,654.40,23,65,14,3,1,65535
1885429,271,1,8741,700,2076,64541,654.97,65529,65510,65486,0,65533,8
1885669,271,1,8741,900,1661,661,1.43,34,55,8,2,2,65535
1885714,271,1,8997,0,2095,1012,655.23,65518,65503,65497,0,1,7
