Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
3739421,271,257,3848,700,1820,638,4.25,65535,10,65526,0,2,65534
3739496,271,257,3848,800,2103,65525,0.52,10,65518,65527,2,0,3
3739616,271,257,3848,900,1885,65238,0.43,65529,65518,1,2,65534,0
3739721,271,257,4104,0,2020,226,2.06,65518,8,65526,0,0,65535
3739826,271,257,4104,100,2045,617,654.66,65527,65516,8,2,3,2
3739901,271,257,4104,200,2101,518,0.97,65533,65514,14,1,0,0
3740021,271,257,4104,300,2090,65436,653.46,23,21,65533,2,65535,65535
3740111,271,257,4104,400,2080,65485,0.93,65528,65518,7,1,3,0
3740231,271,257,4104,500,2169,64889,652.88,8,65525,0,1,65529,2
3740306,271,257,4104,600,1953,959,655.30,65514,1,27,1,3,1
3740441,271,257,4104,700,2058,77,0.71,65530,0,9,1,0,65535
3740516,271,257,4104,800,2159,65426,653.79,65533,65531,65531,1,65535,2
3740636,271,257,4104,900,1898,235,2.66,17,65524,0,2,65535,1
3740726,271,257,4360,0,2007,65458,654.92,65530,26,65516,0,3,65533
3740846,271,257,4360,100,2126,190,654.31,65523,65513,8,3,3,0
3740921,271,257,4360,200,2113,189,0.66,65531,65514,16,1,65535,1
3741026,271,257,4360,300,1896,512,654.75,4,34,0,3,0,65535
3741131,271,257,4360,400,2239,65254,654.17,65521,65529,14,0,2,0
3741236,271,257,4360,500,1941,65226,1.95,8,65521,65533,2,65533,2
3741342,271,257,4360,600,2084,341,653.26,1,6,24,2,65535,1
3741431,271,257,4360,700,1984,932,1.56,65527,0,0,1,2,65534
3741536,271,257,4360,800,1885,386,1.03,1,65526,0,1,0,3
3741641,271,257,4360,900,2124,175,653.29,14,0,65530,2,1,1
3741746,271,257,4616,0,2182,65219,1.67,18,26,65512,1,65533,65534
3741851,271,257,4616,100,2181,65201,654.23,0,65522,5,1,2,5
3741941,271,257,4616,200,2235,65157,651.54,65521,65523,7,1,65534,1
3742046,271,257,4616,300,1969,137,1.40,8,20,65535,3,6,65534
3742151,271,257,4616,400,1815,22,4.08,4,65527,13,0,1,3
3742256,271,257,4616,500,2244,756,654.30,11,65514,65531,2,65533,1
3742316,271,257,4616,600,1895,65318,654.74,65528,19,26,1,0,0
3742466,271,257,4616,700,2203,120,654.40,65525,65526,4,0,0,65534
3742557,271,257,4616,800,1947,193,2.16,6,65519,4,3,0,0
3742661,271,257,4616,900,2091,52,654.37,18,7,65531,2,0,1
3742872,271,257,4872,100,2128,64902,653.51,65529,65521,65533,2,4,4
3742961,271,257,4872,200,2179,65196,654.04,65533,65532,9,2,65532,0
3743081,271,257,4872,300,1960,65345,0.00,13,28,65530,2,6,65532
3743126,271,257,4872,400,2001,111,0.22,65527,0,7,0,5,0
3743277,271,257,4872,500,2044,258,1.55,10,65517,65529,2,65532,0
3743321,271,257,4872,600,1915,64941,655.02,65532,22,27,2,65532,0
3743531,271,257,4872,800,2002,282,1.23,0,65515,9,2,3,1
3743653,271,257,4872,900,1943,455,654.68,2,65532,65532,3,0,1
3743726,271,257,5128,0,2204,64969,2.68,7,24,65515,1,65535,65533
3743846,271,257,5128,100,2086,58,653.02,65530,65534,65529,3,3,2
3743936,271,257,5128,200,2062,65239,655.25,65533,65524,8,2,65531,2
3744056,271,257,5128,300,1997,65341,0.49,65529,16,0,3,5,65532
3744131,271,257,5128,400,2018,65508,1.19,65534,3,12,0,6,0
3744251,271,257,5128,500,1892,65415,4.59,15,65521,65531,2,65532,1
3744341,271,257,5128,600,1930,65449,654.32,65520,6,25,2,65534,65535
3744461,271,257,5128,700,2102,379,0.13,65517,7,0,1,0,65535
3744536,271,257,5128,800,1944,178,2.17,7,65521,1,1,0,4
3744656,271,257,5128,900,2046,65315,0.07,7,0,0,4,0,0
3744733,271,257,5384,0,2270,206,654.22,25,23,65514,1,65534,65534
3744852,271,257,5384,100,1991,65324,654.05,65525,65517,0,2,0,4
3744941,271,257,5384,200,2191,65298,653.11,1,65528,5,1,65534,0
3745061,271,257,5384,300,1884,65514,654.57,14,12,65535,3,6,65532
3745151,271,257,5384,400,2062,65310,654.26,65529,65531,11,0,5,0
3745256,271,257,5384,500,2006,81,3.37,11,65517,1,2,65533,0
3745346,271,257,5384,600,2011,65306,653.53,7,16,33,2,65534,1
3745557,271,257,5384,800,1881,101,2.48,65531,65513,10,2,65535,3
3745661,271,257,5384,900,1990,542,0.73,26,65529,4,2,2,1
3745766,271,257,5640,0,2372,65314,0.03,6,24,65504,1,65535,65533
3745871,271,257,5640,100,2137,65324,0.06,65522,65517,2,3,4,1
3745946,271,257,5640,200,2448,64704,652.03,65532,65525,15,3,65532,0
3746066,271,257,5640,300,1911,219,1.92,13,29,65530,2,6,65533
3746142,271,257,5640,400,2199,65296,653.61,65527,65534,9,0,4,1
3746277,271,257,5640,500,2061,65350,2.42,11,65520,65533,2,65534,0
3746351,271,257,5640,600,2098,65508,653.23,14,17,27,1,65535,0
3746471,271,257,5640,700,2080,424,1.37,65529,4,3,0,0,0
3746561,271,257,5640,800,1935,65422,2.52,65534,65521,3,0,2,2
3746668,271,257,5640,900,2132,65426,653.82,1,65535,65535,2,0,1
3746757,271,257,5896,0,2150,65363,4.80,27,10,65516,2,65534,65532
3746893,271,257,5896,100,2167,64687,0.12,10,65527,5,0,4,6
3746966,271,257,5896,200,2342,65152,652.53,0,65526,11,2,0,0
3747072,271,257,5896,300,1798,370,2.08,10,18,65529,3,3,65532
3747176,271,257,5896,400,2141,28,0.19,65525,65530,10,0,5,0
3747296,271,257,5896,500,1958,65350,2.90,3,65523,65529,2,65535,1
3747373,271,257,5896,600,2024,76,653.61,65531,12,34,2,65535,65535
3747477,271,257,5896,700,1912,95,2.25,65518,0,0,0,2,65535
3747582,271,257,5896,800,1962,65531,654.59,1,65528,65526,1,0,1
3747686,271,257,5896,900,1978,350,653.18,9,0,0,3,0,0
3747791,271,257,6152,0,2049,64801,1.49,3,26,65517,1,0,65535
3747881,271,257,6152,100,2071,65406,654.64,1,65524,65535,2,4,3
3747987,271,257,6152,200,2274,64983,651.62,0,65531,4,1,65533,0
3748093,271,257,6152,300,1797,327,2.20,14,26,65535,4,6,65531
3748197,271,257,6152,400,2283,65124,652.59,65519,65529,13,1,1,3
3748302,271,257,6152,500,1891,65527,1.11,65535,65520,65529,3,65535,1
3748363,271,257,6152,600,2220,64934,0.33,3,14,25,3,65534,0
3748497,271,257,6152,700,2012,836,0.12,65523,4,1,0,1,65535
3748602,271,257,6152,800,2063,65472,654.24,65530,65517,65525,3,1,0
3748707,271,257,6152,900,2004,121,2.51,24,65517,65535,3,65535,0
3748767,271,257,6408,0,1847,65260,1.93,65526,19,65504,1,0,65533
3748917,271,257,6408,100,2144,65204,1.12,5,65515,1,3,7,2
3748962,271,257,6408,200,2237,65132,654.66,6,65521,5,2,65534,1
3749112,271,257,6408,300,1998,65520,0.52,65535,17,65531,3,3,65534
3749172,271,257,6408,400,2313,65286,1.72,0,65535,6,1,4,0
3749322,271,257,6408,500,2034,65122,654.73,6,65518,5,3,65531,2
3749367,271,257,6408,600,2006,194,1.72,65533,8,16,2,0,0
3749489,271,257,6408,700,2062,253,654.63,65519,10,65526,0,3,65533
3749727,271,257,6408,900,2076,64264,2.31,8,65525,0,3,65535,0
3749773,271,257,6664,0,2109,65190,2.41,65532,4,65523,0,0,65533
3749892,271,257,6664,100,2164,65369,1.04,65533,65514,6,3,6,0
3750103,271,257,6664,300,2065,65273,653.53,10,22,2,2,65535,65534
3750177,271,257,6664,400,2047,97,2.73,2,65519,8,1,2,65534
3750373,271,257,6664,600,1980,129,655.18,65528,3,30,2,0,0
3750492,271,257,6664,700,1827,376,2.70,8,1,65534,1,1,65533
3750582,271,257,6664,800,2095,148,654.76,65534,65520,65529,1,0,2
3750702,271,257,6664,900,1873,146,1.62,16,65525,4,2,65533,1
3750777,271,257,6920,0,1947,65005,1.79,65532,19,65526,0,2,65534
3750897,271,257,6920,100,1975,209,0.56,2,65518,7,3,6,0
3750987,271,257,6920,200,2073,65455,0.27,65532,65524,16,1,65535,1
3751107,271,257,6920,300,2241,64651,652.18,20,30,65534,3,65533,65534
3751197,271,257,6920,400,2089,65338,1.36,9,65532,9,1,1,0
3751302,271,257,6920,500,2174,64758,655.21,9,65530,6,2,65533,0
3751378,271,257,6920,600,1960,604,652.85,4,18,21,2,0,0
3751512,271,257,6920,700,1896,311,0.74,65521,9,65528,1,65535,0
3751602,271,257,6920,800,2110,19,655.27,65535,65518,65531,2,0,2
3751707,271,257,6920,900,1864,33,653.26,0,65527,1,2,65533,2
3751782,271,257,7176,0,2088,297,655.23,4,18,65527,1,3,65534
3751902,271,257,7176,100,1886,601,1.97,65530,65527,11,1,5,3
3752007,271,257,7176,200,2135,422,653.38,65532,65525,3,1,0,3
3752112,271,257,7176,300,2134,65142,3.36,17,12,65535,2,2,65535
3752187,271,257,7176,400,2117,131,0.51,3,65531,11,0,2,1
3752307,271,257,7176,500,2166,65264,655.21,2,65524,15,2,0,2
3752397,271,257,7176,600,1999,293,0.52,16,14,11,3,2,0
3752517,271,257,7176,700,2130,329,654.93,13,8,65528,1,2,65532
3752592,271,257,7176,800,1991,65062,0.50,3,65523,65527,2,0,3
3752727,271,257,7176,900,2100,65428,653.53,65522,65522,2,3,0,0
3752802,271,257,7432,0,1827,760,0.66,65535,23,65528,1,4,65532
3752922,271,257,7432,100,2044,52,654.87,65525,65527,0,2,4,0
3753012,271,257,7432,200,1861,65037,2.13,3,65521,65523,1,65535,0
3753117,271,257,7432,300,2013,65281,652.06,65534,15,7,3,2,65532
3753207,271,257,7432,400,2055,23,0.89,65520,65528,12,1,3,0
3753312,271,257,7432,500,2073,618,0.32,65529,65516,9,3,65535,0
3753417,271,257,7432,600,2252,31,651.23,0,9,12,4,0,65535
3753522,271,257,7432,700,1935,65227,2.64,2,13,65526,0,65531,0
3753627,271,257,7432,800,2137,137,653.97,65529,65515,65526,2,0,3
3753733,271,257,7432,900,2155,47,653.42,3,65514,6,3,65533,0
3753822,271,257,7688,0,2018,65446,1.22,65529,26,65530,1,0,65533
3753927,271,257,7688,100,2143,65090,0.42,2,65526,65534,2,3,2
3754032,271,257,7688,200,2016,65229,653.87,6,65525,65533,1,65532,2
3754137,271,257,7688,300,1793,396,2.07,65523,28,16,2,0,65535
3754200,271,257,7688,400,2114,408,653.61,65510,0,0,1,6,0
3754332,271,257,7688,500,1894,778,0.81,65528,65526,3,3,65530,1
3754437,271,257,7688,600,2112,749,0.94,65534,65531,13,4,2,65533
3754542,271,257,7688,700,2086,65395,655.26,65526,20,65535,2,65535,65531
3754602,271,257,7688,800,2077,65385,0.24,65533,65515,65527,4,4,65535
3800131,271,257,4105,0,2230,491,2.37,0,65518,13,3,0,65535
3800251,271,257,4105,100,1952,301,0.90,65528,8,65531,1,0,2
3800326,271,257,4105,200,2153,140,653.09,65534,65535,18,2,65535,0
3800446,271,257,4105,300,2119,27,2.13,0,65524,7,4,2,0
3800551,271,257,4105,400,2066,65444,653.70,65533,14,0,0,0,65535
3800656,271,257,4105,500,2225,65217,654.78,0,65522,10,2,0,0
3800731,271,257,4105,600,2058,65269,655.03,65528,6,65534,5,0,0
3800851,271,257,4105,700,1906,630,0.39,8,65526,1,2,65535,65535
3800926,271,257,4105,800,2226,64985,1.67,65534,8,65527,1,1,65535
3801061,271,257,4105,900,2040,186,0.31,65532,0,11,1,0,1
3801136,271,257,4361,0,2139,65433,0.23,11,65531,65527,5,0,65535
3801256,271,257,4361,100,1788,65319,0.48,65532,0,0,0,1,1
3801346,271,257,4361,200,2315,65266,655.05,2,65535,65531,1,1,0
3801451,271,257,4361,300,1890,54,0.41,3,65532,8,5,65534,0
3801541,271,257,4361,400,1726,307,2.00,65532,65531,6,1,0,0
3801677,271,257,4361,500,2072,185,0.27,1,14,19,1,65535,0
3801767,271,257,4361,600,1814,16,655.22,65530,65521,11,4,65535,0
3801856,271,257,4361,700,2190,239,1.14,3,2,65531,3,3,0
3801961,271,257,4361,800,1989,58,653.86,65535,65531,10,0,65535,1
3802066,271,257,4361,900,2160,65429,1.53,7,65535,65532,3,1,65534
3802157,271,257,4617,0,2044,67,1.24,65532,2,0,1,0,2
3802261,271,257,4617,100,2054,316,655.00,9,65535,0,3,0,65534
3802366,271,257,4617,200,1814,108,2.25,0,65528,65526,4,65534,0
3802471,271,257,4617,300,2109,567,655.09,65531,7,65535,0,0,0
3802576,271,257,4617,400,2196,132,1.69,3,65526,9,3,65535,65535
3802681,271,257,4617,500,2006,65306,0.47,65527,1,15,3,2,2
3802771,271,257,4617,600,2091,65058,653.99,8,65530,2,2,2,65534
3802877,271,257,4617,700,2372,65336,1.98,65523,65529,65531,2,1,1
3802982,271,257,4617,800,2003,65439,653.71,65531,8,8,2,1,65535
3803086,271,257,4617,900,1877,231,2.64,2,65520,2,5,0,1
3803146,271,257,4873,0,1822,243,0.68,0,17,65532,1,65535,0
3803297,271,257,4873,100,2436,65279,654.33,65532,65518,65534,2,0,0
3803341,271,257,4873,200,2086,65371,3.05,5,65535,65533,4,0,0
3803491,271,257,4873,300,1983,65485,1.25,4,65534,8,0,0,0
3803551,271,257,4873,400,2239,14,1.12,65533,7,0,2,65535,1
3803701,271,257,4873,500,2044,396,654.96,5,65526,1,3,0,0
