Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
59286,271,1281,7187,100,2526,2636,644.20,6,56,16,65531,10,11
59360,271,1281,7187,200,2819,61724,646.93,65532,65505,65500,0,65530,3
59481,271,1281,7187,300,1652,3027,647.69,65526,65440,65466,0,19,2
59570,271,1281,7187,400,1757,3310,11.35,65528,65452,44,14,65531,65524
59691,271,1281,7187,500,1810,63868,5.47,65483,65517,128,9,65524,65532
59767,271,1281,7187,600,1533,3891,655.28,0,87,65513,65533,65534,0
59872,271,1281,7187,700,2444,64111,648.90,65525,96,65511,65534,8,9
59977,271,1281,7187,800,2888,64467,644.83,65526,65518,65483,65533,1,9
60081,271,1281,7187,900,1644,63314,1.00,38,65478,65442,0,31,65534
60186,271,1281,7443,0,383,4095,9.78,4,65415,125,11,0,65526
60276,271,1281,7443,100,2629,61441,655.32,65475,65518,34,11,65532,0
60381,271,1281,7443,200,1105,3117,6.18,65463,58,20,0,5,65532
60487,271,1281,7443,300,2027,63299,655.03,62,121,65480,65533,65535,9
60591,271,1281,7443,400,3068,64208,652.70,73,14,65486,2,13,65535
60696,271,1281,7443,500,1837,1868,654.76,65534,65446,65493,65533,17,6
60891,271,1281,7443,700,2449,61441,654.78,65500,65525,40,13,9,65527
60996,271,1281,7443,800,1395,3375,10.26,30,131,65520,65527,65526,11
61101,271,1281,7443,900,3135,339,652.25,62,47,65513,0,15,7
61161,271,1281,7699,0,2163,61499,647.86,65519,65461,65465,65531,26,0
61311,271,1281,7699,100,2186,65028,652.16,28,65499,65492,16,0,65527
61401,271,1281,7699,200,2432,64664,654.29,29,120,65452,65534,65534,6
61506,271,1281,7699,300,925,762,2.83,65487,65450,65441,3,13,65531
61566,271,1281,7699,400,934,2558,7.35,65476,27,32,6,65524,65534
61716,271,1281,7699,500,2357,211,653.11,65519,65483,6,65527,21,9
61776,271,1281,7699,600,1312,1882,8.68,65514,79,65480,0,4,3
61928,271,1281,7699,700,1254,199,3.66,65525,65441,67,0,2,0
61971,271,1281,7699,800,2651,826,650.67,17,19,65528,65529,10,10
62121,271,1281,7699,900,967,528,10.37,65504,53,65478,4,65528,5
62166,271,1281,7955,0,2380,2899,4.36,14,65510,22,8,15,65523
62331,271,1281,7955,100,2857,63483,647.56,5,65514,12,65531,65526,11
62376,271,1281,7955,200,1325,399,1.84,35,87,65458,2,8,2
62497,271,1281,7955,300,2602,63312,0.96,17,12,65522,9,65526,65526
62586,271,1281,7955,400,2852,64365,647.19,65516,65452,17,65533,5,2
62691,271,1281,7955,500,1338,63758,7.26,4,98,65466,2,2,5
62781,271,1281,7955,600,2822,2915,650.41,38,65481,24,14,65530,65520
62901,271,1281,7955,700,2571,64190,652.60,16,65508,65502,65533,0,4
62976,271,1281,7955,800,1237,973,4.20,65525,48,65482,6,65532,0
