Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
4014152,271,257,12300,500,2178,150,655.05,0,4,15,0,0,0
4014243,271,257,12300,600,1999,65469,655.35,65533,65529,65535,0,0,0
4014347,271,257,12300,700,2115,276,1.51,3,3,65523,0,0,0
4014454,271,257,12300,800,2131,65458,0.49,4,65533,4,0,0,0
4014557,271,257,12300,900,2002,46,655.31,65533,0,6,0,1,0
4014647,271,257,12556,0,2067,65358,0.95,3,9,0,0,2,0
4014752,271,257,12556,100,2063,91,0.60,65533,65527,0,0,0,0
4014857,271,257,12556,200,1896,65271,0.90,0,7,65528,0,0,0
4014962,271,257,12556,300,2097,75,0.03,0,65535,3,1,65535,0
4015052,271,257,12556,400,2129,65365,0.30,65533,65531,65534,0,1,0
4015157,271,257,12556,500,2022,39,654.36,0,8,65533,0,0,65535
4015262,271,257,12556,600,2001,13,0.34,65534,65528,65531,0,0,0
4015367,271,257,12556,700,2052,65491,1.08,65535,4,65534,0,0,0
4015427,271,257,12556,800,2054,65429,0.19,65535,2,4,0,0,0
4015579,271,257,12556,900,1994,65445,0.38,65535,65526,0,0,0,0
4015667,271,257,12812,0,2139,65513,655.16,5,11,65527,0,0,0
4015773,271,257,12812,100,1904,65368,0.24,0,65530,0,0,65535,1
4015832,271,257,12812,200,2064,65513,655.19,0,65531,0,0,0,0
4015982,271,257,12812,300,2136,180,0.11,65533,4,10,0,1,0
4016042,271,257,12812,400,1954,40,0.85,65534,65529,65534,0,0,0
4016192,271,257,12812,500,1998,65449,2.21,6,6,65525,0,0,0
4016237,271,257,12812,600,2108,65364,0.96,0,65533,65535,0,0,0
4016387,271,257,12812,700,2043,65517,0.35,65531,65534,4,0,1,65535
4016447,271,257,12812,800,1989,111,654.74,65535,7,0,0,1,0
4016597,271,257,12812,900,2187,65482,0.38,0,65528,65533,0,0,0
4016642,271,257,13068,0,2043,65373,654.62,65535,10,65530,0,0,0
4016837,271,257,13068,200,2132,85,654.62,65529,65528,1,0,1,0
4017047,271,257,13068,400,1996,65297,0.43,0,65532,65535,0,0,0
4017167,271,257,13068,500,2132,56,1.03,65533,1,65534,0,65535,0
4017242,271,257,13068,600,2107,65520,655.18,3,65533,2,1,0,0
4017362,271,257,13068,700,2010,65440,654.92,65533,65527,4,0,0,0
4017452,271,257,13068,800,2146,65465,1.00,3,10,65527,0,0,0
4017647,271,257,13324,0,1934,128,0.31,65535,65535,2,0,2,0
