Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
633080,271,1281,12817,200,2000,64476,0.91,25,65481,39,65530,11,2
633200,271,1281,12817,300,2268,818,0.18,65509,65482,72,3,65520,65534
633290,271,1281,12817,400,2313,61799,0.89,3,65524,52,11,65527,65526
633395,271,1281,12817,500,1312,65021,10.43,2,65529,65533,6,65528,0
633485,271,1281,12817,600,2104,65281,4.67,27,57,65449,3,1,65530
633605,271,1281,12817,700,1598,252,9.27,48,65,65449,4,65535,0
633680,271,1281,12817,800,2248,64863,3.39,21,64,65497,65534,2,12
633800,271,1281,12817,900,2709,65398,646.13,65526,40,65498,65535,10,6
633905,271,1281,13073,0,2592,63449,649.25,9,65492,65526,2,65527,4
634010,271,1281,13073,100,1926,64404,654.38,28,65441,5,65532,18,5
634085,271,1281,13073,200,976,3665,15.13,41,65467,105,0,4,65530
634205,271,1281,13073,300,2079,144,1.02,65520,65508,50,7,65526,65529
634296,271,1281,13073,400,2222,182,1.34,65485,65486,55,15,65530,65521
634415,271,1281,13073,500,1658,1375,1.33,4,65524,65493,8,65535,65529
634490,271,1281,13073,600,1498,706,1.00,56,12,65463,9,1,65530
634610,271,1281,13073,700,1730,63217,0.06,45,77,65472,0,65519,6
634701,271,1281,13073,800,2233,65441,654.87,33,64,65534,65533,65535,9
634805,271,1281,13073,900,2495,110,653.36,48,65535,65502,4,7,2
634895,271,1281,13329,0,2855,1614,652.68,14,65452,30,1,1,2
635045,271,1281,13329,100,1214,64540,2.97,0,65480,40,65526,29,2
635105,271,1281,13329,200,1460,65245,8.87,0,65495,106,0,65531,65532
635315,271,1281,13329,400,2079,676,652.53,65455,65523,29,12,65526,65532
635421,271,1281,13329,500,1013,1756,13.28,16,65528,65499,15,65524,65526
635510,271,1281,13329,600,812,1744,7.07,65513,75,65456,65534,65529,5
635615,271,1281,13329,700,2329,64950,648.76,65526,86,65489,65531,11,7
635720,271,1281,13329,800,2332,64264,653.57,65521,21,65527,65534,10,6
635825,271,1281,13329,900,2738,64851,647.94,65531,65519,65528,3,7,4
635915,271,1281,13585,0,2156,64990,649.94,65485,65479,18,0,2,0
636035,271,1281,13585,100,1918,62861,4.01,8,65484,19,65527,3,7
636125,271,1281,13585,200,2255,165,0.36,65513,65535,84,0,65531,0
636230,271,1281,13585,300,2921,62866,651.37,16,65508,19,13,65528,65520
636335,271,1281,13585,400,1788,64535,3.70,65503,65482,29,17,65520,65527
636440,271,1281,13585,500,915,1522,15.97,65535,65534,65484,10,65524,65534
636500,271,1281,13585,600,1577,1184,1.74,23,87,65463,3,65531,3
636652,271,1281,13585,700,2124,65462,653.66,11,84,65451,0,65534,8
636740,271,1281,13585,800,3405,444,648.97,17,9,65500,2,8,5
636845,271,1281,13585,900,2837,64199,643.02,65519,65505,65519,3,8,3
636905,271,1281,13841,0,2020,64064,1.33,25,65501,9,65530,3,9
637055,271,1281,13841,100,2257,65399,1.19,13,65498,83,65529,2,5
637100,271,1281,13841,200,2481,590,653.23,65530,65492,112,6,65526,65531
637250,271,1281,13841,300,2757,65241,653.91,33,65505,29,15,65530,65525
637310,271,1281,13841,400,2001,63165,653.17,65474,65533,36,12,65532,65524
637460,271,1281,13841,500,996,2207,10.11,10,40,65514,6,0,65528
637505,271,1281,13841,600,1822,777,653.38,23,80,65462,0,2,2
637715,271,1281,13841,800,1920,1841,4.25,29,19,6,0,65532,8
637865,271,1281,13841,900,2250,63976,652.69,27,21,65489,1,5,5
637910,271,1281,14097,0,2786,129,651.19,2,65526,8,65530,10,2
638030,271,1281,14097,100,2364,62445,3.91,30,65469,62,65530,9,5
638121,271,1281,14097,200,1821,64405,6.16,22,65501,74,1,14,65532
638240,271,1281,14097,300,2627,1190,654.78,3,65518,35,12,65525,65525
638525,271,1281,14097,600,2251,64659,7.27,27,41,65495,6,0,65530
638630,271,1281,14097,700,1764,1273,1.64,54,55,65495,5,65518,3
638720,271,1281,14097,800,2066,65002,648.69,4,82,65469,0,3,6
638840,271,1281,14097,900,2495,64767,648.55,5,65529,65477,65535,12,6
638915,271,1281,14353,0,3092,65352,648.29,4,65489,31,65535,65531,6
639125,271,1281,14353,200,1178,1082,1.75,65496,65491,100,65532,65530,2
639245,271,1281,14353,300,2302,65234,655.26,0,65523,85,3,65533,65528
639320,271,1281,14353,400,1966,87,650.52,65502,2,71,10,65524,65527
639440,271,1281,14353,500,1020,1705,14.28,65523,2,17,15,65530,65529
639530,271,1281,14353,600,1305,431,1.13,65513,19,65479,6,65525,65533
639650,271,1281,14353,700,971,65520,11.82,3,84,65458,65535,65534,8
639741,271,1281,14353,800,2223,58,644.79,6,96,65497,65530,65530,10
639845,271,1281,14353,900,2160,1056,652.38,65504,65533,65502,0,15,9
640131,271,1281,14609,200,1832,65409,5.91,65534,65500,36,65524,11,14
640250,271,1281,14609,300,2355,2515,0.56,65520,65509,101,1,65533,65530
640325,271,1281,14609,400,2858,64769,653.34,34,65516,23,13,65524,65524
640460,271,1281,14609,500,1635,730,2.17,65532,65494,1,20,65519,65525
640535,271,1281,14609,600,569,1595,13.40,65506,0,65495,11,65531,65527
640656,271,1281,14609,700,1385,65028,4.04,65519,83,65457,4,2,65534
640745,271,1281,14609,800,2260,64472,655.01,34,58,65446,0,65532,4
640942,271,1281,14865,0,2351,63829,646.92,65519,65507,65521,4,16,1
641076,271,1281,14865,100,1942,64788,1.02,0,65462,12,65535,17,1
641150,271,1281,14865,200,2256,63617,3.66,65519,65483,84,65530,65535,9
641255,271,1281,14865,300,1987,654,9.45,65509,65492,94,5,65535,65532
641361,271,1281,14865,400,2699,62357,654.16,11,65502,33,15,65519,65527
641451,271,1281,14865,500,1213,3160,8.71,65511,65502,39,13,65523,65529
641557,271,1281,14865,600,727,1433,13.03,8,45,65464,5,65518,65534
641661,271,1281,14865,700,1566,464,654.43,65531,90,65444,0,2,0
641766,271,1281,14865,800,2716,63871,643.25,65522,56,65473,0,4,8
641871,271,1281,14865,900,2343,67,2.35,65515,65530,65497,4,1,0
641977,271,1281,15121,0,2328,63341,651.99,10,65528,65515,0,65534,6
642066,271,1281,15121,100,2335,65525,0.62,65529,65478,38,65533,7,65535
642171,271,1281,15121,200,2064,63964,653.80,65489,65460,66,65529,5,5
642276,271,1281,15121,300,2083,64583,2.49,16,65487,64,3,65518,65533
642381,271,1281,15121,400,2299,63778,4.95,24,65509,26,10,65512,65531
642486,271,1281,15121,500,1911,1072,0.51,65508,65525,32,6,65527,65532
642576,271,1281,15121,600,1174,350,8.30,7,25,65486,9,65530,65528
642681,271,1281,15121,700,1699,1834,5.68,30,42,65468,7,65527,0
642741,271,1281,15121,800,1812,63181,650.52,65533,83,65499,3,65523,3
642891,271,1281,15121,900,2200,65297,3.06,1,33,5,65535,0,9
642951,271,1281,18,0,2527,65039,646.53,0,6,65494,65534,8,6
643101,271,1281,18,100,1977,1735,652.23,13,65461,65517,65532,11,6
643146,271,1281,18,200,2378,64220,652.58,65510,65457,22,65533,11,0
643296,271,1281,18,300,1368,1205,12.48,65504,65478,142,1,65534,65532
643356,271,1281,18,400,1890,65455,2.38,65507,10,68,1,65516,1
643506,271,1281,18,500,1964,64753,5.27,65483,5,51,11,0,65522
643551,271,1281,18,600,1606,971,6.39,8,26,65528,10,65531,65527
643672,271,1281,18,700,992,1143,2.46,23,45,65472,0,1,5
643746,271,1281,18,800,1556,64470,9.29,43,71,65484,65534,65532,10
643926,271,1281,18,900,2163,966,652.10,12,70,65534,65535,2,11
643956,271,1281,274,0,2310,63818,652.31,30,0,65490,1,1,3
644076,271,1281,274,100,2846,67,3.15,65507,65467,24,65535,4,4
644151,271,1281,274,200,1580,64247,1.07,65509,65471,51,65527,9,3
644271,271,1281,274,300,1836,1005,6.72,65520,65472,91,65532,65535,4
644361,271,1281,274,400,2461,369,652.46,44,25,29,9,65527,65527
644481,271,1281,274,500,2501,64631,646.79,65498,65506,49,16,65531,65521
644556,271,1281,274,600,899,1036,2.66,65498,65492,6,14,1,65523
644676,271,1281,274,700,1071,987,12.51,22,40,65484,9,65533,1
644781,271,1281,274,800,1305,64414,653.68,5,139,65448,65528,65535,7
644886,271,1281,274,900,2568,64162,646.26,0,82,65483,65535,5,6
644961,271,1281,530,0,2705,567,645.32,4,4,65521,65535,23,8
645081,271,1281,530,100,2618,65210,648.64,4,65496,5,1,16,0
645186,271,1281,530,200,2263,64459,654.64,30,65495,45,65528,13,8
645291,271,1281,530,300,2287,144,0.57,27,65490,27,65525,9,8
645366,271,1281,530,400,2304,1335,1.08,7,3,64,1,65528,0
645486,271,1281,530,500,2794,515,649.15,1,65500,28,14,65523,65521
645576,271,1281,530,600,2009,144,3.47,65499,65495,53,15,65525,65525
645786,271,1281,530,800,1258,265,5.65,7,72,65485,3,65527,0
645891,271,1281,530,900,2479,64845,654.19,47,57,65469,65534,65525,6
645966,271,1281,786,0,2082,2837,1.45,65517,43,65475,4,2,0
