Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
4066911,271,257,10253,900,1966,553,654.72,9,43,65520,65533,7,65534
4067001,271,257,10509,0,1609,64071,2.68,65516,0,65525,65535,2,2
4067121,271,257,10509,100,2338,65068,1.41,12,65511,65527,4,65533,0
4067211,271,257,10509,200,2122,65519,653.52,1,2,0,65533,2,2
4067316,271,257,10509,300,1813,106,2.13,65523,7,30,2,0,0
4067391,271,257,10509,400,2118,606,0.12,65531,65522,65525,6,65535,65529
4067511,271,257,10509,500,2363,353,0.72,4,7,12,65532,65535,4
4067616,271,257,10509,600,1645,617,1.75,9,65517,65529,65535,65535,2
4067721,271,257,10509,700,2060,65433,0.34,65534,65503,14,4,6,65531
4067797,271,257,10509,800,2292,64406,652.27,65535,34,21,65535,3,65535
4067916,271,257,10509,900,1902,597,4.95,65532,16,65530,65535,65530,0
4068006,271,257,10765,0,1821,381,654.02,65531,65500,14,2,1,0
4068126,271,257,10765,100,2470,167,653.67,16,65528,65526,65534,65534,0
4068201,271,257,10765,200,1977,648,652.46,65516,0,65535,0,0,0
4068336,271,257,10765,300,1842,65239,2.80,65533,10,65520,6,6,65531
4068411,271,257,10765,400,2490,65361,652.17,65515,12,1,65535,2,65534
4068531,271,257,10765,500,1840,80,655.16,65535,2,65498,65533,1,6
4068622,271,257,10765,600,1849,151,4.38,0,65506,9,3,65534,0
4068728,271,257,10765,700,2721,690,649.59,65524,65529,24,3,2,65534
4068817,271,257,10765,800,1903,450,654.65,65530,44,65522,65534,3,0
4068921,271,257,10765,900,2053,123,3.63,65508,65520,65517,3,65534,65534
4069026,271,257,11021,0,2506,34,651.75,19,65522,65535,0,2,0
4069131,271,257,11021,100,1729,65336,0.11,65528,12,65524,65534,3,3
4069251,271,257,11021,200,1582,65264,5.80,5,12,8,4,3,65535
4069326,271,257,11021,300,2355,65187,650.46,65535,65533,65532,2,0,65531
4069431,271,257,11021,400,2249,64948,652.30,65525,6,11,65532,65534,6
