Temps,Amplitude
149281.0000,0
149281.0625,0
149281.1250,0
149281.1875,0
149281.2500,0
149281.3125,0
149281.3750,0
149281.4375,0
149281.5000,0
149281.5625,0
149281.6250,0
149281.6875,0
149281.7500,0
149281.8125,0
149281.8750,0
149281.9375,0
149282.0000,0
149282.0625,0
149282.1250,0
149282.1875,0
149282.2500,0
149282.3125,0
149282.3750,0
149282.4375,0
149282.5000,0
149282.5625,0
149282.6250,0
149282.6875,0
149282.7500,0
149282.8125,0
149282.8750,0
149282.9375,0
149283.0000,0
149283.0625,0
149283.1250,0
149283.1875,0
149283.2500,0
149283.3125,0
149283.3750,0
149283.4375,0
149283.5000,0
149283.5625,0
149283.6250,0
149283.6875,0
149283.7500,0
149283.8125,0
149283.8750,0
149283.9375,0
149284.0000,0
149284.0625,0
149284.1250,0
149284.1875,0
149284.2500,0
149284.3125,0
149284.3750,0
149284.4375,0
149284.5000,0
149284.5625,0
149284.6250,0
149284.6875,0
149284.7500,0
149284.8125,0
149284.8750,0
149284.9375,0
149285.0000,0
149285.0625,0
149285.1250,0
149285.1875,0
149285.2500,0
149285.3125,-1
149285.3750,-1
149285.4375,0
149285.5000,-2
149285.5625,0
149285.6250,-4
149285.6875,3
149285.7500,-7
149285.8125,8
149285.8750,-16
149285.9375,19
149286.0000,-36
149286.0625,65
149286.1250,-243
149286.1875,-387
149286.2500,2955
149286.3125,6052
149286.3750,6362
149286.4375,5301
149286.5000,5631
149286.5625,8354
149286.6250,11083
149286.6875,11106
149286.7500,9266
149286.8125,8771
149286.8750,10555
149286.9375,12976
149287.0000,13438
149287.0625,12008
149287.1250,11902
149287.1875,14967
149287.2500,18867
149287.3125,19847
149287.3750,17800
149287.4375,16457
149287.5000,17728
149287.5625,19715
149287.6250,20674
149287.6875,20649
149287.7500,21169
149287.8125,22625
149287.8750,24096
149287.9375,25206
149288.0000,25278
149288.0625,24452
149288.1250,24072
149288.1875,25677
149288.2500,28699
149288.3125,30957
149288.3750,31180
149288.4375,30238
149288.5000,30162
149288.5625,31657
149288.6250,33240
149288.6875,32992
149288.7500,32029
149288.8125,32559
149288.8750,34652
149288.9375,36331
149289.0000,36551
149289.0625,35866
149289.1250,35384
149289.1875,36185
149289.2500,37830
149289.3125,38985
149289.3750,38663
149289.4375,38038
149289.5000,39208
149289.5625,41904
149289.6250,43818
149289.6875,43727
149289.7500,42658
149289.8125,42773
149289.8750,44447
149289.9375,45855
149290.0000,45618
149290.0625,44409
149290.1250,44585
149290.1875,46311
149290.2500,47599
149290.3125,47098
149290.3750,46141
149290.4375,47010
149290.5000,49850
149290.5625,51436
149290.6250,49896
149290.6875,47645
149290.7500,47494
149290.8125,49885
149290.8750,52369
149290.9375,52795
149291.0000,51432
149291.0625,50168
149291.1250,50942
149291.1875,53039
149291.2500,53935
149291.3125,52917
149291.3750,52322
149291.4375,53673
149291.5000,56098
149291.5625,56968
149291.6250,55577
149291.6875,54532
149291.7500,54971
149291.8125,56550
149291.8750,57998
149291.9375,58272
149292.0000,58637
149292.0625,59598
149292.1250,60288
149292.1875,60642
149292.2500,60944
149292.3125,61203
149292.3750,61263
149292.4375,61456
149292.5000,62086
149292.5625,62316
149292.6250,61963
149292.6875,61979
149292.7500,62054
149292.8125,62073
149292.8750,63179
149292.9375,64662
149293.0000,64786
149293.0625,64274
149293.1250,64574
149293.1875,65693
149293.2500,66380
149293.3125,66507
149293.3750,66077
149293.4375,66390
149293.5000,68385
149293.5625,70403
149293.6250,70669
149293.6875,70106
149293.7500,70096
149293.8125,70337
149293.8750,72328
149293.9375,74420
149294.0000,72519
149294.0625,69059
149294.1250,70049
149294.1875,74493
149294.2500,77204
149294.3125,75988
149294.3750,72582
149294.4375,71508
149294.5000,73890
149294.5625,76539
149294.6250,76701
149294.6875,73840
149294.7500,71579
149294.8125,73943
149294.8750,77079
149294.9375,76599
149295.0000,74351
149295.0625,73461
149295.1250,75973
149295.1875,76656
149295.2500,74735
149295.3125,74948
149295.3750,75641
149295.4375,74634
149295.5000,76688
149295.5625,78675
149295.6250,78607
149295.6875,76839
149295.7500,77136
149295.8125,80034
149295.8750,81073
149295.9375,79572
149296.0000,80355
149296.0625,81482
149296.1250,80584
149296.1875,80900
149296.2500,82686
149296.3125,84446
149296.3750,83487
149296.4375,82967
149296.5000,84280
149296.5625,83023
149296.6250,82854
149296.6875,84575
149296.7500,84051
149296.8125,82477
149296.8750,84493
149296.9375,86579
149297.0000,85724
149297.0625,82797
149297.1250,84207
149297.1875,86875
149297.2500,86559
149297.3125,86262
149297.3750,87759
149297.4375,87918
149297.5000,87556
149297.5625,88809
149297.6250,89336
149297.6875,88435
149297.7500,87044
149297.8125,88299
149297.8750,92370
149297.9375,92201
149298.0000,88227
149298.0625,87203
149298.1250,89450
149298.1875,91807
