Temps,Amplitude
2473758.0000,0
2473758.0625,0
2473758.1250,0
2473758.1875,0
2473758.2500,0
2473758.3125,0
2473758.3750,0
2473758.4375,0
2473758.5000,0
2473758.5625,0
2473758.6250,0
2473758.6875,0
2473758.7500,0
2473758.8125,0
2473758.8750,0
2473758.9375,0
2473759.0000,0
2473759.0625,0
2473759.1250,0
2473759.1875,0
2473759.2500,0
2473759.3125,0
2473759.3750,0
2473759.4375,0
2473759.5000,0
2473759.5625,0
2473759.6250,0
2473759.6875,0
2473759.7500,0
2473759.8125,0
2473759.8750,0
2473759.9375,0
2473760.0000,0
2473760.0625,0
2473760.1250,0
2473760.1875,0
2473760.2500,0
2473760.3125,0
2473760.3750,0
2473760.4375,0
2473760.5000,0
2473760.5625,0
2473760.6250,0
2473760.6875,0
2473760.7500,0
2473760.8125,0
2473760.8750,0
2473760.9375,0
2473761.0000,0
2473761.0625,0
2473761.1250,0
2473761.1875,0
2473761.2500,0
2473761.3125,0
2473761.3750,0
2473761.4375,0
2473761.5000,0
2473761.5625,0
2473761.6250,0
2473761.6875,0
2473761.7500,0
2473761.8125,0
2473761.8750,0
2473761.9375,0
2473762.0000,0
2473762.0625,0
2473762.1250,0
2473762.1875,0
2473762.2500,0
2473762.3125,0
2473762.3750,0
2473762.4375,0
2473762.5000,0
2473762.5625,0
2473762.6250,0
2473762.6875,0
2473762.7500,0
2473762.8125,0
2473762.8750,0
2473762.9375,0
2473763.0000,0
2473763.0625,0
2473763.1250,0
2473763.1875,0
2473763.2500,0
2473763.3125,0
2473763.3750,0
2473763.4375,0
2473763.5000,0
2473763.5625,0
2473763.6250,0
2473763.6875,0
2473763.7500,0
2473763.8125,0
2473763.8750,0
2473763.9375,0
2473764.0000,0
2473764.0625,0
2473764.1250,0
2473764.1875,0
2473764.2500,0
2473764.3125,0
2473764.3750,0
2473764.4375,0
2473764.5000,0
2473764.5625,0
2473764.6250,0
2473764.6875,0
2473764.7500,0
2473764.8125,0
2473764.8750,0
2473764.9375,0
2473765.0000,0
2473765.0625,0
2473765.1250,0
2473765.1875,0
2473765.2500,0
2473765.3125,0
2473765.3750,0
2473765.4375,0
2473765.5000,0
2473765.5625,0
2473765.6250,0
2473765.6875,0
2473765.7500,0
2473765.8125,0
2473765.8750,0
2473765.9375,0
2473759.0000,0
2473759.0625,0
2473759.1250,0
2473759.1875,0
2473759.2500,0
2473759.3125,0
2473759.3750,0
2473759.4375,0
2473759.5000,0
2473759.5625,0
2473759.6250,0
2473759.6875,0
2473759.7500,0
2473759.8125,0
2473759.8750,0
2473759.9375,0
2473760.0000,0
2473760.0625,0
2473760.1250,0
2473760.1875,0
2473760.2500,0
2473760.3125,0
2473760.3750,0
2473760.4375,0
2473760.5000,0
2473760.5625,0
2473760.6250,0
2473760.6875,0
2473760.7500,0
2473760.8125,0
2473760.8750,0
2473760.9375,0
2473761.0000,0
2473761.0625,0
2473761.1250,0
2473761.1875,0
2473761.2500,0
2473761.3125,0
2473761.3750,0
2473761.4375,0
2473761.5000,0
2473761.5625,0
2473761.6250,0
2473761.6875,0
2473761.7500,0
2473761.8125,0
2473761.8750,0
2473761.9375,0
2473762.0000,0
2473762.0625,0
2473762.1250,0
2473762.1875,0
2473762.2500,0
2473762.3125,0
2473762.3750,0
2473762.4375,0
2473762.5000,0
2473762.5625,0
2473762.6250,0
2473762.6875,0
2473762.7500,0
2473762.8125,0
2473762.8750,0
2473762.9375,0
2473763.0000,0
2473763.0625,0
2473763.1250,0
2473763.1875,0
2473763.2500,0
2473763.3125,0
2473763.3750,0
2473763.4375,0
2473763.5000,0
2473763.5625,0
2473763.6250,0
2473763.6875,0
2473763.7500,0
2473763.8125,0
2473763.8750,0
2473763.9375,0
2473764.0000,0
2473764.0625,0
2473764.1250,0
2473764.1875,0
2473764.2500,0
2473764.3125,0
2473764.3750,0
2473764.4375,0
2473764.5000,0
2473764.5625,0
2473764.6250,0
2473764.6875,0
2473764.7500,0
2473764.8125,0
2473764.8750,0
2473764.9375,0
2473765.0000,0
2473765.0625,0
2473765.1250,0
2473765.1875,0
2473765.2500,0
2473765.3125,0
2473765.3750,0
2473765.4375,0
2473765.5000,0
2473765.5625,0
2473765.6250,0
2473765.6875,0
2473765.7500,0
2473765.8125,0
2473765.8750,0
2473765.9375,0
2473766.0000,0
2473766.0625,0
2473766.1250,0
2473766.1875,0
2473766.2500,0
2473766.3125,0
2473766.3750,0
2473766.4375,0
2473766.5000,0
2473766.5625,0
2473766.6250,0
2473766.6875,0
2473766.7500,0
2473766.8125,0
2473766.8750,0
2473766.9375,0
2473761.0000,0
2473761.0625,0
2473761.1250,0
2473761.1875,0
2473761.2500,0
2473761.3125,0
2473761.3750,0
2473761.4375,0
2473761.5000,0
2473761.5625,0
2473761.6250,0
2473761.6875,0
2473761.7500,0
2473761.8125,0
2473761.8750,0
2473761.9375,0
2473762.0000,0
2473762.0625,0
2473762.1250,0
2473762.1875,0
2473762.2500,0
2473762.3125,0
2473762.3750,0
2473762.4375,0
2473762.5000,0
2473762.5625,0
2473762.6250,0
2473762.6875,0
2473762.7500,0
2473762.8125,0
2473762.8750,0
2473762.9375,0
2473763.0000,0
2473763.0625,0
2473763.1250,0
2473763.1875,0
2473763.2500,0
2473763.3125,0
2473763.3750,0
2473763.4375,0
2473763.5000,0
2473763.5625,0
2473763.6250,0
2473763.6875,0
2473763.7500,0
2473763.8125,0
2473763.8750,0
2473763.9375,0
2473764.0000,0
2473764.0625,0
2473764.1250,0
2473764.1875,0
2473764.2500,0
2473764.3125,0
2473764.3750,0
2473764.4375,0
2473764.5000,0
2473764.5625,0
2473764.6250,0
2473764.6875,0
2473764.7500,0
2473764.8125,0
2473764.8750,0
2473764.9375,0
2473765.0000,0
2473765.0625,0
2473765.1250,0
2473765.1875,0
2473765.2500,0
2473765.3125,0
2473765.3750,0
2473765.4375,0
2473765.5000,0
2473765.5625,0
2473765.6250,0
2473765.6875,0
2473765.7500,0
2473765.8125,0
2473765.8750,0
2473765.9375,0
2473766.0000,0
2473766.0625,0
2473766.1250,0
2473766.1875,0
2473766.2500,0
2473766.3125,0
2473766.3750,0
2473766.4375,0
2473766.5000,0
2473766.5625,0
2473766.6250,0
2473766.6875,0
2473766.7500,0
2473766.8125,0
2473766.8750,0
2473766.9375,0
2473767.0000,0
2473767.0625,0
2473767.1250,0
2473767.1875,0
2473767.2500,0
2473767.3125,0
2473767.3750,0
2473767.4375,0
2473767.5000,0
2473767.5625,0
2473767.6250,0
2473767.6875,0
2473767.7500,0
2473767.8125,0
2473767.8750,0
2473767.9375,0
2473768.0000,0
2473768.0625,0
2473768.1250,0
2473768.1875,0
2473768.2500,0
2473768.3125,0
2473768.3750,0
2473768.4375,0
2473768.5000,0
2473768.5625,0
2473768.6250,0
2473768.6875,0
2473768.7500,0
2473768.8125,0
2473768.8750,0
2473768.9375,0
2473762.0000,0
2473762.0625,0
2473762.1250,0
2473762.1875,0
2473762.2500,0
2473762.3125,0
2473762.3750,0
2473762.4375,0
2473762.5000,0
2473762.5625,0
2473762.6250,0
2473762.6875,0
2473762.7500,0
2473762.8125,0
2473762.8750,0
2473762.9375,0
2473763.0000,0
2473763.0625,0
2473763.1250,0
2473763.1875,0
2473763.2500,0
2473763.3125,0
2473763.3750,0
2473763.4375,0
