Temps,Amplitude
1281167.0000,0
1281167.0625,0
1281167.1250,0
1281167.1875,0
1281167.2500,0
1281167.3125,0
1281167.3750,0
1281167.4375,0
1281167.5000,0
1281167.5625,0
1281167.6250,0
1281167.6875,0
1281167.7500,0
1281167.8125,0
1281167.8750,0
1281167.9375,0
1281168.0000,0
1281168.0625,0
1281168.1250,0
1281168.1875,0
1281168.2500,0
1281168.3125,0
1281168.3750,0
1281168.4375,0
1281168.5000,0
1281168.5625,0
1281168.6250,0
1281168.6875,0
1281168.7500,0
1281168.8125,0
1281168.8750,0
1281168.9375,0
1281169.0000,0
1281169.0625,0
1281169.1250,0
1281169.1875,0
1281169.2500,0
1281169.3125,0
1281169.3750,0
1281169.4375,0
1281169.5000,0
1281169.5625,0
1281169.6250,0
1281169.6875,0
1281169.7500,0
1281169.8125,0
1281169.8750,0
1281169.9375,0
1281170.0000,0
1281170.0625,0
1281170.1250,0
1281170.1875,0
1281170.2500,0
1281170.3125,0
1281170.3750,0
1281170.4375,0
1281170.5000,0
1281170.5625,0
1281170.6250,0
1281170.6875,0
1281170.7500,0
1281170.8125,0
1281170.8750,0
1281170.9375,0
1281171.0000,0
1281171.0625,0
1281171.1250,0
1281171.1875,0
1281171.2500,0
1281171.3125,0
1281171.3750,0
1281171.4375,0
1281171.5000,0
1281171.5625,0
1281171.6250,0
1281171.6875,0
1281171.7500,0
1281171.8125,0
1281171.8750,0
1281171.9375,0
1281172.0000,0
1281172.0625,0
1281172.1250,0
1281172.1875,0
1281172.2500,0
1281172.3125,0
1281172.3750,0
1281172.4375,0
1281172.5000,0
1281172.5625,0
1281172.6250,0
1281172.6875,0
1281172.7500,0
1281172.8125,0
1281172.8750,0
1281172.9375,0
1281173.0000,0
1281173.0625,0
1281173.1250,0
1281173.1875,0
1281173.2500,0
1281173.3125,0
1281173.3750,0
1281173.4375,0
1281173.5000,0
1281173.5625,0
1281173.6250,0
1281173.6875,0
1281173.7500,0
1281173.8125,0
1281173.8750,0
1281173.9375,0
1281174.0000,0
1281174.0625,0
1281174.1250,0
1281174.1875,0
1281174.2500,0
1281174.3125,0
1281174.3750,0
1281174.4375,0
1281174.5000,0
1281174.5625,0
1281174.6250,0
1281174.6875,0
1281174.7500,0
1281174.8125,0
1281174.8750,0
1281174.9375,0
1281168.0000,0
1281168.0625,0
1281168.1250,0
1281168.1875,0
1281168.2500,0
1281168.3125,0
1281168.3750,0
1281168.4375,0
1281168.5000,0
1281168.5625,0
1281168.6250,0
1281168.6875,0
1281168.7500,0
1281168.8125,0
1281168.8750,0
1281168.9375,0
1281169.0000,0
1281169.0625,0
1281169.1250,0
1281169.1875,0
1281169.2500,0
1281169.3125,0
1281169.3750,0
1281169.4375,0
1281169.5000,0
1281169.5625,0
1281169.6250,0
1281169.6875,0
1281169.7500,0
1281169.8125,0
1281169.8750,0
1281169.9375,0
1281170.0000,0
1281170.0625,0
1281170.1250,0
1281170.1875,0
1281170.2500,0
1281170.3125,0
1281170.3750,0
1281170.4375,0
1281170.5000,0
1281170.5625,0
1281170.6250,0
1281170.6875,0
1281170.7500,0
1281170.8125,0
1281170.8750,0
1281170.9375,0
1281171.0000,0
1281171.0625,0
1281171.1250,0
1281171.1875,0
1281171.2500,0
1281171.3125,0
1281171.3750,0
1281171.4375,0
1281171.5000,0
1281171.5625,0
1281171.6250,0
1281171.6875,0
1281171.7500,0
1281171.8125,0
1281171.8750,0
1281171.9375,0
1281172.0000,0
1281172.0625,0
1281172.1250,0
1281172.1875,0
1281172.2500,0
1281172.3125,0
1281172.3750,0
1281172.4375,0
1281172.5000,0
1281172.5625,0
1281172.6250,0
1281172.6875,0
1281172.7500,0
1281172.8125,0
1281172.8750,0
1281172.9375,0
1281173.0000,0
1281173.0625,0
1281173.1250,0
1281173.1875,0
1281173.2500,0
1281173.3125,0
1281173.3750,0
1281173.4375,0
1281173.5000,0
1281173.5625,0
1281173.6250,0
1281173.6875,0
1281173.7500,0
1281173.8125,0
1281173.8750,0
1281173.9375,0
1281174.0000,0
1281174.0625,0
1281174.1250,0
1281174.1875,0
1281174.2500,0
1281174.3125,0
1281174.3750,0
1281174.4375,0
1281174.5000,0
1281174.5625,0
1281174.6250,0
1281174.6875,0
1281174.7500,0
1281174.8125,0
1281174.8750,0
1281174.9375,0
1281175.0000,0
1281175.0625,0
1281175.1250,0
1281175.1875,0
1281175.2500,0
1281175.3125,0
1281175.3750,0
1281175.4375,0
1281175.5000,0
1281175.5625,0
1281175.6250,0
1281175.6875,0
1281175.7500,0
1281175.8125,0
1281175.8750,0
1281175.9375,0
1281170.0000,0
1281170.0625,0
1281170.1250,0
1281170.1875,0
1281170.2500,0
1281170.3125,0
1281170.3750,0
1281170.4375,0
1281170.5000,0
1281170.5625,0
1281170.6250,0
1281170.6875,0
1281170.7500,0
1281170.8125,0
1281170.8750,0
1281170.9375,0
1281171.0000,0
1281171.0625,0
