Temps,Amplitude
227287.0000,0
227287.0625,0
227287.1250,0
227287.1875,0
227287.2500,0
227287.3125,0
227287.3750,0
227287.4375,0
227287.5000,0
227287.5625,0
227287.6250,0
227287.6875,0
227287.7500,0
227287.8125,0
227287.8750,0
227287.9375,0
227288.0000,0
227288.0625,0
227288.1250,0
227288.1875,0
227288.2500,0
227288.3125,0
227288.3750,0
227288.4375,0
227288.5000,0
227288.5625,0
227288.6250,0
227288.6875,0
227288.7500,0
227288.8125,0
227288.8750,0
227288.9375,0
227289.0000,0
227289.0625,0
227289.1250,0
227289.1875,0
227289.2500,0
227289.3125,0
227289.3750,0
227289.4375,0
227289.5000,0
227289.5625,0
227289.6250,0
227289.6875,0
227289.7500,0
227289.8125,0
227289.8750,0
227289.9375,0
227290.0000,0
227290.0625,0
227290.1250,0
227290.1875,0
227290.2500,0
227290.3125,0
227290.3750,0
227290.4375,0
227290.5000,0
227290.5625,0
227290.6250,0
227290.6875,0
227290.7500,0
227290.8125,0
227290.8750,0
227290.9375,0
227291.0000,0
227291.0625,0
227291.1250,0
227291.1875,0
227291.2500,0
227291.3125,0
227291.3750,0
227291.4375,0
227291.5000,0
227291.5625,0
227291.6250,0
227291.6875,0
227291.7500,0
227291.8125,0
227291.8750,0
227291.9375,0
227292.0000,0
227292.0625,0
227292.1250,0
227292.1875,0
227292.2500,0
227292.3125,0
227292.3750,0
227292.4375,0
227292.5000,0
227292.5625,0
227292.6250,0
227292.6875,0
227292.7500,0
227292.8125,0
227292.8750,0
227292.9375,0
227293.0000,0
227293.0625,0
227293.1250,0
227293.1875,0
227293.2500,0
227293.3125,0
227293.3750,0
227293.4375,0
227293.5000,0
227293.5625,0
227293.6250,0
227293.6875,0
227293.7500,0
227293.8125,0
227293.8750,0
227293.9375,0
227294.0000,0
227294.0625,0
227294.1250,0
227294.1875,0
227294.2500,0
227294.3125,0
227294.3750,0
227294.4375,0
227294.5000,0
227294.5625,0
227294.6250,0
227294.6875,0
227294.7500,0
227294.8125,0
227294.8750,0
227294.9375,0
227288.0000,0
227288.0625,0
227288.1250,0
227288.1875,0
227288.2500,0
227288.3125,0
227288.3750,0
227288.4375,0
227288.5000,0
227288.5625,0
227288.6250,0
227288.6875,0
227288.7500,0
227288.8125,0
227288.8750,0
227288.9375,0
227289.0000,0
227289.0625,0
227289.1250,0
227289.1875,0
227289.2500,0
227289.3125,0
227289.3750,0
227289.4375,0
227289.5000,0
227289.5625,0
227289.6250,0
227289.6875,0
