Temps,Amplitude
161793.0000,0
161793.0625,0
161793.1250,0
161793.1875,0
161793.2500,0
161793.3125,0
161793.3750,0
161793.4375,0
161793.5000,0
161793.5625,0
161793.6250,0
161793.6875,0
161793.7500,0
161793.8125,0
161793.8750,0
161793.9375,0
161794.0000,0
161794.0625,0
161794.1250,0
161794.1875,0
161794.2500,0
161794.3125,0
161794.3750,0
161794.4375,0
161794.5000,0
161794.5625,0
161794.6250,0
161794.6875,0
161794.7500,0
161794.8125,0
161794.8750,0
161794.9375,0
161795.0000,0
161795.0625,0
161795.1250,0
161795.1875,0
161795.2500,0
161795.3125,0
161795.3750,0
161795.4375,0
161795.5000,0
161795.5625,0
161795.6250,0
161795.6875,0
161795.7500,0
161795.8125,0
161795.8750,0
161795.9375,0
161796.0000,0
161796.0625,0
161796.1250,0
161796.1875,0
161796.2500,0
161796.3125,0
161796.3750,0
161796.4375,0
161796.5000,0
161796.5625,0
161796.6250,0
161796.6875,0
161796.7500,0
161796.8125,0
161796.8750,0
161796.9375,0
161797.0000,0
161797.0625,0
161797.1250,0
161797.1875,0
161797.2500,0
161797.3125,0
161797.3750,0
161797.4375,0
161797.5000,0
161797.5625,0
161797.6250,0
161797.6875,0
161797.7500,0
161797.8125,0
161797.8750,0
161797.9375,0
161798.0000,0
161798.0625,0
161798.1250,0
161798.1875,0
161798.2500,0
161798.3125,0
161798.3750,0
161798.4375,0
161798.5000,0
161798.5625,0
161798.6250,0
161798.6875,0
161798.7500,0
161798.8125,0
161798.8750,0
161798.9375,0
161799.0000,0
161799.0625,0
161799.1250,0
161799.1875,0
161799.2500,0
161799.3125,0
161799.3750,0
161799.4375,0
161799.5000,0
161799.5625,0
161799.6250,0
161799.6875,0
161799.7500,0
161799.8125,0
161799.8750,0
161799.9375,0
161800.0000,0
161800.0625,0
161800.1250,0
161800.1875,0
161800.2500,0
161800.3125,0
161800.3750,0
161800.4375,0
161800.5000,0
161800.5625,0
161800.6250,0
161800.6875,0
161800.7500,0
161800.8125,0
161800.8750,0
161800.9375,0
161794.0000,0
161794.0625,0
161794.1250,0
161794.1875,0
161794.2500,0
161794.3125,0
161794.3750,0
161794.4375,0
161794.5000,0
161794.5625,0
161794.6250,0
161794.6875,0
161794.7500,0
161794.8125,0
161794.8750,0
161794.9375,0
161795.0000,0
161795.0625,0
161795.1250,0
161795.1875,0
161795.2500,0
161795.3125,0
161795.3750,0
161795.4375,0
161795.5000,0
161795.5625,0
161795.6250,0
161795.6875,0
161795.7500,0
161795.8125,0
161795.8750,0
161795.9375,0
161796.0000,0
161796.0625,0
161796.1250,0
161796.1875,0
161796.2500,0
161796.3125,0
161796.3750,0
161796.4375,0
161796.5000,0
161796.5625,0
161796.6250,0
161796.6875,0
161796.7500,0
161796.8125,0
161796.8750,0
161796.9375,0
161797.0000,0
161797.0625,0
161797.1250,0
161797.1875,0
161797.2500,0
161797.3125,0
161797.3750,0
161797.4375,0
161797.5000,0
161797.5625,0
161797.6250,0
161797.6875,0
161797.7500,0
161797.8125,0
161797.8750,0
161797.9375,0
161798.0000,0
161798.0625,0
161798.1250,0
161798.1875,0
161798.2500,0
161798.3125,0
161798.3750,0
161798.4375,0
161798.5000,0
161798.5625,0
161798.6250,0
161798.6875,0
161798.7500,0
161798.8125,0
161798.8750,0
161798.9375,0
161799.0000,0
161799.0625,0
161799.1250,0
161799.1875,0
161799.2500,0
161799.3125,0
161799.3750,0
161799.4375,0
161799.5000,0
161799.5625,0
161799.6250,0
161799.6875,0
161799.7500,0
161799.8125,0
161799.8750,0
161799.9375,0
161800.0000,0
161800.0625,0
161800.1250,0
161800.1875,0
161800.2500,0
161800.3125,0
161800.3750,0
161800.4375,0
161800.5000,0
161800.5625,0
161800.6250,0
161800.6875,0
161800.7500,0
161800.8125,0
161800.8750,0
161800.9375,0
161801.0000,0
161801.0625,0
161801.1250,0
161801.1875,0
161801.2500,0
161801.3125,0
161801.3750,0
161801.4375,0
161801.5000,0
161801.5625,0
161801.6250,0
161801.6875,0
161801.7500,0
161801.8125,0
161801.8750,0
161801.9375,0
161795.0000,0
161795.0625,0
161795.1250,0
161795.1875,0
161795.2500,0
161795.3125,0
161795.3750,0
161795.4375,0
161795.5000,0
161795.5625,0
161795.6250,0
161795.6875,0
161795.7500,0
161795.8125,0
161795.8750,0
161795.9375,0
161796.0000,0
161796.0625,0
161796.1250,0
161796.1875,0
161796.2500,0
161796.3125,0
161796.3750,0
161796.4375,0
161796.5000,0
161796.5625,0
161796.6250,0
161796.6875,0
161796.7500,0
161796.8125,0
161796.8750,0
161796.9375,0
161797.0000,0
161797.0625,0
161797.1250,0
161797.1875,0
161797.2500,0
161797.3125,0
161797.3750,0
161797.4375,0
161797.5000,0
161797.5625,0
161797.6250,0
161797.6875,0
161797.7500,0
161797.8125,0
161797.8750,0
161797.9375,0
161798.0000,0
161798.0625,0
161798.1250,0
161798.1875,0
161798.2500,0
161798.3125,0
161798.3750,0
161798.4375,0
161798.5000,0
161798.5625,0
161798.6250,0
161798.6875,0
161798.7500,0
