Temps,Amplitude
4353687.0000,0
4353687.0625,0
4353687.1250,0
4353687.1875,0
4353687.2500,0
4353687.3125,0
4353687.3750,0
4353687.4375,0
4353687.5000,0
4353687.5625,0
4353687.6250,0
4353687.6875,0
4353687.7500,0
4353687.8125,0
4353687.8750,0
4353687.9375,0
4353688.0000,0
4353688.0625,0
4353688.1250,0
4353688.1875,0
4353688.2500,0
4353688.3125,0
4353688.3750,0
4353688.4375,0
4353688.5000,0
4353688.5625,0
4353688.6250,0
4353688.6875,0
4353688.7500,0
4353688.8125,0
4353688.8750,0
4353688.9375,0
4353689.0000,0
4353689.0625,0
4353689.1250,0
4353689.1875,0
4353689.2500,0
4353689.3125,0
4353689.3750,0
4353689.4375,0
4353689.5000,0
4353689.5625,0
4353689.6250,0
4353689.6875,0
4353689.7500,0
4353689.8125,0
4353689.8750,0
4353689.9375,0
4353690.0000,0
4353690.0625,0
4353690.1250,0
4353690.1875,0
4353690.2500,0
4353690.3125,0
4353690.3750,0
4353690.4375,0
4353690.5000,0
4353690.5625,0
4353690.6250,0
4353690.6875,0
4353690.7500,0
4353690.8125,0
4353690.8750,0
4353690.9375,0
4353691.0000,0
4353691.0625,0
4353691.1250,0
4353691.1875,0
4353691.2500,0
4353691.3125,0
4353691.3750,0
4353691.4375,0
4353691.5000,0
4353691.5625,0
4353691.6250,0
4353691.6875,0
4353691.7500,0
4353691.8125,0
4353691.8750,0
4353691.9375,0
4353692.0000,0
4353692.0625,0
4353692.1250,0
4353692.1875,0
4353692.2500,0
4353692.3125,0
4353692.3750,0
4353692.4375,0
4353692.5000,0
4353692.5625,0
4353692.6250,0
4353692.6875,0
4353692.7500,0
4353692.8125,0
4353692.8750,0
4353692.9375,0
4353693.0000,0
4353693.0625,0
4353693.1250,0
4353693.1875,0
4353693.2500,0
4353693.3125,0
4353693.3750,0
4353693.4375,0
4353693.5000,0
4353693.5625,0
4353693.6250,0
4353693.6875,0
4353693.7500,0
4353693.8125,0
4353693.8750,0
4353693.9375,0
4353694.0000,0
4353694.0625,0
4353694.1250,0
4353694.1875,0
4353694.2500,0
4353694.3125,0
4353694.3750,0
4353694.4375,0
4353694.5000,0
4353694.5625,0
4353694.6250,0
4353694.6875,0
4353694.7500,0
4353694.8125,0
4353694.8750,0
4353694.9375,0
4353688.0000,0
4353688.0625,0
4353688.1250,0
4353688.1875,0
4353688.2500,0
4353688.3125,0
4353688.3750,0
4353688.4375,0
4353688.5000,0
4353688.5625,0
4353688.6250,0
4353688.6875,0
4353688.7500,0
4353688.8125,0
4353688.8750,0
4353688.9375,0
4353689.0000,0
4353689.0625,0
4353689.1250,0
4353689.1875,0
4353689.2500,0
4353689.3125,0
4353689.3750,0
4353689.4375,0
4353689.5000,0
4353689.5625,0
4353689.6250,0
4353689.6875,0
4353689.7500,0
4353689.8125,0
4353689.8750,0
4353689.9375,0
4353690.0000,0
4353690.0625,0
4353690.1250,0
4353690.1875,0
4353690.2500,0
4353690.3125,0
4353690.3750,0
4353690.4375,0
4353690.5000,0
4353690.5625,0
4353690.6250,0
