Temps,Amplitude
2040490.0000,0
2040490.0625,0
2040490.1250,0
2040490.1875,0
2040490.2500,0
2040490.3125,0
2040490.3750,0
2040490.4375,0
2040490.5000,0
2040490.5625,0
2040490.6250,0
2040490.6875,0
2040490.7500,0
2040490.8125,0
2040490.8750,0
2040490.9375,0
2040491.0000,0
2040491.0625,0
2040491.1250,0
2040491.1875,0
2040491.2500,0
2040491.3125,0
2040491.3750,0
2040491.4375,0
2040491.5000,0
2040491.5625,0
2040491.6250,0
2040491.6875,0
2040491.7500,0
2040491.8125,0
2040491.8750,0
2040491.9375,0
2040492.0000,0
2040492.0625,0
2040492.1250,0
2040492.1875,0
2040492.2500,0
2040492.3125,0
2040492.3750,0
2040492.4375,0
2040492.5000,0
2040492.5625,0
2040492.6250,0
2040492.6875,0
2040492.7500,0
2040492.8125,0
2040492.8750,0
2040492.9375,0
2040493.0000,0
2040493.0625,0
2040493.1250,0
2040493.1875,0
2040493.2500,0
2040493.3125,0
2040493.3750,0
2040493.4375,0
2040493.5000,0
2040493.5625,0
2040493.6250,0
2040493.6875,0
2040493.7500,0
2040493.8125,0
2040493.8750,0
2040493.9375,0
2040494.0000,0
2040494.0625,0
2040494.1250,0
2040494.1875,0
2040494.2500,0
2040494.3125,0
2040494.3750,0
2040494.4375,0
2040494.5000,0
2040494.5625,0
2040494.6250,0
2040494.6875,0
2040494.7500,0
2040494.8125,0
2040494.8750,0
2040494.9375,0
2040495.0000,0
2040495.0625,0
2040495.1250,0
2040495.1875,0
2040495.2500,0
2040495.3125,0
2040495.3750,0
2040495.4375,0
2040495.5000,0
2040495.5625,0
2040495.6250,0
2040495.6875,0
2040495.7500,0
2040495.8125,0
2040495.8750,0
2040495.9375,0
2040496.0000,0
2040496.0625,0
2040496.1250,0
2040496.1875,0
2040496.2500,0
2040496.3125,0
2040496.3750,0
2040496.4375,0
2040496.5000,0
2040496.5625,0
2040496.6250,0
2040496.6875,0
2040496.7500,0
2040496.8125,0
2040496.8750,0
2040496.9375,0
2040497.0000,0
2040497.0625,0
2040497.1250,0
2040497.1875,0
2040497.2500,0
2040497.3125,0
2040497.3750,0
2040497.4375,0
2040497.5000,0
2040497.5625,0
2040497.6250,0
2040497.6875,0
2040497.7500,0
2040497.8125,0
2040497.8750,0
2040497.9375,0
2040491.0000,0
2040491.0625,0
2040491.1250,0
2040491.1875,0
2040491.2500,0
2040491.3125,0
2040491.3750,0
2040491.4375,0
2040491.5000,0
2040491.5625,0
2040491.6250,0
2040491.6875,0
2040491.7500,0
2040491.8125,0
2040491.8750,0
2040491.9375,0
2040492.0000,0
2040492.0625,0
2040492.1250,0
2040492.1875,0
2040492.2500,0
2040492.3125,0
2040492.3750,0
2040492.4375,0
2040492.5000,0
2040492.5625,0
2040492.6250,0
2040492.6875,0
2040492.7500,0
2040492.8125,0
2040492.8750,0
2040492.9375,0
2040493.0000,0
2040493.0625,0
2040493.1250,0
2040493.1875,0
2040493.2500,0
2040493.3125,0
2040493.3750,0
2040493.4375,0
2040493.5000,0
2040493.5625,0
2040493.6250,0
2040493.6875,0
2040493.7500,0
2040493.8125,0
2040493.8750,0
2040493.9375,0
2040494.0000,0
2040494.0625,0
2040494.1250,0
2040494.1875,0
2040494.2500,0
2040494.3125,0
2040494.3750,0
2040494.4375,0
2040494.5000,0
2040494.5625,0
2040494.6250,0
2040494.6875,0
2040494.7500,0
2040494.8125,0
2040494.8750,0
2040494.9375,0
2040495.0000,0
2040495.0625,0
2040495.1250,0
2040495.1875,0
2040495.2500,0
2040495.3125,0
2040495.3750,0
2040495.4375,0
2040495.5000,0
2040495.5625,0
2040495.6250,0
2040495.6875,0
2040495.7500,0
2040495.8125,0
2040495.8750,0
2040495.9375,0
2040496.0000,0
2040496.0625,0
2040496.1250,0
2040496.1875,0
2040496.2500,0
2040496.3125,0
2040496.3750,0
2040496.4375,0
2040496.5000,0
2040496.5625,0
2040496.6250,0
2040496.6875,0
2040496.7500,0
2040496.8125,0
2040496.8750,0
2040496.9375,0
2040497.0000,0
2040497.0625,0
2040497.1250,0
2040497.1875,0
2040497.2500,0
2040497.3125,0
2040497.3750,0
2040497.4375,0
2040497.5000,0
2040497.5625,0
2040497.6250,0
2040497.6875,0
2040497.7500,0
2040497.8125,0
2040497.8750,0
2040497.9375,0
2040498.0000,0
2040498.0625,0
2040498.1250,0
2040498.1875,0
2040498.2500,0
2040498.3125,0
2040498.3750,0
2040498.4375,0
2040498.5000,0
2040498.5625,0
2040498.6250,0
2040498.6875,0
2040498.7500,0
2040498.8125,0
2040498.8750,0
2040498.9375,0
2040493.0000,0
2040493.0625,0
2040493.1250,0
2040493.1875,0
2040493.2500,0
2040493.3125,0
2040493.3750,0
2040493.4375,0
2040493.5000,0
2040493.5625,0
2040493.6250,0
2040493.6875,0
2040493.7500,0
2040493.8125,0
2040493.8750,0
2040493.9375,0
2040494.0000,0
2040494.0625,0
2040494.1250,0
2040494.1875,0
2040494.2500,0
2040494.3125,0
2040494.3750,0
2040494.4375,0
2040494.5000,0
