Temps,Amplitude
3900762.0000,0
3900762.0625,0
3900762.1250,0
3900762.1875,0
3900762.2500,0
3900762.3125,0
3900762.3750,0
3900762.4375,0
3900762.5000,0
3900762.5625,0
3900762.6250,0
3900762.6875,0
3900762.7500,0
3900762.8125,0
3900762.8750,0
3900762.9375,0
3900763.0000,0
3900763.0625,0
3900763.1250,0
3900763.1875,0
3900763.2500,0
3900763.3125,0
3900763.3750,0
3900763.4375,0
3900763.5000,0
3900763.5625,0
3900763.6250,0
3900763.6875,0
3900763.7500,0
3900763.8125,0
3900763.8750,0
3900763.9375,0
3900764.0000,0
3900764.0625,0
3900764.1250,0
3900764.1875,0
3900764.2500,0
3900764.3125,0
3900764.3750,0
3900764.4375,0
3900764.5000,0
3900764.5625,0
3900764.6250,0
3900764.6875,0
3900764.7500,0
3900764.8125,0
3900764.8750,0
3900764.9375,0
3900765.0000,0
3900765.0625,0
3900765.1250,0
3900765.1875,0
3900765.2500,0
3900765.3125,0
3900765.3750,0
3900765.4375,0
3900765.5000,0
3900765.5625,0
3900765.6250,0
3900765.6875,0
3900765.7500,0
3900765.8125,0
3900765.8750,0
3900765.9375,0
3900766.0000,0
3900766.0625,0
3900766.1250,0
3900766.1875,0
3900766.2500,0
3900766.3125,0
3900766.3750,0
3900766.4375,0
3900766.5000,0
3900766.5625,0
3900766.6250,0
3900766.6875,0
3900766.7500,0
3900766.8125,0
3900766.8750,0
3900766.9375,0
3900767.0000,0
3900767.0625,0
3900767.1250,0
3900767.1875,0
3900767.2500,0
3900767.3125,0
3900767.3750,0
3900767.4375,0
3900767.5000,0
3900767.5625,0
3900767.6250,0
3900767.6875,0
3900767.7500,0
3900767.8125,0
3900767.8750,0
3900767.9375,0
3900768.0000,0
3900768.0625,0
3900768.1250,0
3900768.1875,0
3900768.2500,0
3900768.3125,0
3900768.3750,0
3900768.4375,0
3900768.5000,0
3900768.5625,0
3900768.6250,0
3900768.6875,0
3900768.7500,0
3900768.8125,0
3900768.8750,0
3900768.9375,0
3900769.0000,0
3900769.0625,0
3900769.1250,0
3900769.1875,0
3900769.2500,0
3900769.3125,0
3900769.3750,0
3900769.4375,0
3900769.5000,0
3900769.5625,0
3900769.6250,0
3900769.6875,0
3900769.7500,0
3900769.8125,0
3900769.8750,0
3900769.9375,0
3900763.0000,0
3900763.0625,0
3900763.1250,0
3900763.1875,0
3900763.2500,0
3900763.3125,0
3900763.3750,0
3900763.4375,0
3900763.5000,0
3900763.5625,0
3900763.6250,0
3900763.6875,0
3900763.7500,0
3900763.8125,0
3900763.8750,0
3900763.9375,0
3900764.0000,0
3900764.0625,0
3900764.1250,0
3900764.1875,0
3900764.2500,0
3900764.3125,0
3900764.3750,0
3900764.4375,0
3900764.5000,0
3900764.5625,0
3900764.6250,0
3900764.6875,0
3900764.7500,0
3900764.8125,0
3900764.8750,0
3900764.9375,0
3900765.0000,0
3900765.0625,0
3900765.1250,0
3900765.1875,0
3900765.2500,0
3900765.3125,0
3900765.3750,0
3900765.4375,0
3900765.5000,0
3900765.5625,0
3900765.6250,0
3900765.6875,0
3900765.7500,0
3900765.8125,0
3900765.8750,0
3900765.9375,0
3900766.0000,0
3900766.0625,0
3900766.1250,0
3900766.1875,0
3900766.2500,0
3900766.3125,0
3900766.3750,0
3900766.4375,0
3900766.5000,0
3900766.5625,0
3900766.6250,0
3900766.6875,0
3900766.7500,0
3900766.8125,0
3900766.8750,0
3900766.9375,0
3900767.0000,0
3900767.0625,0
3900767.1250,0
3900767.1875,0
3900767.2500,0
3900767.3125,0
3900767.3750,0
3900767.4375,0
3900767.5000,0
3900767.5625,0
3900767.6250,0
3900767.6875,0
3900767.7500,0
3900767.8125,0
3900767.8750,0
3900767.9375,0
3900768.0000,0
3900768.0625,0
3900768.1250,0
3900768.1875,0
3900768.2500,0
3900768.3125,0
3900768.3750,0
3900768.4375,0
3900768.5000,0
3900768.5625,0
3900768.6250,0
3900768.6875,0
3900768.7500,0
3900768.8125,0
3900768.8750,0
3900768.9375,0
3900769.0000,0
3900769.0625,0
3900769.1250,0
3900769.1875,0
3900769.2500,0
3900769.3125,0
3900769.3750,0
3900769.4375,0
3900769.5000,0
3900769.5625,0
3900769.6250,0
3900769.6875,0
3900769.7500,0
3900769.8125,0
3900769.8750,0
3900769.9375,0
3900770.0000,0
3900770.0625,0
3900770.1250,0
3900770.1875,0
3900770.2500,0
3900770.3125,0
3900770.3750,0
3900770.4375,0
3900770.5000,0
3900770.5625,0
3900770.6250,0
3900770.6875,0
3900770.7500,0
3900770.8125,0
3900770.8750,0
3900770.9375,0
3900765.0000,0
3900765.0625,0
3900765.1250,0
3900765.1875,0
3900765.2500,0
3900765.3125,0
3900765.3750,0
3900765.4375,0
3900765.5000,0
3900765.5625,0
3900765.6250,0
3900765.6875,0
3900765.7500,0
3900765.8125,0
3900765.8750,0
3900765.9375,0
3900766.0000,0
3900766.0625,0
3900766.1250,0
3900766.1875,0
3900766.2500,0
3900766.3125,0
3900766.3750,0
3900766.4375,0
3900766.5000,0
3900766.5625,0
3900766.6250,0
3900766.6875,0
3900766.7500,0
3900766.8125,0
3900766.8750,0
3900766.9375,0
3900767.0000,0
3900767.0625,0
3900767.1250,0
3900767.1875,0
3900767.2500,0
3900767.3125,0
3900767.3750,0
3900767.4375,0
3900767.5000,0
3900767.5625,0
3900767.6250,0
3900767.6875,0
3900767.7500,0
3900767.8125,0
3900767.8750,0
3900767.9375,0
3900768.0000,0
3900768.0625,0
3900768.1250,0
3900768.1875,0
3900768.2500,0
3900768.3125,0
3900768.3750,0
3900768.4375,0
3900768.5000,0
3900768.5625,0
3900768.6250,0
3900768.6875,0
3900768.7500,0
3900768.8125,0
3900768.8750,0
3900768.9375,0
3900769.0000,0
3900769.0625,0
3900769.1250,0
3900769.1875,0
3900769.2500,0
3900769.3125,0
3900769.3750,0
3900769.4375,0
3900769.5000,0
3900769.5625,0
3900769.6250,0
3900769.6875,0
3900769.7500,0
3900769.8125,0
3900769.8750,0
3900769.9375,0
3900770.0000,0
3900770.0625,0
3900770.1250,0
3900770.1875,0
3900770.2500,0
3900770.3125,0
3900770.3750,0
3900770.4375,0
3900770.5000,0
3900770.5625,0
3900770.6250,0
3900770.6875,0
3900770.7500,0
3900770.8125,0
3900770.8750,0
3900770.9375,0
3900771.0000,0
3900771.0625,0
3900771.1250,0
3900771.1875,0
3900771.2500,0
3900771.3125,0
3900771.3750,0
3900771.4375,0
3900771.5000,0
3900771.5625,0
3900771.6250,0
3900771.6875,0
3900771.7500,0
3900771.8125,0
3900771.8750,0
3900771.9375,0
3900772.0000,0
3900772.0625,0
3900772.1250,0
3900772.1875,0
3900772.2500,0
3900772.3125,0
3900772.3750,0
3900772.4375,0
3900772.5000,0
3900772.5625,0
3900772.6250,0
3900772.6875,0
3900772.7500,0
3900772.8125,0
3900772.8750,0
3900772.9375,0
3900770.0000,0
3900770.0625,0
3900770.1250,0
3900770.1875,0
3900770.2500,0
3900770.3125,-323
3900770.3750,-162
3900770.4375,-178
3900770.5000,-229
3900770.5625,-171
3900770.6250,-144
3900770.6875,-128
3900770.7500,-121
3900770.8125,-166
3900770.8750,-196
3900770.9375,-249
3900771.0000,-198
3900771.0625,-177
3900771.1250,-183
3900771.1875,-236
3900771.2500,-271
3900771.3125,-285
3900771.3750,-230
3900771.4375,-132
3900771.5000,-140
3900771.5625,-185
3900771.6250,-147
3900771.6875,-95
3900771.7500,-77
3900771.8125,-54
3900771.8750,37
3900771.9375,71
3900772.0000,44
3900772.0625,35
3900772.1250,9
3900772.1875,32
3900772.2500,49
3900772.3125,10
3900772.3750,-19
3900772.4375,-23
3900772.5000,-60
3900772.5625,-19
3900772.6250,73
3900772.6875,59
3900772.7500,-14
3900772.8125,35
3900772.8750,69
3900772.9375,103
3900773.0000,117
3900773.0625,172
3900773.1250,225
3900773.1875,249
3900773.2500,297
3900773.3125,319
3900773.3750,344
3900773.4375,411
3900773.5000,459
3900773.5625,358
3900773.6250,326
3900773.6875,335
3900773.7500,260
3900773.8125,217
3900773.8750,321
3900773.9375,345
3900774.0000,294
3900774.0625,246
3900774.1250,193
3900774.1875,192
3900774.2500,162
3900774.3125,189
3900774.3750,197
3900774.4375,194
3900774.5000,194
3900774.5625,234
3900774.6250,197
3900774.6875,172
3900774.7500,242
3900774.8125,277
3900774.8750,122
3900774.9375,151
3900775.0000,142
3900775.0625,90
3900775.1250,111
3900775.1875,225
3900775.2500,250
3900775.3125,135
3900775.3750,15
3900775.4375,34
3900775.5000,36
3900775.5625,64
3900775.6250,-1
3900775.6875,-39
3900775.7500,-88
3900775.8125,-139
3900775.8750,-173
3900775.9375,-166
3900776.0000,-69
3900776.0625,-42
3900776.1250,-58
3900776.1875,-90
3900776.2500,-51
3900776.3125,-54
3900776.3750,-119
3900776.4375,-95
3900776.5000,10
3900776.5625,81
3900776.6250,48
3900776.6875,29
3900776.7500,134
3900776.8125,196
3900776.8750,193
3900776.9375,210
3900777.0000,238
3900777.0625,374
3900777.1250,423
3900777.1875,333
3900777.2500,290
3900777.3125,214
3900777.3750,234
3900777.4375,364
3900777.5000,367
3900777.5625,321
3900777.6250,366
3900777.6875,361
3900777.7500,336
3900777.8125,284
3900777.8750,342
3900777.9375,445
3900778.0000,345
3900778.0625,247
3900778.1250,270
3900778.1875,308
3900778.2500,328
3900778.3125,236
3900778.3750,185
3900778.4375,164
3900778.5000,154
3900778.5625,86
3900778.6250,134
