Temps,Amplitude
1882893.0000,0
1882893.0625,0
1882893.1250,0
1882893.1875,0
1882893.2500,0
1882893.3125,0
1882893.3750,0
1882893.4375,0
1882893.5000,0
1882893.5625,0
1882893.6250,0
1882893.6875,0
1882893.7500,0
1882893.8125,0
1882893.8750,0
1882893.9375,0
1882894.0000,0
1882894.0625,0
1882894.1250,0
1882894.1875,0
1882894.2500,0
1882894.3125,0
1882894.3750,0
1882894.4375,0
1882894.5000,0
1882894.5625,0
1882894.6250,0
1882894.6875,0
1882894.7500,0
1882894.8125,0
1882894.8750,0
1882894.9375,0
1882895.0000,0
1882895.0625,0
1882895.1250,0
1882895.1875,0
1882895.2500,0
1882895.3125,0
1882895.3750,0
1882895.4375,0
1882895.5000,0
1882895.5625,0
1882895.6250,0
1882895.6875,0
1882895.7500,0
1882895.8125,0
1882895.8750,0
1882895.9375,0
1882896.0000,0
1882896.0625,0
1882896.1250,0
1882896.1875,0
1882896.2500,0
1882896.3125,0
1882896.3750,0
1882896.4375,0
1882896.5000,0
1882896.5625,0
1882896.6250,0
1882896.6875,0
1882896.7500,0
1882896.8125,0
1882896.8750,0
1882896.9375,0
1882897.0000,0
1882897.0625,0
1882897.1250,0
1882897.1875,0
1882897.2500,0
1882897.3125,0
1882897.3750,0
1882897.4375,0
1882897.5000,0
1882897.5625,0
1882897.6250,0
1882897.6875,0
1882897.7500,0
1882897.8125,0
1882897.8750,0
1882897.9375,0
1882898.0000,0
1882898.0625,0
1882898.1250,0
1882898.1875,0
1882898.2500,0
1882898.3125,0
1882898.3750,0
1882898.4375,0
1882898.5000,0
1882898.5625,0
1882898.6250,0
1882898.6875,0
1882898.7500,0
1882898.8125,0
1882898.8750,0
1882898.9375,0
1882899.0000,0
1882899.0625,0
1882899.1250,0
1882899.1875,0
1882899.2500,0
1882899.3125,0
1882899.3750,0
1882899.4375,0
1882899.5000,0
1882899.5625,0
1882899.6250,0
1882899.6875,0
1882899.7500,0
1882899.8125,0
1882899.8750,0
1882899.9375,0
1882900.0000,0
1882900.0625,0
1882900.1250,0
1882900.1875,0
1882900.2500,0
1882900.3125,0
1882900.3750,0
1882900.4375,0
1882900.5000,0
1882900.5625,0
1882900.6250,0
1882900.6875,0
1882900.7500,0
1882900.8125,0
1882900.8750,0
1882900.9375,0
1882894.0000,0
1882894.0625,0
1882894.1250,0
1882894.1875,0
1882894.2500,0
1882894.3125,0
1882894.3750,0
1882894.4375,0
1882894.5000,0
1882894.5625,0
1882894.6250,0
1882894.6875,0
1882894.7500,0
1882894.8125,0
1882894.8750,0
1882894.9375,0
1882895.0000,0
1882895.0625,0
1882895.1250,0
1882895.1875,0
1882895.2500,0
1882895.3125,0
1882895.3750,0
1882895.4375,0
1882895.5000,0
1882895.5625,0
1882895.6250,0
1882895.6875,0
1882895.7500,0
1882895.8125,0
1882895.8750,0
1882895.9375,0
1882896.0000,0
1882896.0625,0
1882896.1250,0
1882896.1875,0
1882896.2500,0
1882896.3125,0
1882896.3750,0
1882896.4375,0
1882896.5000,0
1882896.5625,0
1882896.6250,0
1882896.6875,0
1882896.7500,0
1882896.8125,0
1882896.8750,0
1882896.9375,0
1882897.0000,0
1882897.0625,0
1882897.1250,0
1882897.1875,0
1882897.2500,0
1882897.3125,0
1882897.3750,0
1882897.4375,0
1882897.5000,0
1882897.5625,0
1882897.6250,0
1882897.6875,0
1882897.7500,0
1882897.8125,0
1882897.8750,0
1882897.9375,0
1882898.0000,0
1882898.0625,0
1882898.1250,0
1882898.1875,0
1882898.2500,0
1882898.3125,0
1882898.3750,0
1882898.4375,0
1882898.5000,0
1882898.5625,0
1882898.6250,0
1882898.6875,0
1882898.7500,0
1882898.8125,0
1882898.8750,0
1882898.9375,0
1882899.0000,0
1882899.0625,0
1882899.1250,0
1882899.1875,0
1882899.2500,0
1882899.3125,0
1882899.3750,0
1882899.4375,0
1882899.5000,0
1882899.5625,0
1882899.6250,0
1882899.6875,0
1882899.7500,0
1882899.8125,0
1882899.8750,0
1882899.9375,0
1882900.0000,0
1882900.0625,0
1882900.1250,0
1882900.1875,0
1882900.2500,0
1882900.3125,0
1882900.3750,0
1882900.4375,0
1882900.5000,0
1882900.5625,0
1882900.6250,0
1882900.6875,0
1882900.7500,0
1882900.8125,0
1882900.8750,0
1882900.9375,0
1882901.0000,0
1882901.0625,0
1882901.1250,0
1882901.1875,0
1882901.2500,0
1882901.3125,0
1882901.3750,0
1882901.4375,0
1882901.5000,0
1882901.5625,0
1882901.6250,0
1882901.6875,0
1882901.7500,0
1882901.8125,0
1882901.8750,0
1882901.9375,0
1882896.0000,0
1882896.0625,0
1882896.1250,0
1882896.1875,0
1882896.2500,0
1882896.3125,0
1882896.3750,0
1882896.4375,0
1882896.5000,0
1882896.5625,0
1882896.6250,0
1882896.6875,0
1882896.7500,0
1882896.8125,0
1882896.8750,0
1882896.9375,0
1882897.0000,0
1882897.0625,0
1882897.1250,0
1882897.1875,0
1882897.2500,0
1882897.3125,0
1882897.3750,0
1882897.4375,0
1882897.5000,0
1882897.5625,0
1882897.6250,0
1882897.6875,0
1882897.7500,0
1882897.8125,0
1882897.8750,0
1882897.9375,0
1882898.0000,0
1882898.0625,0
1882898.1250,0
1882898.1875,0
1882898.2500,0
1882898.3125,0
1882898.3750,0
1882898.4375,0
1882898.5000,0
1882898.5625,0
1882898.6250,0
1882898.6875,0
1882898.7500,0
1882898.8125,0
1882898.8750,0
1882898.9375,0
1882899.0000,0
1882899.0625,0
1882899.1250,0
1882899.1875,0
1882899.2500,0
1882899.3125,0
1882899.3750,0
1882899.4375,0
1882899.5000,0
1882899.5625,0
1882899.6250,0
1882899.6875,0
1882899.7500,0
1882899.8125,0
1882899.8750,0
1882899.9375,0
1882900.0000,0
1882900.0625,0
1882900.1250,0
1882900.1875,0
1882900.2500,0
1882900.3125,0
1882900.3750,0
1882900.4375,0
1882900.5000,0
1882900.5625,0
1882900.6250,0
1882900.6875,0
1882900.7500,0
1882900.8125,0
1882900.8750,0
1882900.9375,0
1882901.0000,0
1882901.0625,0
1882901.1250,0
1882901.1875,0
1882901.2500,0
1882901.3125,0
1882901.3750,0
1882901.4375,0
1882901.5000,0
1882901.5625,0
1882901.6250,0
1882901.6875,0
1882901.7500,0
1882901.8125,0
1882901.8750,0
1882901.9375,0
1882902.0000,0
1882902.0625,0
1882902.1250,0
1882902.1875,0
1882902.2500,0
1882902.3125,0
1882902.3750,0
1882902.4375,0
1882902.5000,0
1882902.5625,0
1882902.6250,0
1882902.6875,0
1882902.7500,0
1882902.8125,0
1882902.8750,0
1882902.9375,0
1882903.0000,0
1882903.0625,0
1882903.1250,0
1882903.1875,0
1882903.2500,0
1882903.3125,0
1882903.3750,0
1882903.4375,0
1882903.5000,0
1882903.5625,0
1882903.6250,0
1882903.6875,0
1882903.7500,0
1882903.8125,0
1882903.8750,0
1882903.9375,0
1882898.0000,0
1882898.0625,0
1882898.1250,0
1882898.1875,0
1882898.2500,0
1882898.3125,0
1882898.3750,0
1882898.4375,0
1882898.5000,0
1882898.5625,0
1882898.6250,0
1882898.6875,0
1882898.7500,0
1882898.8125,0
1882898.8750,0
1882898.9375,0
1882899.0000,0
1882899.0625,0
1882899.1250,0
1882899.1875,0
1882899.2500,0
1882899.3125,0
1882899.3750,0
1882899.4375,0
1882899.5000,0
1882899.5625,0
1882899.6250,0
1882899.6875,0
1882899.7500,0
1882899.8125,0
1882899.8750,0
1882899.9375,0
1882900.0000,0
1882900.0625,0
1882900.1250,0
1882900.1875,0
1882900.2500,0
1882900.3125,0
1882900.3750,0
1882900.4375,0
1882900.5000,0
1882900.5625,0
1882900.6250,0
1882900.6875,0
1882900.7500,0
1882900.8125,0
1882900.8750,0
1882900.9375,0
1882901.0000,0
1882901.0625,0
1882901.1250,0
1882901.1875,0
1882901.2500,0
1882901.3125,4998
1882901.3750,7029
1882901.4375,2799
1882901.5000,-1741
1882901.5625,-2401
1882901.6250,-1306
1882901.6875,305
1882901.7500,1456
1882901.8125,1029
1882901.8750,-131
1882901.9375,-589
1882902.0000,-18
1882902.0625,541
1882902.1250,2110
1882902.1875,2867
1882902.2500,734
1882902.3125,-2259
1882902.3750,-3554
1882902.4375,-5294
1882902.5000,-5626
1882902.5625,-1539
1882902.6250,3068
1882902.6875,4822
1882902.7500,3686
1882902.8125,948
1882902.8750,-276
1882902.9375,278
1882903.0000,468
1882903.0625,1069
1882903.1250,1961
1882903.1875,248
1882903.2500,-2587
1882903.3125,-2545
1882903.3750,-771
1882903.4375,393
1882903.5000,2002
1882903.5625,2077
1882903.6250,120
1882903.6875,-1795
1882903.7500,-3177
1882903.8125,-4178
1882903.8750,-3038
1882903.9375,-659
1882904.0000,624
1882904.0625,823
1882904.1250,619
1882904.1875,252
1882904.2500,1357
1882904.3125,3259
1882904.3750,3254
1882904.4375,2167
1882904.5000,1637
1882904.5625,842
1882904.6250,391
1882904.6875,1333
1882904.7500,3263
1882904.8125,5260
1882904.8750,5185
1882904.9375,3060
1882905.0000,1857
1882905.0625,1243
1882905.1250,-117
1882905.1875,-209
1882905.2500,1431
1882905.3125,3235
1882905.3750,2587
1882905.4375,-93
1882905.5000,-1756
1882905.5625,-2521
1882905.6250,-4086
1882905.6875,-3741
1882905.7500,-2402
1882905.8125,-2595
1882905.8750,-2915
1882905.9375,-3632
1882906.0000,-5962
1882906.0625,-7130
1882906.1250,-6289
1882906.1875,-5996
1882906.2500,-6306
1882906.3125,-7534
1882906.3750,-9515
1882906.4375,-10384
1882906.5000,-9088
1882906.5625,-6678
1882906.6250,-4641
1882906.6875,-4213
1882906.7500,-4343
1882906.8125,-4386
1882906.8750,-3766
1882906.9375,-1776
1882907.0000,181
1882907.0625,422
1882907.1250,-20
1882907.1875,2144
1882907.2500,5893
1882907.3125,6230
1882907.3750,1970
1882907.4375,-1703
1882907.5000,-2871
1882907.5625,-3208
1882907.6250,-3289
1882907.6875,-3051
1882907.7500,-3001
1882907.8125,-3064
1882907.8750,-3238
1882907.9375,-2893
1882908.0000,-1966
1882908.0625,-1438
1882908.1250,-1268
1882908.1875,163
1882908.2500,2565
1882908.3125,2973
1882908.3750,1076
1882908.4375,693
1882908.5000,3346
1882908.5625,6027
1882908.6250,5443
1882908.6875,1858
1882908.7500,-1248
1882908.8125,-1006
1882908.8750,1005
1882908.9375,1474
1882909.0000,782
1882909.0625,-76
1882909.1250,-755
1882909.1875,-1001
1882909.2500,-1446
1882909.3125,-1813
1882909.3750,-1920
1882909.4375,-2285
1882909.5000,-2089
1882909.5625,-160
1882909.6250,1253
1882909.6875,-569
1882909.7500,-3794
1882909.8125,-3553
1882909.8750,-306
1882909.9375,1261
1882910.0000,-1715
1882910.0625,-6119
1882910.1250,-6973
1882910.1875,-5314
1882910.2500,-4120
1882910.3125,-4280
1882910.3750,-4326
1882910.4375,-3997
1882910.5000,-3046
1882910.5625,-2009
1882910.6250,-2846
1882910.6875,-4002
1882910.7500,-4926
1882910.8125,-4797
1882910.8750,-3322
1882910.9375,-770
1882911.0000,-1066
1882911.0625,-3749
1882911.1250,-3159
1882911.1875,-260
1882911.2500,672
1882911.3125,-352
1882911.3750,-2711
1882911.4375,-3848
1882911.5000,-1385
1882911.5625,2629
1882911.6250,2715
1882911.6875,862
1882911.7500,677
1882911.8125,3026
1882911.8750,4966
1882911.9375,3438
1882912.0000,-850
1882912.0625,-2877
1882912.1250,-2477
1882912.1875,-2171
1882912.2500,-2698
1882912.3125,-2971
1882912.3750,-2891
1882912.4375,-2032
1882912.5000,-1121
1882912.5625,-718
1882912.6250,-1485
1882912.6875,-2694
1882912.7500,-4133
1882912.8125,-4290
1882912.8750,-4290
1882912.9375,-6817
1882913.0000,-10226
1882913.0625,-10300
1882913.1250,-7655
1882913.1875,-7647
1882913.2500,-9802
1882913.3125,-11591
1882913.3750,-11863
1882913.4375,-10207
1882913.5000,-8182
1882913.5625,-7993
1882913.6250,-9121
1882913.6875,-9210
1882913.7500,-7098
1882913.8125,-4322
1882913.8750,-2864
1882913.9375,-4146
1882914.0000,-5607
1882914.0625,-3401
1882914.1250,697
1882914.1875,2969
1882914.2500,3003
1882914.3125,1936
1882914.3750,341
1882914.4375,-1081
1882914.5000,-2466
1882914.5625,-4053
1882914.6250,-5836
1882914.6875,-6972
1882914.7500,-6875
1882914.8125,-5657
1882914.8750,-4328
1882914.9375,-4149
1882915.0000,-3916
1882915.0625,-2619
1882915.1250,-1540
1882915.1875,-3246
1882915.2500,-6159
1882915.3125,-6692
1882915.3750,-2975
1882915.4375,453
1882915.5000,139
1882915.5625,-877
1882915.6250,23
1882915.6875,1461
1882915.7500,1992
1882915.8125,905
1882915.8750,-1504
1882915.9375,-4043
1882916.0000,-5633
1882916.0625,-6496
1882916.1250,-5025
1882916.1875,-3869
1882916.2500,-5970
1882916.3125,-8494
1882916.3750,-8321
1882916.4375,-5558
1882916.5000,-3254
1882916.5625,-3413
1882916.6250,-4956
1882916.6875,-5905
1882916.7500,-5435
1882916.8125,-3783
1882916.8750,-3643
1882916.9375,-5225
1882917.0000,-5593
1882917.0625,-5651
1882917.1250,-6124
1882917.1875,-6250
1882917.2500,-5925
1882917.3125,-5001
1882917.3750,-4083
1882917.4375,-3774
1882917.5000,-3824
1882917.5625,-4453
1882917.6250,-5631
1882917.6875,-5338
1882917.7500,-3150
1882917.8125,-1951
1882917.8750,-2463
1882917.9375,-2874
1882918.0000,-2047
1882918.0625,-299
1882918.1250,1410
1882918.1875,1701
1882918.2500,-736
1882918.3125,-4137
1882918.3750,-5282
1882918.4375,-3917
1882918.5000,-3033
1882918.5625,-4082
1882918.6250,-5758
1882918.6875,-5596
1882918.7500,-3417
1882918.8125,-1247
1882918.8750,-909
1882918.9375,-1953
1882919.0000,-2401
1882919.0625,-2282
1882919.1250,-2470
1882919.1875,-3606
1882919.2500,-5455
1882919.3125,-6527
1882919.3750,-5665
1882919.4375,-3918
1882919.5000,-3434
1882919.5625,-4734
1882919.6250,-5839
1882919.6875,-5337
1882919.7500,-5016
1882919.8125,-6654
1882919.8750,-10105
1882919.9375,-12743
1882920.0000,-12295
1882920.0625,-9927
1882920.1250,-8411
1882920.1875,-9302
1882920.2500,-11333
1882920.3125,-11557
1882920.3750,-9041
1882920.4375,-7589
1882920.5000,-9538
1882920.5625,-13015
1882920.6250,-15203
1882920.6875,-14665
1882920.7500,-12464
1882920.8125,-11124
1882920.8750,-10806
1882920.9375,-9889
1882921.0000,-7687
1882921.0625,-4430
1882921.1250,-1928
1882921.1875,-1288
1882921.2500,-1570
1882921.3125,-1841
1882921.3750,-1694
1882921.4375,-1438
1882921.5000,-1489
1882921.5625,-1730
1882921.6250,-746
1882921.6875,753
1882921.7500,454
1882921.8125,-2656
1882921.8750,-5852
1882921.9375,-7297
1882922.0000,-7358
1882922.0625,-6649
1882922.1250,-5861
1882922.1875,-5067
1882922.2500,-4721
1882922.3125,-4133
1882922.3750,-3959
1882922.4375,-4095
1882922.5000,-3890
1882922.5625,-1870
1882922.6250,2013
1882922.6875,5186
1882922.7500,4096
1882922.8125,895
1882922.8750,-2007
1882922.9375,-3324
1882923.0000,-1386
1882923.0625,1239
1882923.1250,10
1882923.1875,-4257
1882923.2500,-6086
1882923.3125,-4101
1882923.3750,-1886
1882923.4375,-1424
1882923.5000,-3106
1882923.5625,-5424
1882923.6250,-6412
1882923.6875,-6031
1882923.7500,-6969
1882923.8125,-7721
1882923.8750,-5705
1882923.9375,-3422
1882924.0000,-2151
1882924.0625,-1448
1882924.1250,-2913
1882924.1875,-6895
1882924.2500,-9876
1882924.3125,-9852
1882924.3750,-8092
1882924.4375,-7310
1882924.5000,-9036
1882924.5625,-10173
1882924.6250,-8129
1882924.6875,-4716
1882924.7500,-2125
1882924.8125,-650
1882924.8750,-1209
1882924.9375,-2573
1882925.0000,-2632
1882925.0625,-2117
1882925.1250,-2794
1882925.1875,-3117
1882925.2500,-1500
1882925.3125,683
1882925.3750,1365
1882925.4375,468
1882925.5000,-2166
1882925.5625,-3507
1882925.6250,-1802
1882925.6875,611
1882925.7500,861
1882925.8125,-632
1882925.8750,-2291
1882925.9375,-2442
1882926.0000,-821
1882926.0625,893
1882926.1250,1766
1882926.1875,1926
1882926.2500,2271
1882926.3125,3234
1882926.3750,3288
1882926.4375,1077
1882926.5000,-1141
1882926.5625,-1542
1882926.6250,-939
1882926.6875,-1268
1882926.7500,-2926
1882926.8125,-4505
1882926.8750,-5497
1882926.9375,-5976
1882927.0000,-5264
1882927.0625,-4703
1882927.1250,-5400
1882927.1875,-5823
1882927.2500,-5356
1882927.3125,-5372
1882927.3750,-5828
1882927.4375,-6150
1882927.5000,-6774
1882927.5625,-7091
1882927.6250,-6871
1882927.6875,-7770
1882927.7500,-9901
1882927.8125,-10325
1882927.8750,-8352
1882927.9375,-6337
1882928.0000,-5170
1882928.0625,-4504
1882928.1250,-3755
1882928.1875,-2346
1882928.2500,-186
1882928.3125,1658
1882928.3750,2039
1882928.4375,2286
1882928.5000,3839
1882928.5625,6093
1882928.6250,7676
1882928.6875,7476
1882928.7500,5094
1882928.8125,2565
1882928.8750,1842
1882928.9375,2160
1882929.0000,1476
1882929.0625,-951
1882929.1250,-3828
1882929.1875,-5124
1882929.2500,-4944
1882929.3125,-4741
1882929.3750,-3944
1882929.4375,-1471
1882929.5000,772
1882929.5625,1849
1882929.6250,3222
1882929.6875,4945
1882929.7500,5948
1882929.8125,6133
1882929.8750,5583
1882929.9375,5437
1882930.0000,6466
1882930.0625,6281
1882930.1250,4085
1882930.1875,2388
1882930.2500,3085
1882930.3125,4439
1882930.3750,3899
1882930.4375,1625
1882930.5000,343
1882930.5625,1134
1882930.6250,2198
1882930.6875,1603
1882930.7500,-487
1882930.8125,-1917
1882930.8750,-940
1882930.9375,1326
1882931.0000,2155
1882931.0625,1196
1882931.1250,435
1882931.1875,826
1882931.2500,2322
1882931.3125,3600
1882931.3750,3065
1882931.4375,39
1882931.5000,-2506
1882931.5625,-2161
1882931.6250,-1165
1882931.6875,-1432
1882931.7500,-1666
1882931.8125,-609
1882931.8750,1296
1882931.9375,3185
1882932.0000,4174
1882932.0625,3898
1882932.1250,3146
1882932.1875,3173
1882932.2500,4159
1882932.3125,4129
1882932.3750,3054
1882932.4375,2237
1882932.5000,2605
1882932.5625,3556
1882932.6250,4530
1882932.6875,4974
1882932.7500,4260
1882932.8125,3326
1882932.8750,3652
1882932.9375,4732
1882933.0000,4989
1882933.0625,4228
1882933.1250,4359
1882933.1875,5723
1882933.2500,6579
1882933.3125,6005
1882933.3750,5398
1882933.4375,5756
1882933.5000,6229
1882933.5625,5896
1882933.6250,4933
1882933.6875,3516
1882933.7500,2038
1882933.8125,1111
1882933.8750,586
1882933.9375,689
1882934.0000,1256
1882934.0625,1323
1882934.1250,434
1882934.1875,378
1882934.2500,1479
1882934.3125,1918
1882934.3750,955
1882934.4375,-625
1882934.5000,-1558
1882934.5625,-1187
1882934.6250,-1219
1882934.6875,-2244
1882934.7500,-2388
1882934.8125,-1598
1882934.8750,-1117
1882934.9375,-1291
1882935.0000,-1397
1882935.0625,-1782
1882935.1250,-3500
1882935.1875,-5371
1882935.2500,-5061
1882935.3125,-3054
1882935.3750,-1199
1882935.4375,164
1882935.5000,2001
1882935.5625,5465
1882935.6250,9228
1882935.6875,10965
1882935.7500,9837
1882935.8125,8448
1882935.8750,8904
1882935.9375,10160
1882936.0000,9095
1882936.0625,6768
1882936.1250,5402
1882936.1875,4951
1882936.2500,3860
1882936.3125,1897
1882936.3750,892
1882936.4375,1306
1882936.5000,1623
1882936.5625,1540
1882936.6250,1183
1882936.6875,670
1882936.7500,1439
1882936.8125,3249
1882936.8750,5202
1882936.9375,6373
1882937.0000,6331
1882937.0625,5713
1882937.1250,5808
1882937.1875,6647
1882937.2500,7855
1882937.3125,8685
1882937.3750,7654
1882937.4375,6296
1882937.5000,6158
1882937.5625,6312
1882937.6250,5751
1882937.6875,4290
1882937.7500,2770
1882937.8125,2148
1882937.8750,1709
1882937.9375,1446
1882938.0000,1821
1882938.0625,2388
1882938.1250,1928
1882938.1875,361
1882938.2500,192
1882938.3125,1175
1882938.3750,1584
1882938.4375,2157
1882938.5000,1084
1882938.5625,-3063
1882938.6250,-5521
1882938.6875,-4137
1882938.7500,-1017
1882938.8125,2083
1882938.8750,2146
1882938.9375,-358
1882939.0000,-1423
1882939.0625,-1016
1882939.1250,-2550
1882939.1875,-4315
1882939.2500,-611
1882939.3125,5044
1882939.3750,5267
1882939.4375,746
1882939.5000,-621
1882939.5625,868
1882939.6250,1375
1882939.6875,1214
1882939.7500,4010
1882939.8125,8484
1882939.8750,8575
1882939.9375,3169
1882940.0000,-1370
1882940.0625,-1751
1882940.1250,1876
1882940.1875,6711
1882940.2500,8090
1882940.3125,5898
1882940.3750,3175
1882940.4375,2245
1882940.5000,2268
1882940.5625,2073
1882940.6250,2662
1882940.6875,2643
1882940.7500,1576
1882940.8125,220
1882940.8750,-1957
1882940.9375,-5356
1882941.0000,-4395
1882941.0625,282
1882941.1250,2578
1882941.1875,1648
1882941.2500,-11
1882941.3125,-3022
1882941.3750,-6001
1882941.4375,-6378
1882941.5000,-4723
1882941.5625,-3232
1882941.6250,-3722
1882941.6875,-5417
1882941.7500,-5069
1882941.8125,-2433
1882941.8750,-2283
1882941.9375,-2830
1882942.0000,-1742
1882942.0625,-2193
1882942.1250,-4966
1882942.1875,-8072
1882942.2500,-10695
1882942.3125,-12031
1882942.3750,-11294
1882942.4375,-9070
1882942.5000,-5713
1882942.5625,-1590
1882942.6250,-42
1882942.6875,-718
1882942.7500,-440
1882942.8125,1629
1882942.8750,3189
1882942.9375,3929
1882943.0000,3768
1882943.0625,2723
1882943.1250,2670
1882943.1875,3727
1882943.2500,4153
1882943.3125,3171
1882943.3750,1718
1882943.4375,728
1882943.5000,-1192
1882943.5625,-5377
1882943.6250,-8191
1882943.6875,-6041
1882943.7500,-2556
1882943.8125,-1770
1882943.8750,-4133
1882943.9375,-5580
1882944.0000,-3168
1882944.0625,804
1882944.1250,2778
1882944.1875,4396
1882944.2500,4180
1882944.3125,1954
1882944.3750,1283
1882944.4375,1757
1882944.5000,1839
1882944.5625,1967
1882944.6250,539
1882944.6875,-1704
1882944.7500,-1094
1882944.8125,1532
1882944.8750,2772
1882944.9375,1828
1882945.0000,-300
1882945.0625,-2463
1882945.1250,-3753
1882945.1875,-4255
1882945.2500,-4969
1882945.3125,-5945
1882945.3750,-5819
1882945.4375,-4867
1882945.5000,-5484
1882945.5625,-7480
1882945.6250,-7153
1882945.6875,-3867
1882945.7500,-1050
1882945.8125,-703
1882945.8750,-2276
1882945.9375,-4032
1882946.0000,-4394
1882946.0625,-2339
1882946.1250,790
1882946.1875,2332
1882946.2500,1383
1882946.3125,-125
1882946.3750,-585
1882946.4375,378
1882946.5000,983
1882946.5625,-60
1882946.6250,-1987
1882946.6875,-3013
1882946.7500,-1916
1882946.8125,1076
1882946.8750,3473
1882946.9375,2695
1882947.0000,576
1882947.0625,738
1882947.1250,2805
1882947.1875,3759
1882947.2500,3539
1882947.3125,2630
1882947.3750,1470
1882947.4375,1030
1882947.5000,1144
1882947.5625,857
1882947.6250,240
1882947.6875,-1371
1882947.7500,-2492
1882947.8125,-1460
1882947.8750,-611
1882947.9375,-1307
1882948.0000,-1931
1882948.0625,-1820
1882948.1250,-1811
1882948.1875,-3514
1882948.2500,-5814
1882948.3125,-7149
1882948.3750,-6611
1882948.4375,-5895
1882948.5000,-5061
1882948.5625,-5224
1882948.6250,-6445
1882948.6875,-6912
1882948.7500,-4564
1882948.8125,-1577
1882948.8750,-2189
1882948.9375,-5034
1882949.0000,-7201
1882949.0625,-7888
1882949.1250,-6638
1882949.1875,-6346
