Temps,Amplitude
4286822.0000,0
4286822.0625,0
4286822.1250,0
4286822.1875,0
4286822.2500,0
4286822.3125,0
4286822.3750,0
4286822.4375,0
4286822.5000,0
4286822.5625,0
4286822.6250,0
4286822.6875,0
4286822.7500,0
4286822.8125,0
4286822.8750,0
4286822.9375,0
4286823.0000,0
4286823.0625,0
4286823.1250,0
4286823.1875,0
4286823.2500,0
4286823.3125,0
4286823.3750,0
4286823.4375,0
4286823.5000,0
4286823.5625,0
4286823.6250,0
4286823.6875,0
4286823.7500,0
4286823.8125,0
4286823.8750,0
4286823.9375,0
4286824.0000,0
4286824.0625,0
4286824.1250,0
4286824.1875,0
4286824.2500,0
4286824.3125,0
4286824.3750,0
4286824.4375,0
4286824.5000,0
4286824.5625,0
4286824.6250,0
4286824.6875,0
4286824.7500,0
4286824.8125,0
4286824.8750,0
4286824.9375,0
4286825.0000,0
4286825.0625,0
4286825.1250,0
4286825.1875,0
4286825.2500,0
4286825.3125,0
4286825.3750,0
4286825.4375,0
4286825.5000,0
4286825.5625,0
4286825.6250,0
4286825.6875,0
4286825.7500,0
4286825.8125,0
4286825.8750,0
4286825.9375,0
4286826.0000,0
4286826.0625,0
4286826.1250,0
4286826.1875,0
4286826.2500,0
4286826.3125,0
4286826.3750,0
4286826.4375,0
4286826.5000,0
4286826.5625,0
4286826.6250,0
4286826.6875,0
4286826.7500,0
4286826.8125,0
4286826.8750,0
4286826.9375,0
4286827.0000,0
4286827.0625,0
4286827.1250,0
4286827.1875,0
4286827.2500,0
4286827.3125,0
4286827.3750,0
4286827.4375,0
4286827.5000,0
4286827.5625,0
4286827.6250,0
4286827.6875,0
4286827.7500,0
4286827.8125,0
4286827.8750,0
4286827.9375,0
4286828.0000,0
4286828.0625,0
4286828.1250,0
4286828.1875,0
4286828.2500,0
4286828.3125,0
4286828.3750,0
4286828.4375,0
4286828.5000,0
4286828.5625,0
4286828.6250,0
4286828.6875,0
4286828.7500,0
4286828.8125,0
4286828.8750,0
4286828.9375,0
4286829.0000,0
4286829.0625,0
4286829.1250,0
4286829.1875,0
4286829.2500,0
4286829.3125,0
4286829.3750,0
4286829.4375,0
4286829.5000,0
4286829.5625,0
4286829.6250,0
4286829.6875,0
4286829.7500,0
4286829.8125,0
4286829.8750,0
4286829.9375,0
4286824.0000,0
4286824.0625,0
4286824.1250,0
4286824.1875,0
4286824.2500,0
4286824.3125,0
4286824.3750,0
4286824.4375,0
4286824.5000,0
4286824.5625,0
4286824.6250,0
4286824.6875,0
4286824.7500,0
4286824.8125,0
4286824.8750,0
4286824.9375,0
4286825.0000,0
4286825.0625,0
4286825.1250,0
4286825.1875,0
4286825.2500,0
4286825.3125,0
4286825.3750,0
4286825.4375,0
4286825.5000,0
4286825.5625,0
4286825.6250,0
4286825.6875,0
4286825.7500,0
4286825.8125,0
4286825.8750,0
4286825.9375,0
4286826.0000,0
4286826.0625,0
4286826.1250,0
4286826.1875,0
4286826.2500,0
4286826.3125,0
4286826.3750,0
4286826.4375,0
4286826.5000,0
4286826.5625,0
4286826.6250,0
4286826.6875,0
4286826.7500,0
4286826.8125,0
4286826.8750,0
4286826.9375,0
4286827.0000,0
4286827.0625,0
4286827.1250,0
4286827.1875,0
4286827.2500,0
4286827.3125,0
4286827.3750,0
4286827.4375,0
4286827.5000,0
4286827.5625,0
4286827.6250,0
4286827.6875,0
4286827.7500,0
4286827.8125,0
4286827.8750,0
4286827.9375,0
4286828.0000,0
4286828.0625,0
4286828.1250,0
4286828.1875,0
4286828.2500,0
4286828.3125,0
4286828.3750,0
4286828.4375,0
4286828.5000,0
4286828.5625,0
4286828.6250,0
4286828.6875,0
4286828.7500,0
4286828.8125,0
4286828.8750,0
4286828.9375,0
4286829.0000,0
4286829.0625,0
4286829.1250,0
4286829.1875,0
4286829.2500,0
4286829.3125,0
4286829.3750,0
4286829.4375,0
4286829.5000,0
4286829.5625,0
4286829.6250,0
4286829.6875,0
4286829.7500,0
4286829.8125,0
4286829.8750,0
4286829.9375,0
4286830.0000,0
4286830.0625,0
4286830.1250,0
4286830.1875,0
4286830.2500,0
4286830.3125,0
4286830.3750,0
4286830.4375,0
4286830.5000,0
4286830.5625,0
4286830.6250,0
4286830.6875,0
4286830.7500,0
4286830.8125,0
4286830.8750,0
4286830.9375,0
4286831.0000,0
4286831.0625,0
4286831.1250,0
4286831.1875,0
4286831.2500,0
4286831.3125,0
4286831.3750,0
4286831.4375,0
4286831.5000,0
4286831.5625,0
4286831.6250,0
4286831.6875,0
4286831.7500,0
4286831.8125,0
4286831.8750,0
4286831.9375,0
4286825.0000,0
4286825.0625,0
4286825.1250,0
4286825.1875,0
4286825.2500,0
4286825.3125,0
4286825.3750,0
4286825.4375,0
4286825.5000,0
4286825.5625,0
4286825.6250,0
4286825.6875,0
4286825.7500,0
4286825.8125,0
4286825.8750,0
4286825.9375,0
4286826.0000,0
4286826.0625,0
4286826.1250,0
4286826.1875,0
4286826.2500,0
4286826.3125,0
4286826.3750,0
4286826.4375,0
4286826.5000,0
4286826.5625,0
4286826.6250,0
4286826.6875,0
4286826.7500,0
4286826.8125,0
4286826.8750,0
4286826.9375,0
4286827.0000,0
4286827.0625,0
4286827.1250,0
4286827.1875,0
4286827.2500,0
4286827.3125,0
4286827.3750,0
4286827.4375,0
4286827.5000,0
4286827.5625,0
4286827.6250,0
4286827.6875,0
4286827.7500,0
4286827.8125,0
4286827.8750,0
4286827.9375,0
4286828.0000,0
4286828.0625,0
4286828.1250,0
4286828.1875,0
4286828.2500,0
4286828.3125,0
4286828.3750,0
4286828.4375,0
4286828.5000,0
4286828.5625,0
4286828.6250,0
4286828.6875,0
4286828.7500,0
4286828.8125,0
4286828.8750,0
4286828.9375,0
4286829.0000,0
4286829.0625,0
4286829.1250,0
4286829.1875,0
4286829.2500,0
4286829.3125,0
4286829.3750,0
4286829.4375,0
4286829.5000,0
4286829.5625,0
4286829.6250,0
4286829.6875,0
4286829.7500,0
4286829.8125,0
4286829.8750,0
4286829.9375,0
4286830.0000,0
4286830.0625,0
4286830.1250,0
4286830.1875,0
4286830.2500,0
4286830.3125,0
4286830.3750,0
4286830.4375,0
4286830.5000,0
4286830.5625,0
4286830.6250,0
4286830.6875,0
4286830.7500,0
4286830.8125,0
4286830.8750,0
4286830.9375,0
4286831.0000,0
4286831.0625,0
